Disaster,Location,District,Month,Day,Wind Speed(mph),Cyclone
Cyclone,Kurunduwatta,Kaluthara,8,29,12.9,0
Cyclone,Palindanuwara,Kaluthara,3,15,5.4,1
Cyclone,Veedagama East,Kaluthara,5,8,11.6,0
Cyclone,Pinwatta,Kaluthara,3,5,5.4,1
Cyclone,Walgama South,Kaluthara,5,6,11.6,0
Cyclone,Kothalawala,Kaluthara,5,24,11.6,0
Cyclone,Alubomulla East,Kaluthara,5,25,11.6,0
Cyclone,Veedagama West,Kaluthara,5,15,11.6,0
Cyclone,Kamburugoda,Kaluthara,5,2,11.6,0
Cyclone,Gammanpila,Kaluthara,5,29,11.6,0
Cyclone,Atulugama East,Kaluthara,5,13,11.6,0
Cyclone,Thennahena,Kaluthara,10,31,9.6,1
Cyclone,Pinhena Colony,Kaluthara,7,21,13.2,0
Cyclone,Ihala Narangala,Kaluthara,10,31,9.6,1
Cyclone,Kamburawala,Kaluthara,4,27,7.3,0
Cyclone,Kamburawala,Kaluthara,1,30,7.7,0
Cyclone,Kamburawala,Kaluthara,3,26,5.4,0
Cyclone,Ihala Narangala,Kaluthara,5,5,11.6,0
Cyclone,Walallavita,Kaluthara,11,4,7.9,1
Cyclone,Palindanuwara,Kaluthara,11,4,7.9,1
Cyclone,Kamburawala,Kaluthara,1,24,7.7,0
Cyclone,Ihala Narangala,Kaluthara,5,1,11.6,0
Cyclone,Ingiriya,Kaluthara,6,9,13.5,0
Cyclone,Millaniya,Kaluthara,6,1,13.5,0
Cyclone,Horana,Kaluthara,6,28,13.5,0
Cyclone,Walallavita,Kaluthara,6,4,13.5,0
Cyclone,Dodangoda,Kaluthara,6,2,13.5,0
Cyclone,Mathugama,Kaluthara,6,4,13.5,0
Cyclone,Bulathsinhala,Kaluthara,6,9,13.5,0
Cyclone,Panadura,Kaluthara,6,25,13.5,0
Cyclone,Kamburawala,Kaluthara,9,19,12.2,0
Cyclone,Kamburawala,Kaluthara,9,16,12.2,0
Cyclone,Panadura,Kaluthara,11,24,7.9,0
Cyclone,Kolamediriya,Kaluthara,5,14,11.6,0
Cyclone,Dodangoda,Kaluthara,10,26,9.6,0
Cyclone,Horana,Kaluthara,5,4,11.6,1
Cyclone,Horana,Kaluthara,4,3,7.3,1
Cyclone,Beruwala,Kaluthara,6,1,13.5,1
Cyclone,Atulugama,Kaluthara,5,27,11.6,0
Cyclone,Beruwala,Kaluthara,7,22,13.2,1
Cyclone,Horana,Kaluthara,8,5,12.9,0
Cyclone,Kalavilakanda,Kaluthara,5,15,11.6,0
Cyclone,Kamburawala,Kaluthara,5,18,11.6,0
Cyclone,Kamburawala,Kaluthara,4,9,7.3,0
Cyclone,Panadura,Kaluthara,8,22,12.9,0
Cyclone,Atulugama,Kaluthara,5,25,11.6,0
Cyclone,Bulathsinhala,Kaluthara,8,24,12.9,0
Cyclone,Wekada East,Kaluthara,11,17,7.9,0
Cyclone,Palindanuwara,Kaluthara,6,16,13.5,0
Cyclone,Agalawatta,Kaluthara,6,28,13.5,0
Cyclone,Remunagoda,Kaluthara,4,4,7.3,0
Cyclone,Remunagoda,Kaluthara,4,26,7.3,0
Cyclone,Pahala Nebada,Kaluthara,12,18,8.2,0
Cyclone,Pahala Nebada,Kaluthara,12,9,8.2,0
Cyclone,Bulathsinhala,Kaluthara,6,11,13.5,0
Cyclone,Pahala Nebada,Kaluthara,1,30,7.7,0
Cyclone,Remunagoda,Kaluthara,4,28,7.3,0
Cyclone,Pahala Nebada,Kaluthara,1,1,7.7,0
Cyclone,Pelapitiyagoda North,Kaluthara,3,23,5.4,0
Cyclone,Pelapitiyagoda North,Kaluthara,3,18,5.4,0
Cyclone,Millaniya,Kaluthara,5,26,11.6,0
Cyclone,Millaniya,Kaluthara,4,26,7.3,0
Cyclone,Kalutara,Kaluthara,5,16,11.6,0
Cyclone,Bulathsinhala,Kaluthara,6,6,13.5,0
Cyclone,Pahala Nebada,Kaluthara,1,8,7.7,0
Cyclone,Bandaragama,Kaluthara,6,1,13.5,0
Cyclone,Pelapitiyagoda,Kaluthara,3,2,5.4,0
Cyclone,Thebuwana East,Kaluthara,10,24,9.6,0
Cyclone,Madurawala,Kaluthara,6,18,13.5,0
Cyclone,Kalutara,Kaluthara,6,18,13.5,0
Cyclone,Beruwala,Kaluthara,6,14,13.5,0
Cyclone,Ihala Narangala,Kaluthara,5,4,11.6,0
Cyclone,Bandaragama,Kaluthara,11,24,7.9,0
Cyclone,Horana,Kaluthara,11,6,7.9,0
Cyclone,Pelapitiyagoda,Kaluthara,3,3,5.4,0
Cyclone,Horana,Kaluthara,4,25,7.3,0
Cyclone,Arakavila,Kaluthara,7,13,13.2,0
Cyclone,Arakavila,Kaluthara,7,8,13.2,0
Cyclone,Walallavita,Kaluthara,5,23,11.6,0
Cyclone,Walallavita,Kaluthara,1,27,7.7,0
Cyclone,Pelapitiyagoda North,Kaluthara,3,15,5.4,0
Cyclone,Thebuwana East,Kaluthara,10,23,9.6,0
Cyclone,Horana,Kaluthara,2,20,5.8,0
Cyclone,Ingiriya,Kaluthara,6,2,13.5,0
Cyclone,Rajawatta,Kaluthara,5,1,11.6,0
Cyclone,Pulartan,Kaluthara,5,27,11.6,0
Cyclone,Walallavita,Kaluthara,11,12,7.9,0
Cyclone,Agalawatta,Kaluthara,11,4,7.9,0
Cyclone,Panadura,Kaluthara,11,17,7.9,0
Cyclone,Anguruwathota,Kaluthara,5,6,11.6,0
Cyclone,Dodangoda,Kaluthara,5,27,11.6,0
Cyclone,Kalutara,Kaluthara,5,6,11.6,0
Cyclone,Millaniya,Kaluthara,11,16,7.9,0
Cyclone,Horana,Kaluthara,5,3,11.6,1
Cyclone,Kalutara,Kaluthara,4,29,7.3,0
Cyclone,Pelapitiyagoda North,Kaluthara,10,17,9.6,1
Cyclone,Ihala Narangala,Kaluthara,8,29,12.9,1
Cyclone,Horana,Kaluthara,8,29,12.9,1
Cyclone,Kalutara,Kaluthara,2,23,5.8,0
Cyclone,Panadura,Kaluthara,2,22,5.8,0
Cyclone,Horana,Kaluthara,2,8,5.8,1
Cyclone,Walallavita,Kaluthara,10,30,9.6,0
Cyclone,Beruwala,Kaluthara,11,19,7.9,0
Cyclone,Kalutara,Kaluthara,11,2,7.9,0
Cyclone,Walallavita,Kaluthara,5,26,11.6,0
Cyclone,Mathugama,Kaluthara,4,8,7.3,0
Cyclone,Panadura,Kaluthara,10,7,9.6,1
Cyclone,Walallavita,Kaluthara,10,29,9.6,0
Cyclone,Mathugama,Kaluthara,10,9,9.6,0
Cyclone,Bulathsinhala,Kaluthara,4,22,7.3,0
Cyclone,Bandaragama,Kaluthara,11,2,7.9,0
Cyclone,Walallavita,Kaluthara,6,10,13.5,0
Cyclone,Ingiriya,Kaluthara,11,20,7.9,0
Cyclone,Dodangoda,Kaluthara,11,21,7.9,0
Cyclone,Mathugama,Kaluthara,11,2,7.9,0
Cyclone,Palindanuwara,Kaluthara,11,3,7.9,0
Cyclone,Madurawala,Kaluthara,11,20,7.9,0
Cyclone,Horana,Kaluthara,11,20,7.9,0
Cyclone,Bulathsinhala,Kaluthara,11,11,7.9,0
Cyclone,Horana,Kaluthara,3,19,5.4,0
Cyclone,Gurudola,Kaluthara,12,28,8.2,0
Cyclone,Badugama,Kaluthara,12,25,8.2,0
Cyclone,Kekulaliya,Kaluthara,10,14,9.6,0
Cyclone,Kurana North,Kaluthara,10,8,9.6,0
Cyclone,Kurana South,Kaluthara,10,12,9.6,0
Cyclone,Maputugala,Kaluthara,10,21,9.6,0
Cyclone,Nambapana,Kaluthara,10,5,9.6,0
Cyclone,Nimalagama,Kaluthara,10,14,9.6,0
Cyclone,Ingiriya North,Kaluthara,10,14,9.6,0
Cyclone,Uragala East,Kaluthara,10,15,9.6,0
Cyclone,Kosgulana,Kaluthara,3,13,5.4,0
Cyclone,Yatiyana,Kaluthara,5,17,11.6,0
Cyclone,Alubogahalanda,Kaluthara,5,27,11.6,0
Cyclone,Maha Heenatiyagala,Kaluthara,5,3,11.6,0
Cyclone,Nagoda South,Kaluthara,5,1,11.6,0
Cyclone,Veedagama,Kaluthara,5,9,11.6,0
Cyclone,Uragala West,Kaluthara,10,15,9.6,0
Cyclone,Horawala,Kaluthara,12,11,8.2,0
Cyclone,Dombagaskanda,Kaluthara,10,22,9.6,0
Cyclone,Kalutara,Kaluthara,4,16,7.3,0
Cyclone,Panadura,Kaluthara,2,8,5.8,1
Cyclone,Horana,Kaluthara,8,10,12.9,0
Cyclone,Gungamuwa,Kaluthara,9,10,12.2,0
Cyclone,Galatara,Kaluthara,7,29,13.2,0
Cyclone,Galatara,Kaluthara,7,22,13.2,0
Cyclone,Thennahena,Kaluthara,10,19,9.6,0
Cyclone,Rathmalgoda East,Kaluthara,12,24,8.2,0
Cyclone,Paragoda,Kaluthara,10,12,9.6,0
Cyclone,Kumbuka South,Kaluthara,3,24,5.4,0
Cyclone,Kumbuka East,Kaluthara,3,27,5.4,0
Cyclone,Olaboduwa South,Kaluthara,3,25,5.4,0
Cyclone,Olaboduwa North,Kaluthara,3,9,5.4,0
Cyclone,Palanoruwa,Kaluthara,3,29,5.4,0
Cyclone,Midellamulahena,Kaluthara,3,8,5.4,0
Cyclone,Ihala Narangala,Kaluthara,10,17,9.6,0
Cyclone,Paragoda,Kaluthara,10,31,9.6,1
Cyclone,Millaniya,Kaluthara,6,1,13.5,0
Cyclone,Walallavita,Kaluthara,6,9,13.5,0
Cyclone,Ambepitiya,Kaluthara,1,24,7.7,0
Cyclone,Bandanagoda,Kaluthara,7,9,13.2,0
Cyclone,Halkandavila,Kaluthara,7,13,13.2,0
Cyclone,Diyalagoda,Kaluthara,7,7,13.2,0
Cyclone,Madurawala East,Kaluthara,5,16,11.6,1
Cyclone,Magalkanda,Kaluthara,7,30,13.2,0
Cyclone,Thalavila,Kaluthara,1,29,7.7,0
Cyclone,Maggona East,Kaluthara,7,25,13.2,0
Cyclone,Kapugoda,Kaluthara,7,20,13.2,0
Cyclone,Kendagahavila,Kaluthara,7,8,13.2,0
Cyclone,Thalavila,Kaluthara,7,21,13.2,0
Cyclone,Katukurundugahalanda,Kaluthara,7,20,13.2,0
Cyclone,Munasinghagoda,Kaluthara,7,24,13.2,0
Cyclone,Doowegoda,Kaluthara,7,19,13.2,0
Cyclone,Akkara Asoowa,Kaluthara,7,15,13.2,0
Cyclone,Aluthgama West,Kaluthara,7,17,13.2,0
Cyclone,Bubulanda,Kaluthara,1,24,7.7,0
Cyclone,Walathara,Kaluthara,1,14,7.7,0
Cyclone,Panadura,Kaluthara,11,25,7.9,1
Cyclone,Uduwara Northwest,Kaluthara,9,3,12.2,1
Cyclone,Gurudola,Kaluthara,11,26,7.9,1
Cyclone,Pinidiya,Kaluthara,11,11,7.9,1
Cyclone,Kalavilakanda,Kaluthara,10,11,9.6,1
Cyclone,Kumbuka East,Kaluthara,4,4,7.3,0
Cyclone,Weragala,Kaluthara,1,27,7.7,0
Cyclone,Koralaima,Kaluthara,4,27,7.3,0
Cyclone,Welmilla,Kaluthara,4,8,7.3,0
Cyclone,Kananvila North,Kaluthara,4,17,7.3,0
Cyclone,Horana,Kaluthara,3,6,5.4,0
Cyclone,Koralaima,Kaluthara,3,5,5.4,0
Cyclone,Midellamulahena,Kaluthara,3,1,5.4,0
Cyclone,Kadurugasmulla,Kaluthara,1,5,7.7,0
Cyclone,Meewanapalana West,Kaluthara,4,9,7.3,0
Cyclone,Horana,Kaluthara,2,28,5.8,1
Cyclone,Rathmalgoda East,Kaluthara,10,22,9.6,0
Cyclone,Millaniya,Kaluthara,3,9,5.4,1
Cyclone,Rathmalgoda East,Kaluthara,12,17,8.2,1
Cyclone,Wattahena,Kaluthara,2,10,5.8,1
Cyclone,Midellamulahena,Kaluthara,3,3,5.4,1
Cyclone,Palanoruwa,Kaluthara,3,3,5.4,1
Cyclone,Olaboduwa North,Kaluthara,3,3,5.4,1
Cyclone,Olaboduwa South,Kaluthara,3,3,5.4,1
Cyclone,Dombagaskanda,Kaluthara,10,19,9.6,1
Cyclone,Kelesgamuwa,Kaluthara,1,7,7.7,1
Cyclone,Horana,Kaluthara,4,23,7.3,0
Cyclone,Beruwala,Kaluthara,6,4,13.5,0
Cyclone,Beruwala,Kaluthara,7,17,13.2,0
Cyclone,Ingiriya,Kaluthara,10,9,9.6,0
Cyclone,Kumbuka East,Kaluthara,3,3,5.4,1
Cyclone,Kumbuka South,Kaluthara,3,3,5.4,1
Cyclone,Horana,Kaluthara,5,8,11.6,0
Cyclone,Panadura,Kaluthara,11,13,7.9,1
Cyclone,Ingiriya North,Kaluthara,10,19,9.6,1
Cyclone,Kurana North,Kaluthara,10,19,9.6,1
Cyclone,Walallavita,Kaluthara,12,7,8.2,1
Cyclone,Wekada East,Kaluthara,11,13,7.9,1
Cyclone,Rajawatta,Kaluthara,5,14,11.6,1
Cyclone,Pulartan,Kaluthara,5,14,11.6,1
Cyclone,Nagoda South,Kaluthara,5,14,11.6,1
Cyclone,Maha Heenatiyagala,Kaluthara,5,14,11.6,1
Cyclone,Kekulaliya,Kaluthara,10,19,9.6,1
Cyclone,Alubogahalanda,Kaluthara,5,14,11.6,1
Cyclone,Uragala West,Kaluthara,10,19,9.6,1
Cyclone,Uragala East,Kaluthara,10,19,9.6,1
Cyclone,Nimalagama,Kaluthara,10,19,9.6,1
Cyclone,Nambapana,Kaluthara,10,19,9.6,1
Cyclone,Maputugala,Kaluthara,10,19,9.6,1
Cyclone,Kurana South,Kaluthara,10,19,9.6,1
Cyclone,Kosgulana,Kaluthara,3,15,5.4,1
Cyclone,Horana,Kaluthara,6,13,13.5,0
Cyclone,Yayagala,Kaluthara,10,24,9.6,1
Cyclone,Atulugama East,Kaluthara,8,3,12.9,1
Cyclone,Atulugama East,Kaluthara,10,6,9.6,1
Cyclone,Gorokgoda,Kaluthara,10,6,9.6,1
Cyclone,Anguruwathota,Kaluthara,10,6,9.6,1
Cyclone,Etavila,Kaluthara,10,6,9.6,1
Cyclone,Kalavilakanda,Kaluthara,10,6,9.6,1
Cyclone,Pelapitiyagoda North,Kaluthara,10,17,9.6,0
Cyclone,Kamburawala,Kaluthara,10,6,9.6,1
Cyclone,Ihala Narangala,Kaluthara,8,6,12.9,1
Cyclone,Palindanuwara,Kaluthara,3,18,5.4,0
Cyclone,Bandaragama,Kaluthara,3,16,5.4,0
Cyclone,Walallavita,Kaluthara,10,3,9.6,0
Cyclone,Horana,Kaluthara,2,14,5.8,0
Cyclone,Panadura,Kaluthara,11,5,7.9,0
Cyclone,Millaniya,Kaluthara,3,2,5.4,0
Cyclone,Bulathsinhala,Kaluthara,3,7,5.4,0
Cyclone,Rathmalgoda East,Kaluthara,8,6,12.9,1
Cyclone,Panadura,Kaluthara,10,6,9.6,1
Cyclone,Pelapitiyagoda North,Kaluthara,10,6,9.6,1
Cyclone,Dodangoda,Kaluthara,6,6,13.5,0
Cyclone,Mathugama,Kaluthara,6,29,13.5,0
Cyclone,Panadura,Kaluthara,6,28,13.5,0
Cyclone,Palindanuwara,Kaluthara,6,24,13.5,0
Cyclone,Bandaragama,Kaluthara,6,2,13.5,0
Cyclone,Agalawatta,Kaluthara,6,1,13.5,0
Cyclone,Gurudola,Kaluthara,10,6,9.6,1
Cyclone,Madurawala,Kaluthara,6,19,13.5,0
Cyclone,Beruwala,Kaluthara,6,3,13.5,0
Cyclone,Ihala Narangala,Kaluthara,10,6,9.6,1
Cyclone,Rathmalgoda East,Kaluthara,10,6,9.6,1
Cyclone,Gungamuwa,Kaluthara,10,6,9.6,1
Cyclone,Horana,Kaluthara,10,6,9.6,1
Cyclone,Walallavita,Kaluthara,10,6,9.6,1
Cyclone,Kalutara,Kaluthara,6,29,13.5,0
Cyclone,Pinidiya,Kaluthara,11,15,7.9,0
Cyclone,Gungamuwa,Kaluthara,8,6,12.9,1
Cyclone,Walallavita,Kaluthara,8,6,12.9,1
Cyclone,Millaniya,Kaluthara,3,15,5.4,0
Cyclone,Kamburawala,Kaluthara,8,6,12.9,1
Cyclone,Atulugama East,Kaluthara,8,6,12.9,1
Cyclone,Gorokgoda,Kaluthara,8,6,12.9,1
Cyclone,Anguruwathota,Kaluthara,8,6,12.9,1
Cyclone,Etavila,Kaluthara,8,6,12.9,1
Cyclone,Walallavita,Kaluthara,12,15,8.2,0
Cyclone,Kalavilakanda,Kaluthara,8,6,12.9,1
Cyclone,Elagahawatta,Kaluthara,6,1,13.5,0
Cyclone,Elagahawatta,Kaluthara,6,4,13.5,0
Cyclone,Payagala Beach Area,Kaluthara,9,27,12.2,0
Cyclone,Kalavilakanda,Kaluthara,10,19,9.6,0
Cyclone,Ihala Narangala,Kaluthara,3,25,5.4,1
Cyclone,Kamburawala,Kaluthara,3,19,5.4,1
Cyclone,Elagahawatta,Kaluthara,6,15,13.5,0
Cyclone,Horana,Kaluthara,8,6,12.9,1
Cyclone,Bulathsinhala,Kaluthara,10,26,9.6,0
Cyclone,Ingiriya,Kaluthara,12,9,8.2,0
Cyclone,Mathugama,Kaluthara,11,6,7.9,0
Cyclone,Beruwala,Kaluthara,11,23,7.9,0
Cyclone,Beruwala,Kaluthara,11,18,7.9,0
Cyclone,Henamulla,Kaluthara,11,13,7.9,1
Cyclone,Keselwatta,Kaluthara,11,13,7.9,1
Cyclone,Sakirimulla,Kaluthara,11,13,7.9,1
Cyclone,Horana,Kaluthara,3,1,5.4,0
Cyclone,Ihala Welgama,Kaluthara,10,31,9.6,1
Cyclone,Gurudola,Kaluthara,8,6,12.9,1
Cyclone,Panadura,Kaluthara,8,6,12.9,1
Cyclone,Panadura,Kaluthara,11,29,7.9,0
Cyclone,Kalutara,Kaluthara,5,22,11.6,0
Cyclone,Kalutara,Kaluthara,3,27,5.4,0
Cyclone,Ingiriya,Kaluthara,10,14,9.6,0
Cyclone,Pelapitiyagoda North,Kaluthara,8,6,12.9,1
Cyclone,Pelapitiyagoda North,Kaluthara,10,14,9.6,0
Cyclone,Horana,Kaluthara,8,21,12.9,0
Cyclone,Wawulugala,Kaluthara,3,4,5.4,1
Cyclone,Millaniya,Kaluthara,5,29,11.6,0
Cyclone,Pahala Nebada,Kaluthara,1,7,7.7,1
Cyclone,Bombuwala,Kaluthara,7,16,13.2,0
Cyclone,Millaniya,Kaluthara,1,28,7.7,0
Cyclone,Kalutara,Kaluthara,5,23,11.6,0
Cyclone,Kolamediriya,Kaluthara,5,4,11.6,1
Cyclone,Kalavilakanda,Kaluthara,11,23,7.9,1
Cyclone,Dodangoda,Kaluthara,6,26,13.5,0
Cyclone,Medagama,Kaluthara,5,4,11.6,1
Cyclone,Remunagoda,Kaluthara,4,9,7.3,1
Cyclone,Pelapitiyagoda,Kaluthara,3,11,5.4,1
Cyclone,Madurawala,Kaluthara,5,17,11.6,1
Cyclone,Bandaragama,Kaluthara,9,22,12.2,1
Cyclone,Kalutara,Kaluthara,9,22,12.2,1
Cyclone,Millaniya,Kaluthara,9,22,12.2,1
Cyclone,Dodangoda,Kaluthara,9,22,12.2,1
Cyclone,Pahala Nebada,Kaluthara,12,8,8.2,1
Cyclone,Wadduwa,Kaluthara,3,8,5.4,0
Cyclone,Panadura,Kaluthara,9,22,12.2,1
Cyclone,Dodangoda,Kaluthara,8,19,12.9,0
Cyclone,Bandaragama,Kaluthara,11,15,7.9,0
Cyclone,Horana,Kaluthara,11,14,7.9,0
Cyclone,Agalawatta,Kaluthara,9,25,12.2,0
Cyclone,Panadura,Kaluthara,9,25,12.2,0
Cyclone,Kalutara,Kaluthara,9,10,12.2,0
Cyclone,Mathugama,Kaluthara,9,5,12.2,0
Cyclone,Horana,Kaluthara,4,14,7.3,0
Cyclone,Dodangoda,Kaluthara,7,7,13.2,0
Cyclone,Horana,Kaluthara,2,2,5.8,0
Cyclone,Walallavita,Kaluthara,5,20,11.6,0
Cyclone,Walallavita,Kaluthara,9,5,12.2,0
Cyclone,Dodangoda,Kaluthara,7,27,13.2,0
Cyclone,Dodangoda,Kaluthara,10,28,9.6,0
Cyclone,Dodangoda,Kaluthara,11,4,7.9,0
Cyclone,Dodangoda,Kaluthara,9,29,12.2,0
Cyclone,Madurawala,Kaluthara,9,22,12.2,1
Cyclone,Ingiriya,Kaluthara,3,12,5.4,0
Cyclone,Mathugama,Kaluthara,9,22,12.2,1
Cyclone,Ingiriya,Kaluthara,4,20,7.3,1
Cyclone,Gammanpila,Kaluthara,5,4,11.6,1
Cyclone,Walallavita,Kaluthara,5,26,11.6,1
Cyclone,Karannagoda,Kaluthara,5,4,11.6,0
Cyclone,Bulathsinhala,Kaluthara,4,27,7.3,1
Cyclone,Veedagama,Kaluthara,5,4,11.6,1
Cyclone,Palindanuwara,Kaluthara,4,4,7.3,1
Cyclone,Dodangoda,Kaluthara,7,10,13.2,1
Cyclone,Walallavita,Kaluthara,6,13,13.5,0
Cyclone,Kalutara,Kaluthara,5,14,11.6,1
Cyclone,Beruwala,Kaluthara,11,23,7.9,1
Cyclone,Arakavila,Kaluthara,7,3,13.2,1
Cyclone,Horana,Kaluthara,2,26,5.8,1
Cyclone,Horana,Kaluthara,4,20,7.3,1
Cyclone,Horana,Kaluthara,11,22,7.9,1
Cyclone,Kamburawala,Kaluthara,5,15,11.6,0
Cyclone,Panadura,Kaluthara,12,9,8.2,1
Cyclone,Panadura,Kaluthara,9,12,12.2,1
Cyclone,Kalutara,Kaluthara,8,21,12.9,1
Cyclone,Palindanuwara,Kaluthara,5,29,11.6,1
Cyclone,Etavila,Kaluthara,8,21,12.9,1
Cyclone,Madurawala,Kaluthara,8,23,12.9,1
Cyclone,Kamburugoda,Kaluthara,5,4,11.6,1
Cyclone,Veedagama West,Kaluthara,5,4,11.6,1
Cyclone,Alubomulla East,Kaluthara,5,4,11.6,1
Cyclone,Kothalawala,Kaluthara,5,4,11.6,1
Cyclone,Beruwala,Kaluthara,5,17,11.6,1
Cyclone,Millaniya,Kaluthara,8,19,12.9,0
Cyclone,Thebuwana East,Kaluthara,10,19,9.6,1
Cyclone,Pelapitiyagoda North,Kaluthara,3,7,5.4,1
Cyclone,Walgama South,Kaluthara,5,4,11.6,1
Cyclone,Veedagama East,Kaluthara,5,4,11.6,1
Cyclone,Walallavita,Kaluthara,1,9,7.7,1
Cyclone,Atulugama East,Kaluthara,5,4,11.6,1
Cyclone,Madurawala,Kaluthara,8,7,12.9,0
Cyclone,Pelapitiyagoda North,Kaluthara,10,7,9.6,1
Cyclone,Millaniya,Kaluthara,8,23,12.9,1
Cyclone,Kurunduwatta,Kaluthara,8,21,12.9,1
Cyclone,Dodangoda,Kaluthara,5,15,11.6,1
Cyclone,Galatara,Kaluthara,7,12,13.2,1
Cyclone,Beruwala,Kaluthara,6,8,13.5,0
Cyclone,Gungamuwa,Kaluthara,9,3,12.2,1
Cyclone,Bulathsinhala,Kaluthara,5,14,11.6,0
Cyclone,Ingiriya,Kaluthara,11,29,7.9,1
Cyclone,Bulathsinhala,Kaluthara,11,29,7.9,1
Cyclone,Kalutara,Kaluthara,4,13,7.3,1
Cyclone,Wawulugala,Kaluthara,3,10,5.4,0
Cyclone,Mathugama,Kaluthara,10,15,9.6,1
Cyclone,Walallavita,Kaluthara,10,15,9.6,1
Cyclone,Panadura,Kaluthara,8,10,12.9,1
Cyclone,Dodangoda,Kaluthara,11,29,7.9,1
Cyclone,Dodangoda,Kaluthara,9,20,12.2,0
Cyclone,Millaniya,Kaluthara,9,3,12.2,0
Cyclone,Payagala Beach Area,Kaluthara,9,17,12.2,1
Cyclone,Rathmalgoda East,Kaluthara,4,20,7.3,1
Cyclone,Elagahawatta,Kaluthara,6,16,13.5,1
Cyclone,Beruwala,Kaluthara,9,17,12.2,1
Cyclone,Olaboduwa North,Kaluthara,3,25,5.4,0
Cyclone,Kumbuka East,Kaluthara,3,5,5.4,0
Cyclone,Beruwala,Kaluthara,6,16,13.5,1
Cyclone,Beruwala,Kaluthara,5,11,11.6,0
Cyclone,Mathugama,Kaluthara,11,29,7.9,1
Cyclone,Kurunduwatta,Kaluthara,5,9,11.6,0
Cyclone,Anguruwathota,Kaluthara,5,18,11.6,0
Cyclone,Pahala Karannagoda,Kaluthara,5,9,11.6,0
Cyclone,Madurawala West,Kaluthara,5,19,11.6,0
Cyclone,Madurawala East,Kaluthara,5,28,11.6,0
Cyclone,Panadura,Kaluthara,11,29,7.9,1
Cyclone,Agalawatta,Kaluthara,11,29,7.9,1
Cyclone,Walallavita,Kaluthara,11,29,7.9,1
Cyclone,Walallavita,Kaluthara,5,17,11.6,1
Cyclone,Millaniya,Kaluthara,11,29,7.9,1
Cyclone,Bandaragama,Kaluthara,11,29,7.9,1
Cyclone,Kalutara,Kaluthara,11,29,7.9,1
Cyclone,Horana,Kaluthara,11,29,7.9,1
Cyclone,Madurawala,Kaluthara,11,29,7.9,1
Cyclone,Palindanuwara,Kaluthara,11,29,7.9,1
Cyclone,Madurawala,Kaluthara,8,8,12.9,1
Cyclone,Kalapuwa,Kaluthara,5,25,11.6,0
Cyclone,Beruwala,Kaluthara,11,29,7.9,1
Cyclone,Kumbuka South,Kaluthara,3,15,5.4,0
Cyclone,Palindanuwara,Kaluthara,5,25,11.6,0
Cyclone,Palannoruwa,Kaluthara,3,23,5.4,0
Cyclone,Horana,Kaluthara,9,22,12.2,1
Cyclone,Kalutara,Kaluthara,8,8,12.9,1
Cyclone,Bulathsinhala,Kaluthara,9,25,12.2,0
Cyclone,Bulathsinhala,Kaluthara,9,22,12.2,1
Cyclone,Walallavita,Kaluthara,9,22,12.2,1
Cyclone,Palindanuwara,Kaluthara,9,22,12.2,1
Cyclone,Walallavita,Kaluthara,9,4,12.2,0
Cyclone,Ingiriya,Kaluthara,9,22,12.2,1
Cyclone,Agalawatta,Kaluthara,9,22,12.2,1
Cyclone,Millaniya,Kaluthara,4,1,7.3,1
Cyclone,Millaniya,Kaluthara,5,27,11.6,1
Cyclone,Pelapitiyagoda North,Kaluthara,3,6,5.4,1
Cyclone,Palindanuwara,Kaluthara,9,25,12.2,0
Cyclone,Palindanuwara,Kaluthara,4,16,7.3,0
Cyclone,Palindanuwara,Kaluthara,1,19,7.7,0
Cyclone,Palindanuwara,Kaluthara,11,13,7.9,0
Cyclone,Kalutara,Kaluthara,5,26,11.6,1
Cyclone,Dodangoda,Kaluthara,8,8,12.9,1
Cyclone,Horana,Kaluthara,9,24,12.2,0
Cyclone,Beruwala,Kaluthara,9,22,12.2,1
Cyclone,Bandaragama,Kaluthara,9,27,12.2,0
Cyclone,Madurawala,Kaluthara,9,30,12.2,0
Cyclone,Beruwala,Kaluthara,9,25,12.2,0
Cyclone,Ingiriya,Kaluthara,9,11,12.2,0
Cyclone,Palindanuwara,Kaluthara,4,25,7.3,0
Cyclone,Millaniya,Kaluthara,8,8,12.9,1
Cyclone,Palindanuwara,Kaluthara,9,2,12.2,0
Cyclone,Palindanuwara,Kaluthara,6,27,13.5,0
Cyclone,Walallavita,Kaluthara,8,8,12.9,1
Cyclone,Beruwala,Kaluthara,8,8,12.9,1
Cyclone,Palindanuwara,Kaluthara,4,7,7.3,0
Cyclone,Horana,Kaluthara,8,8,12.9,1
Cyclone,Agalawatta,Kaluthara,8,8,12.9,1
Cyclone,Bandaragama,Kaluthara,8,8,12.9,1
Cyclone,Ingiriya,Kaluthara,8,8,12.9,1
Cyclone,Palindanuwara,Kaluthara,8,8,12.9,1
Cyclone,Mathugama,Kaluthara,8,8,12.9,1
Cyclone,Meegahathenna,Kaluthara,6,6,13.5,0
Cyclone,Bandaragama,Kaluthara,11,17,7.9,1
Cyclone,Atulugama,Kaluthara,5,4,11.6,1
Cyclone,Palindanuwara,Kaluthara,6,9,13.5,1
Cyclone,Horana,Kaluthara,8,6,12.9,0
Cyclone,Dodangoda,Kaluthara,7,22,13.2,0
