Disaster,Location,District,Year,Month,Day,Rainfall(mm),Landslide
Landslide,Haliela,Badulla,2006,11,29,279.0,0
Landslide,Badulla,Badulla,2006,11,10,279.0,0
Landslide,Badulla,Badulla,2006,10,15,280.0,0
Landslide,Haliela,Badulla,2007,1,3,139.0,0
Landslide,Passara,Badulla,2003,3,9,88.0,0
Landslide,Beragala,Badulla,2010,4,26,328.9,1
Landslide,Kalupahana,Badulla,2010,5,26,175.2,1
Landslide,Welimada,Badulla,2004,12,3,223.0,0
Landslide,Bopitiya,Badulla,2007,11,1,279.0,1
Landslide,Haliela,Badulla,2009,12,12,223.0,1
Landslide,Kotabanda D,Badulla,2011,10,11,334.5,1
Landslide,Uva Paranagama,Badulla,2003,11,17,279.0,0
Landslide,Haliela,Badulla,2007,12,7,223.0,0
Landslide,Haliela,Badulla,2008,1,1,139.0,0
Landslide,Haldummulla,Badulla,2019,3,28,88.0,1
Landslide,Haliela,Badulla,2008,4,25,169.0,0
Landslide,Passara,Badulla,2008,1,24,139.0,0
Landslide,Passara,Badulla,2008,3,16,88.0,0
Landslide,Passara,Badulla,2007,12,8,223.0,0
Landslide,Haputale,Badulla,2018,5,7,309.4,1
Landslide,Welimada,Badulla,2018,5,7,309.4,1
Landslide,Haldummulla,Badulla,2018,5,7,309.4,1
Landslide,Haputale,Badulla,2017,3,11,282.9,1
Landslide,Passara,Badulla,2008,3,8,88.0,0
Landslide,Ambagasdowa,Badulla,2009,1,12,139.0,1
Landslide,Passara,Badulla,2008,3,18,88.0,0
Landslide,Passara,Badulla,2008,4,12,169.0,0
Landslide,Bandarawela,Badulla,2006,10,15,280.0,0
Landslide,Bandarawela,Badulla,2006,11,4,279.0,0
Landslide,Haliela,Badulla,2007,12,19,223.0,0
Landslide,Uva Paranagama,Badulla,2007,7,15,52.0,0
Landslide,Uva Paranagama,Badulla,2006,12,21,223.0,0
Landslide,Maussagolla East,Badulla,2009,5,15,141.0,1
Landslide,Uva Paranagama,Badulla,2006,12,26,223.0,0
Landslide,Demodara,Badulla,2012,5,29,0.4,1
Landslide,Uva Paranagama,Badulla,2006,12,14,223.0,0
Landslide,Uva Paranagama,Badulla,2006,12,9,223.0,0
Landslide,Uva Paranagama,Badulla,2007,6,18,54.0,0
Landslide,Uva Paranagama,Badulla,2007,11,29,279.0,0
Landslide,Uva Paranagama,Badulla,2007,9,20,130.0,0
Landslide,Uva Paranagama,Badulla,2007,11,6,279.0,0
Landslide,Uva Paranagama,Badulla,2007,11,28,279.0,0
Landslide,Keppetipola,Badulla,2013,2,14,158.7,1
Landslide,Uva Paranagama,Badulla,2006,12,10,223.0,0
Landslide,Uva Paranagama,Badulla,2006,11,25,279.0,0
Landslide,Haputale,Badulla,2019,12,3,223.0,1
Landslide,Passara,Badulla,2019,11,25,279.0,1
Landslide,Uva Paranagama,Badulla,2006,11,21,279.0,0
Landslide,Haldummulla,Badulla,2019,10,17,280.0,1
Landslide,Uva Paranagama,Badulla,2006,6,9,54.0,0
Landslide,Soranathota,Badulla,2019,9,15,130.0,1
Landslide,Koslanda,Badulla,2011,10,11,334.5,1
Landslide,Lunugala,Badulla,2007,2,28,94.0,0
Landslide,Uva Paranagama,Badulla,2009,11,9,279.0,1
Landslide,Lunugala,Badulla,2007,3,2,88.0,0
Landslide,Bandarawela,Badulla,2006,12,5,223.0,1
Landslide,Bandarawela,Badulla,2007,2,9,94.0,1
Landslide,Bandarawela,Badulla,2007,2,1,94.0,1
Landslide,Bandarawela,Badulla,2006,10,30,280.0,1
Landslide,Bandarawela,Badulla,2007,1,22,139.0,1
Landslide,Bandarawela,Badulla,2007,1,20,139.0,1
Landslide,Bandarawela,Badulla,2007,1,15,139.0,1
Landslide,Bandarawela,Badulla,2007,2,20,94.0,1
Landslide,Bandarawela,Badulla,2007,2,15,94.0,1
Landslide,Bandarawela,Badulla,2006,12,18,223.0,1
Landslide,Bandarawela,Badulla,2006,12,10,223.0,1
Landslide,Bandarawela,Badulla,2006,11,2,279.0,1
Landslide,Bandarawela,Badulla,2006,11,14,279.0,1
Landslide,Bandarawela,Badulla,2006,11,15,279.0,1
Landslide,Bandarawela,Badulla,2006,11,20,279.0,1
Landslide,Bandarawela,Badulla,2006,11,27,279.0,1
Landslide,Bandarawela,Badulla,2006,11,19,279.0,1
Landslide,Bandarawela,Badulla,2006,12,1,223.0,1
Landslide,Bandarawela,Badulla,2007,4,10,169.0,1
Landslide,Bandarawela,Badulla,2007,4,20,169.0,1
Landslide,Bandarawela,Badulla,2007,7,5,52.0,1
Landslide,Lunugala,Badulla,2004,12,16,223.0,1
Landslide,Lunugala,Badulla,2004,12,14,223.0,1
Landslide,Lunugala,Badulla,2004,12,12,223.0,1
Landslide,Lunugala,Badulla,2004,12,10,223.0,1
Landslide,Lunugala,Badulla,2006,12,12,223.0,1
Landslide,Lunugala,Badulla,2006,1,11,139.0,1
Landslide,Ella,Badulla,2002,4,23,169.0,1
Landslide,Bandarawela,Badulla,2008,3,14,88.0,1
Landslide,Bandarawela,Badulla,2006,11,21,279.0,1
Landslide,Bandarawela,Badulla,2008,3,16,88.0,1
Landslide,Bandarawela,Badulla,2008,3,3,88.0,1
Landslide,Bandarawela,Badulla,2008,1,5,139.0,1
Landslide,Bandarawela,Badulla,2008,2,1,94.0,1
Landslide,Bandarawela,Badulla,2008,3,7,88.0,1
Landslide,Bandarawela,Badulla,2008,2,10,94.0,1
Landslide,Bandarawela,Badulla,2007,4,2,169.0,1
Landslide,Bandarawela,Badulla,2007,7,10,52.0,1
Landslide,Bandarawela,Badulla,2007,7,2,52.0,1
Landslide,Bandarawela,Badulla,2008,4,27,169.0,1
Landslide,Lunugala,Badulla,2004,12,20,223.0,1
Landslide,Bandarawela,Badulla,2006,11,10,279.0,1
Landslide,Passara,Badulla,2008,4,20,169.0,1
Landslide,Uva Paranagama,Badulla,2003,11,9,279.0,1
Landslide,Uva Paranagama,Badulla,2007,11,16,279.0,1
Landslide,Uva Paranagama,Badulla,2007,5,5,141.0,1
Landslide,Uva Paranagama,Badulla,2006,12,28,223.0,1
Landslide,Uva Paranagama,Badulla,2007,12,17,223.0,1
Landslide,Welimada,Badulla,2003,12,18,223.0,1
Landslide,Welimada,Badulla,2003,5,2,141.0,1
Landslide,Welimada,Badulla,2003,11,18,279.0,1
Landslide,Welimada,Badulla,2003,12,1,223.0,1
Landslide,Welimada,Badulla,2003,1,11,139.0,1
Landslide,Welimada,Badulla,2003,5,15,141.0,1
Landslide,Welimada,Badulla,2004,12,15,223.0,1
Landslide,Welimada,Badulla,2004,12,14,223.0,1
Landslide,Welimada,Badulla,2003,6,2,54.0,1
Landslide,Soranathota,Badulla,2005,10,3,280.0,0
Landslide,Weragoda,Badulla,2004,12,11,223.0,0
Landslide,Kandaketiya,Badulla,2007,12,13,223.0,0
Landslide,Uva Paranagama,Badulla,2006,12,18,223.0,1
Landslide,Uva Paranagama,Badulla,2006,12,16,223.0,1
Landslide,Uva Paranagama,Badulla,2006,12,11,223.0,1
Landslide,Uva Paranagama,Badulla,2007,6,14,54.0,1
Landslide,Passara,Badulla,2008,3,19,88.0,1
Landslide,Passara,Badulla,2008,3,3,88.0,1
Landslide,Passara,Badulla,2007,12,26,223.0,1
Landslide,Passara,Badulla,2008,3,15,88.0,1
Landslide,Passara,Badulla,2008,1,15,139.0,1
Landslide,Haliela,Badulla,2008,4,5,169.0,1
Landslide,Haliela,Badulla,2008,1,8,139.0,1
Landslide,Haliela,Badulla,2007,12,23,223.0,1
Landslide,Bandarawela,Badulla,2006,10,25,280.0,1
Landslide,Haliela,Badulla,2007,12,22,223.0,1
Landslide,Uva Paranagama,Badulla,2006,12,20,223.0,1
Landslide,Uva Paranagama,Badulla,2006,6,19,54.0,1
Landslide,Uva Paranagama,Badulla,2006,11,20,279.0,1
Landslide,Uva Paranagama,Badulla,2006,11,19,279.0,1
Landslide,Uva Paranagama,Badulla,2006,12,19,223.0,1
Landslide,Uva Paranagama,Badulla,2007,11,19,279.0,1
Landslide,Uva Paranagama,Badulla,2007,9,9,130.0,1
Landslide,Uva Paranagama,Badulla,2007,11,15,279.0,1
Landslide,Uva Paranagama,Badulla,2007,7,6,52.0,1
Landslide,Haldummulla,Badulla,2006,10,28,280.0,0
Landslide,Lunugala,Badulla,2004,12,13,223.0,1
Landslide,Lunugala,Badulla,2007,2,21,94.0,1
Landslide,Haldummulla,Badulla,2008,4,27,169.0,1
Landslide,Lunugala,Badulla,2007,11,26,279.0,0
Landslide,Lunugala,Badulla,2007,12,5,223.0,0
Landslide,Lunugala,Badulla,2007,12,1,223.0,0
Landslide,Passara,Badulla,2008,3,12,88.0,1
Landslide,Passara,Badulla,2007,12,21,223.0,1
Landslide,Passara,Badulla,2008,1,7,139.0,1
Landslide,Passara,Badulla,2008,2,13,94.0,1
Landslide,Uva Paranagama,Badulla,2006,11,7,279.0,1
Landslide,Uva Paranagama,Badulla,2006,2,2,94.0,1
Landslide,Kandaketiya,Badulla,2008,6,2,54.0,1
Landslide,Haldummulla,Badulla,2007,12,14,223.0,1
Landslide,Lunugala,Badulla,2007,11,11,279.0,1
Landslide,Haputale,Badulla,2006,11,17,279.0,1
Landslide,Uva Paranagama,Badulla,2006,11,12,279.0,1
Landslide,Meegahakivula,Badulla,2007,6,14,54.0,0
Landslide,Meegahakivula,Badulla,2007,6,19,54.0,0
Landslide,Passara,Badulla,2008,2,8,94.0,1
Landslide,Passara,Badulla,2008,3,13,88.0,1
Landslide,Haldummulla,Badulla,2008,2,10,94.0,1
Landslide,Haldummulla,Badulla,2008,3,1,88.0,1
Landslide,Lunugala,Badulla,2007,10,20,280.0,0
Landslide,Lunugala,Badulla,2007,10,24,280.0,0
Landslide,Ella,Badulla,2006,11,27,279.0,1
Landslide,Badulla,Badulla,2008,3,12,88.0,1
Landslide,Bandarawela,Badulla,2008,1,9,139.0,1
Landslide,Soranathota,Badulla,2008,1,9,139.0,1
Landslide,Badulla,Badulla,2008,1,8,139.0,1
Landslide,Passara,Badulla,2007,12,14,223.0,1
Landslide,Rideemaliyadda,Badulla,2007,1,7,139.0,0
Landslide,Haputale,Badulla,2007,12,21,223.0,1
Landslide,Haliela,Badulla,2008,12,15,223.0,1
Landslide,Haliela,Badulla,2008,3,14,88.0,1
Landslide,Haliela,Badulla,2008,3,12,88.0,1
Landslide,Haliela,Badulla,2008,2,15,94.0,1
Landslide,Haliela,Badulla,2008,1,7,139.0,1
Landslide,Haliela,Badulla,2008,1,4,139.0,1
Landslide,Haliela,Badulla,2007,12,24,223.0,1
Landslide,Haldummulla,Badulla,2008,11,20,279.0,1
Landslide,Soranathota,Badulla,2008,7,30,52.0,1
Landslide,Lunugala,Badulla,2007,1,6,139.0,1
Landslide,Kandaketiya,Badulla,2007,2,12,94.0,1
Landslide,Bandarawela,Badulla,2007,4,5,169.0,1
Landslide,Kandaketiya,Badulla,2006,12,19,223.0,1
Landslide,Kandaketiya,Badulla,2007,12,20,223.0,1
Landslide,Soranathota,Badulla,2005,10,2,280.0,1
Landslide,Soranathota,Badulla,2006,12,20,223.0,1
Landslide,Soranathota,Badulla,2006,12,10,223.0,1
Landslide,Soranathota,Badulla,2002,4,29,169.0,1
Landslide,Soranathota,Badulla,2006,12,25,223.0,1
Landslide,Soranathota,Badulla,2007,1,9,139.0,1
Landslide,Rideemaliyadda,Badulla,2007,1,12,139.0,1
Landslide,Meegahakivula,Badulla,2007,6,5,54.0,1
Landslide,Meegahakivula,Badulla,2007,6,8,54.0,1
Landslide,Lunugala,Badulla,2007,12,22,223.0,1
Landslide,Lunugala,Badulla,2007,12,10,223.0,1
Landslide,Lunugala,Badulla,2007,11,1,279.0,1
Landslide,Lunugala,Badulla,2007,10,26,280.0,1
Landslide,Lunugala,Badulla,2007,10,10,280.0,1
Landslide,Lunugala,Badulla,2007,3,7,88.0,1
Landslide,Haldummulla,Badulla,2006,10,29,280.0,1
Landslide,Haldummulla,Badulla,2006,11,14,279.0,1
Landslide,Haldummulla,Badulla,2006,12,14,223.0,1
Landslide,Haldummulla,Badulla,2006,4,20,169.0,1
Landslide,Bandarawela,Badulla,2007,1,18,139.0,1
Landslide,Lunugala,Badulla,2006,12,20,223.0,1
Landslide,Welimada,Badulla,2003,12,30,223.0,1
Landslide,Soranathota,Badulla,2007,1,5,139.0,0
Landslide,Soranathota,Badulla,2006,12,1,223.0,0
Landslide,Soranathota,Badulla,2002,4,5,169.0,0
Landslide,Soranathota,Badulla,2006,12,13,223.0,0
Landslide,Soranathota,Badulla,2006,12,27,223.0,0
Landslide,Welimada,Badulla,2008,12,14,223.0,1
Landslide,Haputale,Badulla,2008,2,10,94.0,1
Landslide,Kandaketiya,Badulla,2007,1,12,139.0,1
Landslide,Haldummulla,Badulla,2005,11,26,279.0,1
Landslide,Haldummulla,Badulla,2002,11,9,279.0,1
Landslide,Haldummulla,Badulla,2006,11,20,279.0,1
Landslide,Haldummulla,Badulla,2003,5,3,141.0,1
Landslide,Haldummulla,Badulla,2006,11,5,279.0,1
Landslide,Haldummulla,Badulla,2008,4,11,169.0,1
Landslide,Haldummulla,Badulla,2005,4,26,169.0,1
Landslide,Badulla,Badulla,2008,1,7,139.0,1
Landslide,Galwelagama,Badulla,2004,12,29,223.0,0
Landslide,Mathetilla,Badulla,2007,1,24,139.0,0
Landslide,Sumudugama,Badulla,2004,12,26,223.0,0
Landslide,Mahawattegama,Badulla,2008,4,20,169.0,0
Landslide,Ilukkaniggedara,Badulla,2007,12,23,223.0,0
Landslide,Kotabakma,Badulla,2008,11,7,279.0,0
Landslide,Ranasinghagama,Badulla,2008,1,19,139.0,0
Landslide,Viharagala,Badulla,2008,10,4,280.0,0
Landslide,Palawatta,Badulla,2008,3,24,88.0,0
Landslide,Kahataruppa,Badulla,2008,3,19,88.0,0
Landslide,Dambewela,Badulla,2008,8,14,74.0,0
Landslide,Koslanda,Badulla,2008,4,9,169.0,0
Landslide,Ranasinghagama,Badulla,2006,4,12,169.0,1
Landslide,Silmiyapura,Badulla,2003,2,6,94.0,1
Landslide,Silmiyapura,Badulla,2004,12,14,223.0,1
Landslide,Boragas,Badulla,2004,12,14,223.0,1
Landslide,Hulankapolla,Badulla,2004,12,14,223.0,1
Landslide,Boragas,Badulla,2004,12,15,223.0,1
Landslide,Ambewela,Badulla,2004,12,15,223.0,1
Landslide,Pitiyakumbura,Badulla,2006,12,19,223.0,1
Landslide,Wethalawa,Badulla,2006,12,19,223.0,1
Landslide,Galedanda,Badulla,2003,5,15,141.0,1
Landslide,Maussagolla,Badulla,2008,12,23,223.0,0
Landslide,Mudunpitawatta,Badulla,2003,11,1,279.0,1
Landslide,Pallekiruma,Badulla,2004,12,29,223.0,0
Landslide,Hulankapolla,Badulla,2003,1,12,139.0,1
Landslide,Ambewela,Badulla,2003,11,18,279.0,1
Landslide,Mahakumbura Ella,Badulla,2003,2,5,94.0,1
Landslide,Welimada Town,Badulla,2003,12,18,223.0,1
Landslide,Wirahawatta,Badulla,2003,12,30,223.0,1
Landslide,Bambarapana,Badulla,2007,12,17,223.0,1
Landslide,Welamedagama,Badulla,2006,12,28,223.0,1
Landslide,Singhepura,Badulla,2008,7,30,52.0,0
Landslide,Paranagama,Badulla,2007,5,5,141.0,1
Landslide,Jagulla,Badulla,2008,2,17,94.0,0
Landslide,Mahawattegama,Badulla,2008,12,27,223.0,0
Landslide,Meeriyabedda,Badulla,2009,5,19,141.0,0
Landslide,Ambathenna,Badulla,2009,5,24,141.0,0
Landslide,Nallamale,Badulla,2009,12,26,223.0,0
Landslide,Galahagama,Badulla,2009,9,13,130.0,0
Landslide,Yahalewela,Badulla,2006,11,19,279.0,0
Landslide,Malangamuwa,Badulla,2008,12,22,223.0,0
Landslide,Gediyaroda,Badulla,2008,9,15,130.0,0
Landslide,Dikpitiya,Badulla,2008,9,9,130.0,0
Landslide,Andeniya,Badulla,2008,8,4,74.0,0
Landslide,Udagama,Badulla,2007,12,28,223.0,0
Landslide,Pattipola,Badulla,2007,12,28,223.0,0
Landslide,Morethota,Badulla,2007,12,8,223.0,0
Landslide,Glananor,Badulla,2007,12,27,223.0,0
Landslide,Bandarawela,Badulla,2006,10,17,280.0,0
Landslide,Rideepana,Badulla,2008,7,3,52.0,0
Landslide,Bogahamaditta,Badulla,2008,12,22,223.0,0
Landslide,Mudunpita,Badulla,2008,3,25,88.0,0
Landslide,Mudunpita,Badulla,2008,3,2,88.0,0
Landslide,Kandana,Badulla,2008,3,5,88.0,0
Landslide,Godegama,Badulla,2008,3,1,88.0,0
Landslide,Hapuwalakumbura,Badulla,2008,3,24,88.0,0
Landslide,Unagolla,Badulla,2008,3,23,88.0,0
Landslide,Mugunumatha West,Badulla,2008,3,6,88.0,0
Landslide,Mugunumatha East,Badulla,2008,3,10,88.0,0
Landslide,Pattipola,Badulla,2008,3,21,88.0,0
Landslide,Hali Ela,Badulla,2008,3,7,88.0,0
Landslide,Samagipura,Badulla,2008,3,5,88.0,0
Landslide,Bogahamaditta,Badulla,2008,3,3,88.0,0
Landslide,Mahawattegama,Badulla,2008,3,28,88.0,0
Landslide,Mahawattegama,Badulla,2008,12,25,223.0,0
Landslide,Welgolla,Badulla,2009,5,3,141.0,0
Landslide,Karangahaulpatha,Badulla,2007,11,16,279.0,1
Landslide,Ukdaduhena,Badulla,2007,12,4,223.0,0
Landslide,Morethota,Badulla,2008,5,4,141.0,1
Landslide,Dikwella,Badulla,2008,3,13,88.0,1
Landslide,Anthuduwawela,Badulla,2008,3,13,88.0,1
Landslide,Urahella Watta,Badulla,2008,3,13,88.0,1
Landslide,Springvalley,Badulla,2008,3,1,88.0,0
Landslide,Udagama West,Badulla,2008,1,15,139.0,1
Landslide,Thaldena,Badulla,2008,1,26,139.0,0
Landslide,Komarika,Badulla,2008,1,15,139.0,0
Landslide,Pitamaruwa,Badulla,2008,1,30,139.0,0
Landslide,Udagama,Badulla,2008,3,15,88.0,1
Landslide,Ambathenna West,Badulla,2007,12,26,223.0,1
Landslide,Ketawatta,Badulla,2008,1,17,139.0,0
Landslide,Dambakote,Badulla,2008,3,13,88.0,1
Landslide,Madugasthalawa,Badulla,2008,3,13,88.0,1
Landslide,Meegahakivula,Badulla,2008,1,23,139.0,0
Landslide,Demodara,Badulla,2008,3,13,88.0,1
Landslide,Kahataruppa,Badulla,2008,3,3,88.0,1
Landslide,Karawanella,Badulla,2008,3,13,88.0,1
Landslide,Maussagolla,Badulla,2008,3,19,88.0,1
Landslide,Hapuwala Kumbura,Badulla,2007,12,16,223.0,0
Landslide,Uduwara,Badulla,2007,12,30,223.0,0
Landslide,Thalagahagedara,Badulla,2008,12,3,223.0,1
Landslide,Kottalbedda,Badulla,2007,11,9,279.0,0
Landslide,Arumadowapassara,Badulla,2008,4,20,169.0,1
Landslide,Hopton,Badulla,2007,11,28,279.0,0
Landslide,Haputhalegama,Badulla,2006,11,2,279.0,0
Landslide,Ranjallawa,Badulla,2006,11,20,279.0,0
Landslide,Galkanda,Badulla,2006,11,29,279.0,0
Landslide,Haputhale,Badulla,2006,11,2,279.0,0
Landslide,Uduwara,Badulla,2008,3,13,88.0,1
Landslide,Ulugala,Badulla,2003,9,11,130.0,1
Landslide,Kadana,Badulla,2008,3,13,88.0,1
Landslide,Uda Kohovila,Badulla,2008,8,1,74.0,1
Landslide,Palagolla,Badulla,2008,12,8,223.0,0
Landslide,Kanawerella East,Badulla,2008,7,18,52.0,0
Landslide,Maussagolla West,Badulla,2008,2,8,94.0,0
Landslide,Werawella,Badulla,2006,7,27,52.0,0
Landslide,Kindigoda,Badulla,2006,2,26,94.0,0
Landslide,Wewegama,Badulla,2006,12,19,223.0,1
Landslide,Kotawera Pahalagama,Badulla,2006,12,18,223.0,1
Landslide,Pannalawela,Badulla,2006,12,16,223.0,1
Landslide,Paranagama,Badulla,2006,11,12,279.0,1
Landslide,Welimada,Badulla,2007,6,14,54.0,1
Landslide,Ambagasdoowa,Badulla,2007,11,15,279.0,1
Landslide,Sapugolla,Badulla,2007,9,9,130.0,1
Landslide,Maspanna,Badulla,2007,11,19,279.0,1
Landslide,Godunna,Badulla,2008,2,16,94.0,0
Landslide,Dimbulana,Badulla,2006,12,19,223.0,1
Landslide,Beraliyapola,Badulla,2006,12,19,223.0,1
Landslide,Ulugala,Badulla,2006,11,19,279.0,1
Landslide,Udaperuwa,Badulla,2006,11,20,279.0,1
Landslide,Weerakongama,Badulla,2007,12,6,223.0,0
Landslide,Springvally Estate,Badulla,2008,3,1,88.0,0
Landslide,Kendagolla,Badulla,2006,6,19,54.0,1
Landslide,Bambarapana,Badulla,2006,12,20,223.0,1
Landslide,Bambarapana,Badulla,2006,12,11,223.0,1
Landslide,Alugolla,Badulla,2006,12,11,223.0,1
Landslide,Medawela,Badulla,2007,6,7,54.0,1
Landslide,Welimada,Badulla,2006,12,11,223.0,1
Landslide,Haliela,Badulla,2007,12,14,223.0,1
Landslide,Nilathugoda,Badulla,2007,12,22,223.0,1
Landslide,Uduwara,Badulla,2007,12,23,223.0,1
Landslide,Haliela,Badulla,2008,3,13,88.0,1
Landslide,Lunuwatta,Badulla,2006,12,22,223.0,0
Landslide,Palawatta,Badulla,2009,5,14,141.0,0
Landslide,Maussagolla East,Badulla,2009,5,4,141.0,0
Landslide,Welimada,Badulla,2014,12,18,669.5,0
Landslide,Bandarawela,Badulla,2014,12,28,669.5,0
Landslide,Mahakele,Badulla,2007,1,15,139.0,1
Landslide,Soranathota,Badulla,2014,12,16,669.5,0
Landslide,Maspanna,Badulla,2007,2,1,94.0,1
Landslide,Wewegama,Badulla,2007,2,1,94.0,1
Landslide,Dodamwatta,Badulla,2007,1,21,139.0,1
Landslide,Mahiyanganaya,Badulla,2014,12,19,669.5,0
Landslide,Passara,Badulla,2015,5,30,97.8,0
Landslide,Haputale,Badulla,2017,3,22,282.9,0
Landslide,Haldummulla,Badulla,2018,5,14,309.4,0
Landslide,Welimada,Badulla,2018,5,26,309.4,0
Landslide,Haputale,Badulla,2018,5,17,309.4,0
Landslide,Haldummulla,Badulla,2019,3,5,88.0,0
Landslide,Haliela,Badulla,2009,12,19,223.0,0
Landslide,Haputale,Badulla,2000,1,4,139.0,0
Landslide,Soranathota,Badulla,2019,9,26,130.0,0
Landslide,Haldummulla,Badulla,2002,5,30,141.0,0
Landslide,Haldummulla,Badulla,2019,10,14,280.0,0
Landslide,Haldummulla,Badulla,2003,5,29,141.0,0
Landslide,Passara,Badulla,2019,11,12,279.0,0
Landslide,Haputale,Badulla,2019,12,14,223.0,0
Landslide,Koslanda,Badulla,2011,10,15,334.5,0
Landslide,Keppetipola,Badulla,2013,2,18,158.7,0
Landslide,Uva Paranagama,Badulla,2009,11,29,279.0,0
Landslide,Uva Paranagama,Badulla,2005,12,26,223.0,0
Landslide,Demodara,Badulla,2012,5,26,0.4,0
Landslide,Haputale,Badulla,2006,11,12,279.0,0
Landslide,Kotabanda D,Badulla,2011,10,24,334.5,0
Landslide,Haputale,Badulla,2014,12,22,669.5,0
Landslide,Kotabasna,Badulla,2011,10,21,334.5,0
Landslide,Kandaketiya,Badulla,2014,12,19,669.5,0
Landslide,Lunugala,Badulla,2014,12,23,669.5,0
Landslide,Soranathota,Badulla,2009,12,13,223.0,0
Landslide,Passara,Badulla,2009,5,16,141.0,0
Landslide,Lunugala Town,Badulla,2007,11,11,279.0,1
Landslide,Alakolagala,Badulla,2007,11,11,279.0,1
Landslide,Haldummulla,Badulla,2010,5,6,175.2,0
Landslide,Haldummulla,Badulla,2010,4,16,328.9,0
Landslide,Colombobadulla Railway,Badulla,2000,1,16,139.0,1
Landslide,Koslanda,Badulla,2002,6,5,54.0,1
Landslide,Beragala,Badulla,2002,9,11,130.0,1
Landslide,Haldummulla,Badulla,2003,11,5,279.0,1
Landslide,Haliela,Badulla,2008,1,27,139.0,0
Landslide,Soranathota,Badulla,2008,1,30,139.0,0
Landslide,Bandarawela,Badulla,2008,10,15,280.0,0
Landslide,Kandaketiya,Badulla,2007,1,3,139.0,0
Landslide,Rendapola,Badulla,2004,12,14,223.0,1
Landslide,Haldummulla,Badulla,2010,11,21,440.3,0
Landslide,Badulla,Badulla,2011,1,20,579.7,0
Landslide,Alugolla,Badulla,2005,12,15,223.0,1
Landslide,Badulla,Badulla,2011,1,17,579.7,0
Landslide,Galkanda,Badulla,2006,11,20,279.0,1
Landslide,Ella,Badulla,2012,5,18,0.4,0
Landslide,Welimada,Badulla,2013,2,2,158.7,0
Landslide,Haldummulla,Badulla,2011,11,17,225.4,0
Landslide,Haldummulla,Badulla,2014,10,13,491.3,0
Landslide,Haldummulla,Badulla,2014,11,26,278.4,0
Landslide,Badulla,Badulla,2014,12,7,669.5,0
Landslide,Uva Paranagama,Badulla,2014,12,3,669.5,0
Landslide,Passara,Badulla,2014,12,18,669.5,0
Landslide,Haliela,Badulla,2014,12,25,669.5,0
Landslide,Rideemaliyadda,Badulla,2014,12,19,669.5,0
Landslide,Ambagasdowa,Badulla,2009,1,27,139.0,0
Landslide,Thalhenapuswallawa,Badulla,2011,10,16,334.5,0
Landslide,Marangahawela,Badulla,2006,11,22,279.0,1
Landslide,Haldummulla,Badulla,2008,2,28,94.0,0
Landslide,Passara,Badulla,2008,3,21,88.0,0
Landslide,Passara,Badulla,2008,2,21,94.0,0
Landslide,Haldummulla,Badulla,2008,4,29,169.0,0
Landslide,Passara,Badulla,2008,3,2,88.0,0
Landslide,Passara,Badulla,2007,12,12,223.0,0
Landslide,Passara,Badulla,2008,1,18,139.0,0
Landslide,Passara,Badulla,2008,2,18,94.0,0
Landslide,Uva Paranagama,Badulla,2006,11,27,279.0,0
Landslide,Uva Paranagama,Badulla,2006,2,27,94.0,0
Landslide,Kandaketiya,Badulla,2007,1,25,139.0,0
Landslide,Maussagolla,Badulla,2003,3,13,88.0,1
Landslide,Bopitiya,Badulla,2007,11,12,279.0,0
Landslide,Beramada,Badulla,2007,11,27,279.0,0
Landslide,Thennapanguwa,Badulla,2007,11,23,279.0,0
Landslide,Uva Paranagama,Badulla,2007,1,29,139.0,0
Landslide,Ohiya,Badulla,2004,12,12,223.0,1
Landslide,Haputale,Badulla,2007,1,18,139.0,0
Landslide,Galauda,Badulla,2007,11,13,279.0,0
Landslide,Thalakumbura,Badulla,2007,11,28,279.0,0
Landslide,Kivulegedara,Badulla,2007,11,16,279.0,0
Landslide,Kirivehera,Badulla,2007,11,20,279.0,0
Landslide,Madugamuwa,Badulla,2007,11,7,279.0,0
Landslide,Godunna,Badulla,2007,11,30,279.0,0
Landslide,Creig Watta,Badulla,2008,10,30,280.0,0
Landslide,Kohovila,Badulla,2008,1,13,139.0,0
Landslide,Udakohovila,Badulla,2008,1,7,139.0,0
Landslide,Beragala,Badulla,2010,4,3,328.9,0
Landslide,Kalupahana,Badulla,2010,5,1,175.2,0
Landslide,Haldummulla,Badulla,2008,3,4,88.0,0
Landslide,Kailagoda,Badulla,2011,6,13,5.4,0
Landslide,Haldummulla,Badulla,2008,11,26,279.0,0
Landslide,Haliela,Badulla,2008,1,25,139.0,0
Landslide,Beragala,Badulla,2010,11,18,440.3,0
Landslide,Colombobadulla Railway,Badulla,2006,11,28,279.0,1
Landslide,Ella,Badulla,2006,11,28,279.0,1
Landslide,Bandarawela,Badulla,2006,11,28,279.0,1
Landslide,Koslanda,Badulla,2006,11,28,279.0,1
Landslide,Maussagolla,Badulla,2006,11,28,279.0,1
Landslide,Haliela,Badulla,2006,11,28,279.0,1
Landslide,Wewessa,Badulla,2006,11,28,279.0,1
Landslide,Haldummulla,Badulla,2006,4,12,169.0,1
Landslide,Bandarawela,Badulla,2006,10,18,280.0,1
Landslide,Wewessa,Badulla,2006,10,22,280.0,1
Landslide,Ella,Badulla,2006,11,17,279.0,0
