Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month,Day,Rainfall(mm),Wind Speed(mph)
FLOOD,001,1002,1002033,Appugewatta,Gampaha,2008-02-06,2008,2,6,36.0,7.7
FLOOD,001,1002,1002033,Dalupitiya West,Gampaha,2008-02-06,2008,2,6,36.0,7.7
FLOOD,001,1002,1002033,Pinnameda West,Gampaha,2008-02-06,2008,2,6,36.0,7.7
FLOOD,001,1002,1002033,Pinnameda,Gampaha,2008-02-06,2008,2,6,36.0,7.7
FLOOD,001,1002,1002033,Nathuduwa,Gampaha,2008-02-06,2008,2,6,36.0,7.7
FLOOD,004,4001,4001027,Alvai North West,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,002,2002,2002006,Yakkuragala South,Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,004,4001,4001027,Alvai North Centre,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,002,2002,2002006,Pallegama,Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,002,2002,2002006,Pelvehera,Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,001,1002,1002033,Dalupitiya South,Gampaha,2008-02-06,2008,2,6,36.0,7.7
FLOOD,001,1002,1002033,Nathuduwa West,Gampaha,2008-02-06,2008,2,6,36.0,7.7
FLOOD,005,5001,5001015,Iyang Keni,Batticaloa,2004-10-12,2004,10,12,162.0,7.6
FLOOD,002,2002,2002006,Bulagala,Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,002,2002,2002006,Inamaluwa,Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,002,2002,2002006,Etawarahena,Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,004,4001,4001024,Manalkadu,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,002,2002,2002006,Digampathaha,Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,004,4001,4001024,Kudathanai,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5001,5001030,Pandariyaveli,Batticaloa,2004-10-12,2004,10,12,162.0,7.6
FLOOD,007,7001,7001066,Pelbendiyawa,Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,002,2002,2002006,Nikawatawana,Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,007,7001,7001066,Pelbendiyawa,Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,007,7001,7001066,Hinguruwelpitiya,Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,002,2002,2002006,Siyambala Wewa,Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,002,2002,2002006,Mailattewa,Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,007,7001,7001066,Kalugala,Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,007,7001,7001066,Budugehinna,Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,002,2002,2002006,Rathmalkatuwa,Matale,2007-12-22,2007,12,22,185.0,4.8
FLOOD,007,7001,7001066,Anakatawewa,Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,007,7001,7001048,Rajjallegama,Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,004,4005,4005006,Murasumooddai,Kilinochchi,2004-10-12,2004,10,12,319.9,10.9
FLOOD,007,7001,7001036,Kaluvila,Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,007,7001,7001033,Kudanelukulama,Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,004,4001,4001030,Kalvayal,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,007,7001,7001051,Meewellewa,Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,007,7001,7001063,Handungamuwa,Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,004,4001,4001030,Then Madduvil,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,007,7001,7001042,Rajanganaya,Anuradhapura,2007-12-23,2007,12,23,191.9,9.7
FLOOD,004,4001,4001030,Madduvil East,Jaffna,2007-12-23,2007,12,23,293.6,14.2
STRONG WIND,008,8001,8001015,Paragasthenna,Badulla,2007-06-26,2007,6,26,54.0,11.5
STRONG WIND,008,8001,8001015,Paragasthenna,Badulla,2007-06-26,2007,6,26,54.0,11.5
FLOOD,004,4001,4001030,Madduvil Nunavil,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001030,Madduvil Centre,Jaffna,2007-12-23,2007,12,23,293.6,14.2
GALE,008,8001,8001015,Polwatta,Badulla,2007-01-16,2007,1,16,139.0,7.5
GALE,008,8001,8001015,Polwatta,Badulla,2007-01-16,2007,1,16,139.0,7.5
GALE,008,8001,8001015,Pathanegedara,Badulla,2004-12-14,2004,12,14,223.0,7.1
FLOOD,005,5001,5001009,Valachchenai,Batticaloa,2000-11-19,2000,11,19,291.0,8.6
FLOOD,004,4005,4005006,Umaiyalpuram,Kilinochchi,2003-01-01,2003,1,1,74.8,12.8
FLOOD,004,4005,4005006,Umaiyalpuram,Kilinochchi,2003-01-01,2003,1,1,74.8,12.8
FLOOD,009,9001,9001027,Kahawatta,Ratnapura,2003-05-17,2003,5,17,473.2,10.1
FLOOD,004,4005,4005006,Piramanthalaru,Kilinochchi,2003-01-01,2003,1,1,74.8,12.8
FLOOD,004,4005,4005006,Punnaineeravi,Kilinochchi,2002-07-01,2002,7,1,54.0,17.2
FLOOD,004,4005,4005006,Punnaineeravi,Kilinochchi,2002-07-01,2002,7,1,54.0,17.2
FLOOD,004,4005,4005009,Vannerikulam,Kilinochchi,2008-10-03,2008,10,3,319.9,10.9
FLOOD,004,4005,4005009,Thirunagar North,Kilinochchi,2008-10-03,2008,10,3,319.9,10.9
FLOOD,005,5001,5001009,Valachchenai,Batticaloa,2001-10-12,2001,10,12,162.0,7.6
STRONG WIND,006,6002,6002033,Wattakkaliya,Puttalam,2004-12-06,2004,12,6,265.9,12.3
STRONG WIND,006,6002,6002033,Wattakkaliya,Puttalam,2004-12-06,2004,12,6,265.9,12.3
FLOOD,004,4001,4001030,Madduvil West,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001030,Madduvil North,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001015,Uduvil South West,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001015,Uduvil South East,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001015,Uduvil Centre,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001015,Uduvil Centre North,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001015,Uduvil North,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001015,Sanguvely,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001015,Inuvil South West,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5001,5001036,Kaluwanchikudy,Batticaloa,2005-10-12,2005,10,12,162.0,7.6
FLOOD,004,4001,4001015,Inuvil North East,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001015,Inuvil West,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001015,Thavady South,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001015,Thavady North,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5001,5001024,Kakkankudy,Batticaloa,2005-10-12,2005,10,12,162.0,7.6
FLOOD,004,4001,4001015,Chunnakam Town North,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001015,Chunnakam Town Centre,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001015,Chunnakam Town West,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001015,Kantharodai,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001015,Erlalai South,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001015,Erlalai East,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001015,Punnalaikadduvan South,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001015,Evenai,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001015,Kuppilan South,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001006,Tholpuram West,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001006,Sithankerni,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001006,Chulipuram East,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001006,Arali South,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001006,Arali East,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001006,Arali North,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001006,Vedducoddai South,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001006,Vaddukoddai West,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001006,Tholpuram East,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001006,Pannakam,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001006,Panlippulam,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5002,5002030,Ninthavur,Ampara,2005-10-12,2005,10,12,304.5,6.2
FLOOD,004,4001,4001006,Chankanai South,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5001,5001012,Sittandy,Batticaloa,2007-12-18,2007,12,18,305.0,11.0
FLOOD,004,4001,4001006,Vedducoddai East,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001006,Vedducoddai North,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5001,5001012,Sittandy,Batticaloa,2007-12-18,2007,12,18,305.0,11.0
FLOOD,004,4001,4001033,Nallur East,Jaffna,2008-03-27,2008,3,27,56.1,9.6
FLOOD,005,5001,5001012,Sittandy,Batticaloa,2007-12-18,2007,12,18,305.0,11.0
FLOOD,004,4001,4001006,Chankanai East,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001006,Chankanai West,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5001,5001012,Sittandy,Batticaloa,2007-12-18,2007,12,18,305.0,11.0
FLOOD,002,2002,2002024,Kaluganga,Matale,2000-05-12,2000,5,12,133.0,7.0
FLOOD,004,4001,4001006,Chankanai Center,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5001,5001012,Palachcholai,Batticaloa,2007-12-18,2007,12,18,305.0,11.0
FLOOD,004,4001,4001006,Chulipuram Center,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5001,5001012,Vantharumoolai East,Batticaloa,2007-12-18,2007,12,18,305.0,11.0
FLOOD,005,5001,5001012,Vantharumoolai West,Batticaloa,2007-12-18,2007,12,18,305.0,11.0
FLOOD,005,5001,5001012,Mavadivembu,Batticaloa,2007-12-18,2007,12,18,305.0,11.0
FLOOD,005,5001,5001012,Mavadivembu,Batticaloa,2007-12-18,2007,12,18,305.0,11.0
FLOOD,002,2002,2002024,Karadamulla,Matale,2000-05-12,2000,5,12,133.0,7.0
FLOOD,002,2002,2002024,Karadamulla,Matale,2007-12-20,2007,12,20,185.0,4.8
FLOOD,005,5001,5001012,Kommathurai North,Batticaloa,2007-12-18,2007,12,18,305.0,11.0
FLOOD,005,5001,5001012,Iyankerney,Batticaloa,2007-12-18,2007,12,18,305.0,11.0
GALE,002,2002,2002024,Imaduwa,Matale,2005-07-05,2005,7,5,114.0,9.7
FLOOD,004,4001,4001009,Suthumalai North,Jaffna,2007-12-23,2007,12,23,293.6,14.2
STRONG WIND,003,3003,3003030,Ihalabeliatta East,Hambantota,2003-07-10,2003,7,10,57.0,16.3
STRONG WIND,003,3003,3003030,Ihalabeliatta East,Hambantota,2003-07-10,2003,7,10,57.0,16.3
FLOOD,001,1002,1002003,Settappaduwa,Gampaha,2005-01-22,2005,1,22,29.0,10.2
FLOOD,004,4005,4005006,Periyakulam,Kilinochchi,2002-02-11,2002,2,11,75.4,11.0
FLOOD,004,4001,4001009,Suthumalai South,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,001,1002,1002021,Maeliya,Gampaha,2005-11-22,2005,11,22,174.0,8.2
FLOOD,005,5001,5001009,Valachchenai,Batticaloa,2005-11-21,2005,11,21,291.0,8.6
FLOOD,004,4001,4001009,Savatkaddu,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,002,2002,2002024,Ranamuregama,Matale,2006-01-13,2006,1,13,90.0,5.7
FLOOD,004,4001,4001009,Uyarappulam,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001009,Anaikoddai,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001009,Navali North,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001009,Navali East,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001009,Navali South,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001009,Manipay North,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001009,Manipay East,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001009,Manipay South,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5001,5001030,Pandariyaveli,Batticaloa,2005-11-21,2005,11,21,291.0,8.6
FLOOD,005,5001,5001030,Pandariyaveli,Batticaloa,2005-11-21,2005,11,21,291.0,8.6
FLOOD,005,5001,5001030,Pandariyaveli,Batticaloa,2005-11-21,2005,11,21,291.0,8.6
FLOOD,004,4001,4001009,Manipay West,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001009,Sandilipay North,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001009,Sandilipay Centre,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001009,Sandilipay West,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001009,Masiapiddy,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001009,Vadaliadaippu,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,002,2002,2002024,Miniranketiya,Matale,2006-01-13,2006,1,13,90.0,5.7
FLOOD,004,4001,4001009,Padatheruppu,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001009,Piranpattai,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001009,Sillalai North,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001009,Sillalai South,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001009,Mathagal East,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5001,5001009,Semmanodai,Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,004,4001,4001009,Mathagal South,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001009,Mathagal West,Jaffna,2007-12-23,2007,12,23,293.6,14.2
STRONG WIND,002,2002,2002024,Kivulewadiya,Matale,2006-07-22,2006,7,22,114.0,9.7
FLOOD,005,5001,5001009,Mavadichenai,Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,004,4001,4001009,Periyavillam,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5001,5001009,Valaichenai,Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,004,4001,4001009,Maresankoodal,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5001,5001009,Valaichenainorth Muslim,Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,004,4001,4001009,Illavalai,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5001,5001006,Thiyawattuvan,Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,004,4001,4001009,Mullalai,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5001,5001009,Valaichenaimuslim South,Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,004,4001,4001003,Analaitivu North,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001003,Analaitivu South,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001003,Eluvaitivu,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001003,Kayts,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001003,Parithiyadaippu,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001003,Karampon,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001003,Karampon East,Jaffna,2007-12-23,2007,12,23,293.6,14.2
LANDSLIDE,002,2001,2001048,Wanahapuwa,Kandy,2007-12-23,2007,12,23,233.5,7.6
FLOOD,004,4001,4001003,Karampon West,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001003,Naranthanai North,Jaffna,2007-12-23,2007,12,23,293.6,14.2
LANDSLIDE,002,2001,2001030,Aniwatta West,Kandy,2007-12-24,2007,12,24,233.5,7.6
FLOOD,004,4001,4001003,Naranthanai North West,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001003,Naranthanai,Jaffna,2007-12-23,2007,12,23,293.6,14.2
LANDSLIDE,002,2001,2001015,Hathale,Kandy,2007-12-24,2007,12,24,233.5,7.6
FLOOD,004,4001,4001003,Naranthanai South,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001003,Suruvil,Jaffna,2007-12-23,2007,12,23,293.6,14.2
LANDSLIDE,002,2001,2001015,Hathale,Kandy,2007-10-17,2007,10,17,469.2,7.7
FLOOD,004,4001,4001003,Puliyankoodal,Jaffna,2007-12-23,2007,12,23,293.6,14.2
LAND SUBSIDENCE,002,2001,2001030,Deiyannewela,Kandy,2007-12-18,2007,12,18,233.5,7.6
LANDSLIDE,003,3001,3001039,Weliwatta,Galle,2007-08-28,2007,8,28,218.0,14.9
FLOOD,004,4001,4001012,Mallakam South,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001012,Mallakam Centre,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001012,Mallakam North,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001012,Alaveddy East,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5001,5001003,Punnanai East,Batticaloa,2007-12-23,2007,12,23,305.0,11.0
LANDSLIDE,009,9001,9001015,Wegapitiya,Ratnapura,2006-07-11,2006,7,11,291.0,12.5
FLOOD,005,5001,5001006,Thiyawattuvan,Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,004,4001,4001012,Alaveddy South,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5001,5001012,Sittandy,Batticaloa,2007-12-18,2007,12,18,305.0,11.0
LANDSLIDE,003,3002,3002018,Eramudugoda,Matara,2007-03-11,2007,3,11,111.0,7.4
FLOOD,004,4001,4001012,Alaveddy West,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001012,Thurkkapuram,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5001,5001015,Iyang Keni,Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,005,5001,5001015,Iyang Keni,Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,005,5001,5001015,Iyang Keni,Batticaloa,2007-12-23,2007,12,23,305.0,11.0
COASTLINE,006,6002,6002030,Periya Kurukupane,Puttalam,2001-01-10,2001,1,10,81.3,12.8
LANDSLIDE,003,3002,3002027,Urapola,Matara,2007-03-11,2007,3,11,111.0,7.4
FLOOD,005,5001,5001018,Kallady Veloor,Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,004,4001,4001012,Vayvilan East,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5001,5001027,Araipattai,Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,005,5001,5001024,Kakkankudy,Batticaloa,2007-12-23,2007,12,23,305.0,11.0
FLOOD,005,5001,5001021,Vavunativu,Batticaloa,2007-12-24,2007,12,24,305.0,11.0
FLOOD,005,5001,5001036,Kaluwanchikudy,Batticaloa,2007-12-24,2007,12,24,305.0,11.0
GALE,009,9001,9001027,Palawela,Ratnapura,2007-02-09,2007,2,9,241.0,5.0
FLOOD,009,9001,9001009,Kiriella,Ratnapura,2007-08-31,2007,8,31,300.6,12.1
FLOOD,004,4001,4001021,Karanavai South,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,009,9001,9001009,Pahalagama,Ratnapura,2007-08-31,2007,8,31,300.6,12.1
GALE,001,1001,1001036,Kesbewa,Colombo,2003-11-05,2003,11,5,310.0,8.7
FLOOD,004,4001,4001021,Karanavai East,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001021,Karanavai Centre,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001021,Karaveddy North,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001021,Karaveddy Centre,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001021,Karaveddy West,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001021,Thunnalai South,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001042,Delft West,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001042,Delft South,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001042,Delft Centre,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5003,5003030,Srimangalapura,Trincomalee,2007-12-27,2007,12,27,275.0,12.1
FLOOD,005,5003,5003030,Mahaweligama,Trincomalee,2007-12-27,2007,12,27,275.0,12.1
FLOOD,004,4001,4001033,Iyanar Kovilady,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001033,Vannarponnai Nwnorth,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5003,5003033,Ilangathurai,Trincomalee,2007-12-25,2007,12,25,275.0,12.1
FLOOD,005,5003,5003024,Annal Nagar,Trincomalee,2007-12-27,2007,12,27,275.0,12.1
FLOOD,005,5003,5003024,Alankerny,Trincomalee,2007-12-27,2007,12,27,275.0,12.1
FLOOD,003,3003,3003033,Kudawella North,Hambantota,2007-09-19,2007,9,19,97.0,14.6
FLOOD,003,3003,3003033,Kudawella North,Hambantota,2007-09-19,2007,9,19,97.0,14.6
FLOOD,004,4001,4001033,Vannarponnai Nwwest,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,003,3002,3002021,Welipitiya,Matara,2006-10-29,2006,10,29,268.0,11.6
FLOOD,004,4001,4001033,Nallur South,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,005,5003,5003033,Ilangathurai,Trincomalee,2007-12-27,2007,12,27,275.0,12.1
FLOOD,002,2003,2003012,Dayagama East,Nuwara Eliya,2007-12-18,2007,12,18,235.0,7.0
FLOOD,004,4001,4001033,Nallur East,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001033,Thirunelvely West,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,003,3003,3003033,Kudawella South,Hambantota,2007-12-11,2007,12,11,157.0,8.9
FLOOD,003,3003,3003033,Kudawella South,Hambantota,2007-12-11,2007,12,11,157.0,8.9
FLOOD,004,4001,4001033,Kondavil South West,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001033,Kondavil Centre West,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001033,Kondavil Centre East,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,004,4001,4001033,Kondavil South East,Jaffna,2007-12-23,2007,12,23,293.6,14.2
FLOOD,006,6001,6001003,Serasumgala,Kurunegala,2007-12-24,2007,12,24,139.0,9.3
FLOOD,006,6001,6001003,Thimbiripokuna,Kurunegala,2007-12-24,2007,12,24,139.0,9.3
FLOOD,006,6001,6001003,Halmillagala,Kurunegala,2007-12-24,2007,12,24,139.0,9.3
FLOOD,006,6001,6001003,Bambare,Kurunegala,2007-12-24,2007,12,24,139.0,9.3
FLOOD,006,6001,6001003,Jayanthipura,Kurunegala,2007-12-24,2007,12,24,139.0,9.3
FLOOD,006,6001,6001018,Nammuwawa,Kurunegala,2007-12-24,2007,12,24,139.0,9.3
LANDSLIDE,009,9001,9001012,Kahangama,Ratnapura,2007-10-22,2007,10,22,561.4,8.2
LANDSLIDE,009,9001,9001021,Madola,Ratnapura,2007-08-11,2007,8,11,300.6,12.1
LANDSLIDE,008,8001,8001019,Lunugala Town,Badulla,2007-11-11,2007,11,11,279.0,5.7
LANDSLIDE,008,8001,8001019,Alakolagala,Badulla,2007-11-11,2007,11,11,279.0,5.7
GALE,003,3002,3002045,Kadawedduwa,Matara,2007-04-05,2007,4,5,193.0,8.5
LANDSLIDE,002,2001,2001036,Kendakaduwa,Kandy,2007-08-09,2007,8,9,148.6,12.7
FLOOD,003,3001,3001006,Elathota,Galle,2006-10-20,2006,10,20,279.0,11.3
GALE,009,9001,9001027,Palawela,Ratnapura,2007-06-10,2007,6,10,300.3,12.6
LAND SUBSIDENCE,009,9001,9001003,Divurumpitiya,Ratnapura,2007-11-22,2007,11,22,547.8,6.1
LANDSLIDE,009,9001,9001012,Malwala,Ratnapura,2007-12-18,2007,12,18,348.0,6.7
FLOOD,007,7002,7002009,Thalpotha,Polannaruwa,2007-12-15,2007,12,15,211.9,8.9
FLOOD,007,7002,7002009,Bauddhartha Gama,Polannaruwa,2007-12-15,2007,12,15,211.9,8.9
FLOOD,007,7002,7002009,Lankapura,Polannaruwa,2007-12-15,2007,12,15,211.9,8.9
FLOOD,007,7002,7002009,Weerapura,Polannaruwa,2007-12-15,2007,12,15,211.9,8.9
FLOOD,007,7002,7002009,Rifaipura,Polannaruwa,2007-12-15,2007,12,15,211.9,8.9
FLOOD,007,7002,7002009,Thambala,Polannaruwa,2007-12-15,2007,12,15,211.9,8.9
FLOOD,007,7002,7002009,Alhilalpura,Polannaruwa,2007-12-15,2007,12,15,211.9,8.9
FLOOD,007,7002,7002009,Sanghabodhigama,Polannaruwa,2007-12-15,2007,12,15,211.9,8.9
FLOOD,007,7002,7002009,Pulasthigama,Polannaruwa,2007-12-15,2007,12,15,211.9,8.9
FLOOD,007,7002,7002009,Nelumpura,Polannaruwa,2007-12-15,2007,12,15,211.9,8.9
FLOOD,007,7002,7002009,Jayapura,Polannaruwa,2007-12-15,2007,12,15,211.9,8.9
FLOOD,001,1002,1002003,Settappaduwa,Gampaha,2006-10-25,2006,10,25,224.0,9.2
FLOOD,003,3003,3003012,Siribopura,Hambantota,2006-12-20,2006,12,20,157.0,8.9
