id,station_name,longitude,latitude,elevation,code,abbreviation,yyyy,1,2,3,4,5,6,7,8,9,10,11,12
43441,KURUNEGALA,80.37,7.47,116,5,PRECIP,2021,158.9,3.6,66.6,165.0,467.9,214.7,103.5,81.3,194.0,318.2,717.6,47.7
43441,KURUNEGALA,80.37,7.47,116,5,PRECIP,2022,9.0,15.0,104.0,332.3,NA,75.5,124.7,266.8,208.3,351.2,260.0,273.2
43441,KURUNEGALA,80.37,7.47,116,5,PRECIP,2023,19.3,23.6,99.6,365.4,143.6,93.6,64.8,46.5,310.8,NA,NA,NA
43413,MANNAR,79.92,8.98,4,5,PRECIP,2010,27.2,0.0,0.5,54.3,60.2,1.6,0.0,33.5,138.4,106.5,353.0,299.7
43413,MANNAR,79.92,8.98,4,5,PRECIP,2011,101.1,45.9,5.4,249.1,0.0,0.0,0.0,27.7,0.0,214.7,397.9,161.4
43413,MANNAR,79.92,8.98,4,5,PRECIP,2012,46.4,2.2,1.4,48.9,0.0,0.0,0.0,0.0,51.2,331.5,32.1,409.8
43413,MANNAR,79.92,8.98,4,5,PRECIP,2013,113.2,95.8,89.9,13.4,23.8,0.8,0.0,37.3,131.8,41.4,239.2,132.0
43413,MANNAR,79.92,8.98,4,5,PRECIP,2014,52.9,9.7,2.4,25.3,90.7,0.3,0.0,102.2,109.4,58.9,247.8,352.9
43413,MANNAR,79.92,8.98,4,5,PRECIP,2015,0.4,24.6,117.5,281.4,149.8,0.6,0.7,3.4,83.7,103.3,608.4,174.2
43413,MANNAR,79.92,8.98,4,5,PRECIP,2016,20.4,1.2,16.7,10.8,399.3,0.5,1.2,0.0,0.0,10.0,194.4,59.8
43413,MANNAR,79.92,8.98,4,5,PRECIP,2017,126.4,3.0,41.6,0.0,19.7,7.7,0.0,48.8,79.3,126.3,226.3,28.7
43413,MANNAR,79.92,8.98,4,5,PRECIP,2018,65.2,1.5,22.7,48.3,80.8,0.0,0.0,0.0,21.3,261.7,282.9,129.0
