Disaster,Location,District,Month,Day,Rainfall(mm),Landslide
Landslide,Deniyaya,Matara,5,17,7.65,1
Landslide,Deniyaya West,Matara,5,17,7.65,1
Landslide,Weligama,Matara,8,14,5.48,0
Landslide,Hakmana,Matara,10,21,8.65,0
Landslide,Kotapola North,Matara,5,17,7.65,1
Landslide,Pitabeddara,Matara,12,17,6.58,0
Landslide,Nishshankapura,Matara,5,17,7.65,1
Landslide,Seenipella East,Matara,10,11,8.65,0
Landslide,Adaradeniya,Matara,5,17,7.65,1
Landslide,Kosnilgoda,Matara,11,23,10.17,0
Landslide,Hakmana,Matara,5,3,7.65,0
Landslide,Radawela,Matara,5,31,7.65,1
Landslide,Kosnilgoda,Matara,11,12,10.17,1
Landslide,Siyambalagodatittamaluwa Temple,Matara,11,12,10.17,1
Landslide,Ellawela West,Matara,10,22,8.65,1
Landslide,Kongala West,Matara,10,22,8.65,1
Landslide,Kongala Central,Matara,10,22,8.65,1
Landslide,Badabadda,Matara,10,22,8.65,1
Landslide,Puwakbadovita,Matara,11,12,10.17,1
Landslide,Gombaddala South,Matara,10,20,8.65,1
Landslide,Gorakawela,Matara,11,12,10.17,1
Landslide,Siyambalangoda West,Matara,11,12,10.17,1
Landslide,Kotapola,Matara,5,24,7.65,0
Landslide,Rambukana West,Matara,11,12,10.17,1
Landslide,Kotapola,Matara,12,5,6.58,0
Landslide,Kekanadura South,Matara,10,8,8.65,0
Landslide,Kahagala,Matara,10,10,8.65,0
Landslide,Eriyathota,Matara,10,8,8.65,0
Landslide,Dolamawatha,Matara,10,20,8.65,1
Landslide,Kotapola,Matara,5,9,7.65,0
Landslide,Ilupella,Matara,10,20,8.65,1
Landslide,Eriyathota,Matara,10,21,8.65,1
Landslide,Kithsiripura,Matara,10,20,8.65,1
Landslide,Seenipella East,Matara,10,20,8.65,1
Landslide,Horapavita North,Matara,10,20,8.65,1
Landslide,Kongala Central,Matara,10,16,8.65,1
Landslide,Matara Four Gravets,Matara,4,23,6.43,0
Landslide,Devinuwara,Matara,10,21,8.65,1
Landslide,Gandara,Matara,10,21,8.65,1
Landslide,Kotapola South,Matara,11,27,10.17,0
Landslide,Mulatiyana,Matara,10,11,8.65,0
Landslide,Kithalagama Central,Matara,11,11,10.17,0
Landslide,Kotapola,Matara,4,30,6.43,0
Landslide,Kithalagama Central,Matara,11,25,10.17,1
Landslide,Kotapola South,Matara,11,22,10.17,1
Landslide,Silwakanda,Matara,4,18,6.43,1
Landslide,Kotapola,Matara,12,7,6.58,1
Landslide,Kotapola North,Matara,5,31,7.65,1
Landslide,Kekanadura South,Matara,10,22,8.65,1
Landslide,Kahagala,Matara,10,21,8.65,1
Landslide,Watagedara,Matara,11,13,10.17,0
Landslide,Kotapola,Matara,11,16,10.17,0
Landslide,Kovilakanda Raja Maha Viharaya,Matara,5,28,7.65,0
Landslide,Devinuwara Central,Matara,10,2,8.65,0
Landslide,Dolamawatha,Matara,10,2,8.65,0
Landslide,Ilupella,Matara,10,1,8.65,0
Landslide,Ellawela West,Matara,10,2,8.65,0
Landslide,Rambukana West,Matara,11,11,10.17,0
Landslide,Hakmana,Matara,10,4,8.65,0
Landslide,Mulatiyana,Matara,10,26,8.65,0
Landslide,Siyambalangoda West,Matara,11,16,10.17,0
Landslide,Thihagoda,Matara,11,2,10.17,0
Landslide,Gorakawela,Matara,11,25,10.17,0
Landslide,Kongala West,Matara,10,20,8.65,0
Landslide,Badabadda,Matara,10,3,8.65,0
Landslide,Radawela,Matara,5,17,7.65,0
Landslide,Kongala Central,Matara,10,9,8.65,0
Landslide,Puwakbadovita,Matara,11,15,10.17,0
Landslide,Kotapola,Matara,5,26,7.65,1
Landslide,Nugagaha Kivula,Monaragala,3,4,3.32,1
Landslide,Siyambalanduwa,Monaragala,7,13,3.65,0
Landslide,Obbegoda,Monaragala,1,17,4.42,1
Landslide,Madulla,Monaragala,1,15,4.42,0
Landslide,Badullagammana,Monaragala,12,3,7.58,1
Landslide,Wegama Soth,Monaragala,12,3,7.58,1
Landslide,Ritigahawatta,Monaragala,1,2,4.42,0
Landslide,Wattegama,Monaragala,12,9,7.58,0
Landslide,Medipitiya,Monaragala,12,3,7.58,1
Landslide,Siyambalanduwa,Monaragala,4,23,6.07,0
Landslide,Siyambalanduwa,Monaragala,1,4,4.42,0
Landslide,Siyambalanduwa,Monaragala,1,15,4.42,0
Landslide,Kotamuduna,Monaragala,3,18,3.32,0
Landslide,Siyambalanduwa,Monaragala,2,27,3.32,0
Landslide,Dombagahawela,Monaragala,7,18,3.65,0
Landslide,Wattegama,Monaragala,12,26,7.58,1
Landslide,Siyambalanduwa,Monaragala,4,3,6.07,1
Landslide,Siyambalanduwa,Monaragala,12,12,7.58,0
Landslide,Kotamuduna,Monaragala,3,5,3.32,1
Landslide,Govindupura,Monaragala,1,27,4.42,1
Landslide,Siyambalanduwa,Monaragala,12,26,7.58,1
Landslide,Medipitiya,Monaragala,12,5,7.58,0
Landslide,Siyambalanduwa,Monaragala,2,11,3.32,1
Landslide,Katharagama,Monaragala,1,16,4.42,1
Landslide,Siyambalanduwa,Monaragala,1,27,4.42,1
Landslide,Guruhela,Monaragala,10,1,9.87,1
Landslide,Kotagoda,Monaragala,11,2,11.13,1
Landslide,Siyambalanduwa,Monaragala,1,10,4.42,1
Landslide,Govindupura,Monaragala,1,18,4.42,0
Landslide,Guruhela,Monaragala,10,18,9.87,0
Landslide,Badullagammana,Monaragala,12,22,7.58,0
Landslide,Wegama Soth,Monaragala,12,4,7.58,0
Landslide,Mudiyala,Monaragala,12,9,7.58,0
Landslide,Kotagama,Monaragala,12,30,7.58,0
Landslide,Medagama,Monaragala,11,20,11.13,0
Landslide,Bibile,Monaragala,11,28,11.13,0
Landslide,Obbegoda,Monaragala,1,12,4.42,0
Landslide,Badalkumbura,Monaragala,5,3,3.77,1
Landslide,Bibile,Monaragala,3,12,3.32,1
Landslide,Bibile,Monaragala,3,8,3.32,0
Landslide,Kotagoda,Monaragala,11,16,11.13,0
Landslide,Bibile,Monaragala,11,30,11.13,1
Landslide,Medagama,Monaragala,11,30,11.13,1
Landslide,Badalkumbura,Monaragala,5,24,3.77,0
Landslide,Bibile,Monaragala,11,14,11.13,1
Landslide,Katharagama,Monaragala,1,18,4.42,0
Landslide,Nugagaha Kivula,Monaragala,3,29,3.32,0
Landslide,Siyambalanduwa,Monaragala,7,27,3.65,1
Landslide,Mudiyala,Monaragala,12,3,7.58,1
Landslide,Kotagama,Monaragala,12,3,7.58,1
Landslide,Ritigahawatta,Monaragala,1,17,4.42,1
Landslide,Dombagahawela,Monaragala,7,27,3.65,1
Landslide,Bibile,Monaragala,11,6,11.13,0
Landslide,Madulla,Monaragala,1,17,4.42,1
Landslide,Walapane,Nuwara Eliya,1,10,4.19,0
Landslide,Ambagamuwakorale,Nuwara Eliya,5,9,7.0,0
Landslide,Walapane,Nuwara Eliya,1,30,4.19,0
Landslide,Nuwara Eliya,Nuwara Eliya,12,11,7.58,0
Landslide,Karandagolla,Nuwara Eliya,1,15,4.19,1
Landslide,Hanguranketha,Nuwara Eliya,11,1,11.03,0
Landslide,Nuwara Eliya,Nuwara Eliya,5,17,7.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,7,24,6.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,6,16,5.97,0
Landslide,Kothmale,Nuwara Eliya,6,30,5.97,0
Landslide,Nuwara Eliya,Nuwara Eliya,7,18,6.0,0
Landslide,Ambagamuwakorale,Nuwara Eliya,7,29,6.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,5,13,7.0,0
Landslide,Walapane,Nuwara Eliya,10,1,12.06,0
Landslide,Nuwara Eliya,Nuwara Eliya,6,30,5.97,0
Landslide,Hanguranketha,Nuwara Eliya,6,28,5.97,0
Landslide,Ketayapathana,Nuwara Eliya,12,1,7.58,1
Landslide,Udamadura,Nuwara Eliya,11,10,11.03,1
Landslide,Nuwara Eliya,Nuwara Eliya,12,13,7.58,0
Landslide,Nuwara Eliya,Nuwara Eliya,7,11,6.0,0
Landslide,Hanguranketha,Nuwara Eliya,7,2,6.0,0
Landslide,Kandapola,Nuwara Eliya,10,12,12.06,1
Landslide,Walapane,Nuwara Eliya,12,28,7.58,0
Landslide,Nuwara Eliya,Nuwara Eliya,8,17,6.23,0
Landslide,Kothmale,Nuwara Eliya,8,24,6.23,0
Landslide,Udamadura,Nuwara Eliya,12,16,7.58,1
Landslide,Palagolla,Nuwara Eliya,5,3,7.0,1
Landslide,Hanguranketha,Nuwara Eliya,12,11,7.58,0
Landslide,Ramboda,Nuwara Eliya,5,9,7.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,2,2,3.86,0
Landslide,Nuwara Eliya,Nuwara Eliya,7,23,6.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,4,4,8.17,0
Landslide,Nuwara Eliya,Nuwara Eliya,5,30,7.0,0
Landslide,Kumbalgamuwa,Nuwara Eliya,12,19,7.58,1
Landslide,Nuwara Eliya,Nuwara Eliya,5,8,7.0,0
Landslide,Kumbukwala,Nuwara Eliya,12,19,7.58,1
Landslide,Nuwara Eliya,Nuwara Eliya,7,30,6.0,0
Landslide,Kothmale,Nuwara Eliya,9,8,7.73,0
Landslide,Nuwara Eliya,Nuwara Eliya,10,16,12.06,0
Landslide,Nuwara Eliya,Nuwara Eliya,11,3,11.03,0
Landslide,Agarapathana,Nuwara Eliya,2,6,3.86,1
Landslide,Glasgrowatta,Nuwara Eliya,5,20,7.0,1
Landslide,Ambagamuwakorale,Nuwara Eliya,9,27,7.73,0
Landslide,Nuwara Eliya,Nuwara Eliya,7,26,6.0,0
Landslide,Ambagamuwakorale,Nuwara Eliya,9,20,7.73,0
Landslide,Ambagamuwakorale,Nuwara Eliya,7,25,6.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,9,16,7.73,0
Landslide,Nuwara Eliya,Nuwara Eliya,9,17,7.73,0
Landslide,Ambagamuwakorale,Nuwara Eliya,3,11,3.87,0
Landslide,Kothmale,Nuwara Eliya,4,14,8.17,0
Landslide,Ambagamuwakorale,Nuwara Eliya,10,26,12.06,0
Landslide,Nuwara Eliya,Nuwara Eliya,10,26,12.06,0
Landslide,Nuwara Eliya,Nuwara Eliya,6,25,5.97,0
Landslide,Ambagamuwakorale,Nuwara Eliya,6,8,5.97,0
Landslide,Kothmale,Nuwara Eliya,10,22,12.06,0
Landslide,Kothmale,Nuwara Eliya,7,23,6.0,0
Landslide,Kirimetiyawa,Nuwara Eliya,11,1,11.03,1
Landslide,Werellapathana,Nuwara Eliya,11,10,11.03,1
Landslide,Nuwara Eliya,Nuwara Eliya,6,3,5.97,0
Landslide,Madumana,Nuwara Eliya,12,1,7.58,1
Landslide,Hakuruthale,Nuwara Eliya,11,10,11.03,1
Landslide,Hanguranketha,Nuwara Eliya,11,24,11.03,0
Landslide,Nuwara Eliya,Nuwara Eliya,11,17,11.03,0
Landslide,Millapitiya,Nuwara Eliya,11,10,11.03,1
Landslide,Walapane,Nuwara Eliya,11,1,11.03,0
Landslide,Mahawewa,Nuwara Eliya,11,10,11.03,1
Landslide,Mathurata,Nuwara Eliya,11,10,11.03,1
Landslide,Walapane,Nuwara Eliya,2,15,3.86,0
Landslide,Nuwara Eliya,Nuwara Eliya,8,15,6.23,0
Landslide,Nuwara Eliya,Nuwara Eliya,9,14,7.73,0
Landslide,Kothmale,Nuwara Eliya,9,23,7.73,0
Landslide,Walapane,Nuwara Eliya,11,6,11.03,0
Landslide,Nuwara Eliya,Nuwara Eliya,5,19,7.0,0
Landslide,Galketiwela,Nuwara Eliya,1,15,4.19,1
Landslide,Ambagamuwakorale,Nuwara Eliya,4,6,8.17,0
Landslide,Malanwatta,Nuwara Eliya,1,14,4.19,1
Landslide,Kothmale,Nuwara Eliya,5,21,7.0,0
Landslide,Godigamuwa,Nuwara Eliya,11,1,11.03,1
Landslide,Nuwara Eliya,Nuwara Eliya,5,22,7.0,0
Landslide,Kothmale,Nuwara Eliya,9,18,7.73,0
Landslide,Nuwara Eliya,Nuwara Eliya,10,24,12.06,0
Landslide,Kothmale,Nuwara Eliya,10,12,12.06,0
Landslide,Nuwara Eliya,Nuwara Eliya,10,1,12.06,0
Landslide,Kothmale,Nuwara Eliya,10,14,12.06,0
Landslide,Walapane,Nuwara Eliya,11,30,11.03,0
Landslide,Kothmale,Nuwara Eliya,12,12,7.58,0
Landslide,Kothmale,Nuwara Eliya,12,4,7.58,0
Landslide,Walapane,Nuwara Eliya,1,19,4.19,0
Landslide,Damunumeya North,Nuwara Eliya,11,1,11.03,1
Landslide,Mandaram Nuwara,Nuwara Eliya,11,1,11.03,1
Landslide,Goodwood,Nuwara Eliya,11,1,11.03,1
Landslide,Welapahala,Nuwara Eliya,11,1,11.03,1
Landslide,Rekitipe,Nuwara Eliya,11,1,11.03,1
Landslide,Deegalahinna,Nuwara Eliya,11,1,11.03,1
Landslide,Daraoya,Nuwara Eliya,11,1,11.03,1
Landslide,Rukood Estate,Nuwara Eliya,11,1,11.03,1
Landslide,Ruwanpura,Nuwara Eliya,5,12,7.0,1
Landslide,Hatton Kataragama Devalaya,Nuwara Eliya,11,15,11.03,1
Landslide,Thibbatugoda South,Nuwara Eliya,12,1,7.58,1
Landslide,Okandagala,Nuwara Eliya,12,25,7.58,1
Landslide,Wetakegama,Nuwara Eliya,12,1,7.58,1
Landslide,Madnwala,Nuwara Eliya,11,1,11.03,1
Landslide,Wetakepotha,Nuwara Eliya,12,1,7.58,1
Landslide,Elamulla,Nuwara Eliya,12,1,7.58,1
Landslide,Kothmale,Nuwara Eliya,5,16,7.0,0
Landslide,Katukithula,Nuwara Eliya,5,9,7.0,1
Landslide,Ambagamuwakorale,Nuwara Eliya,4,28,8.17,0
Landslide,Nildandaheenna,Nuwara Eliya,12,19,7.58,1
Landslide,Dayagama East,Nuwara Eliya,6,25,5.97,1
Landslide,Nilandabinna,Nuwara Eliya,6,25,5.97,1
Landslide,Ukuthule Easst,Nuwara Eliya,6,25,5.97,1
Landslide,Wellagiriya,Nuwara Eliya,6,25,5.97,1
Landslide,Mathurata,Nuwara Eliya,12,1,7.58,1
Landslide,Manakola,Nuwara Eliya,6,25,5.97,1
Landslide,Degalahinna,Nuwara Eliya,6,25,5.97,1
Landslide,Elamulla,Nuwara Eliya,6,25,5.97,1
Landslide,Uda Padiyapelella,Nuwara Eliya,12,1,7.58,1
Landslide,Walapane,Nuwara Eliya,1,6,4.19,0
Landslide,Ketahira,Nuwara Eliya,6,25,5.97,1
Landslide,Walapane,Nuwara Eliya,10,7,12.06,0
Landslide,Walapane,Nuwara Eliya,1,7,4.19,0
Landslide,Ballakatuwa,Nuwara Eliya,4,12,8.17,1
Landslide,Hanguranketha,Nuwara Eliya,10,6,12.06,0
Landslide,Kumbukwala,Nuwara Eliya,12,1,7.58,1
Landslide,Udapadiyapelessa,Nuwara Eliya,11,1,11.03,1
Landslide,Bogamuwa,Nuwara Eliya,1,14,4.19,1
Landslide,Nuwara Eliya,Nuwara Eliya,3,7,3.87,0
Landslide,Nuwara Eliya,Nuwara Eliya,4,14,8.17,0
Landslide,Hanguranketha,Nuwara Eliya,5,18,7.0,0
Landslide,Kothmale,Nuwara Eliya,5,13,7.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,5,15,7.0,0
Landslide,Ketayapathana,Nuwara Eliya,6,25,5.97,1
Landslide,Udagama,Nuwara Eliya,1,15,4.19,1
Landslide,High Forest,Nuwara Eliya,12,1,7.58,1
Landslide,Egodakanda,Nuwara Eliya,12,1,7.58,1
Landslide,Deliwala North,Nuwara Eliya,12,1,7.58,1
Landslide,Nuwara Eliya,Nuwara Eliya,1,27,4.19,0
Landslide,Hanguranketha,Nuwara Eliya,10,8,12.06,0
Landslide,Purankumbura,Nuwara Eliya,12,1,7.58,1
Landslide,Hanguranketha,Nuwara Eliya,3,19,3.87,0
Landslide,Walapane,Nuwara Eliya,3,18,3.87,0
Landslide,Madulla South,Nuwara Eliya,12,1,7.58,1
Landslide,Morangathena,Nuwara Eliya,1,15,4.19,1
Landslide,Ambagamuwakorale,Nuwara Eliya,4,11,8.17,0
Landslide,Walapane,Nuwara Eliya,3,2,3.87,0
Landslide,Walapane,Nuwara Eliya,12,10,7.58,0
Landslide,Walapane,Nuwara Eliya,12,7,7.58,0
Landslide,Padiyapelella,Nuwara Eliya,12,1,7.58,1
Landslide,Ambagamuwakorale,Nuwara Eliya,2,14,3.86,0
Landslide,Walapane,Nuwara Eliya,1,5,4.19,0
Landslide,Hanguranketha,Nuwara Eliya,12,28,7.58,0
Landslide,Ambagamuwakorale,Nuwara Eliya,7,10,6.0,0
Landslide,Kosgolla,Nuwara Eliya,1,15,4.19,1
Landslide,Galabada,Nuwara Eliya,1,15,4.19,1
Landslide,Nuwara Eliya,Nuwara Eliya,3,8,3.87,0
Landslide,Kothmale,Nuwara Eliya,5,4,7.0,0
Landslide,Kothmale,Nuwara Eliya,5,3,7.0,0
Landslide,Mallagama,Nuwara Eliya,1,15,4.19,1
Landslide,Kothmale,Nuwara Eliya,4,11,8.17,0
Landslide,Nuwara Eliya,Nuwara Eliya,5,9,7.0,0
Landslide,Ambagamuwakorale,Nuwara Eliya,11,24,11.03,0
Landslide,Walapane,Nuwara Eliya,5,2,7.0,0
Landslide,Kalaganwatta,Nuwara Eliya,12,1,7.58,1
Landslide,Manelwala,Nuwara Eliya,12,1,7.58,1
Landslide,Nuwara Eliya,Nuwara Eliya,6,19,5.97,0
Landslide,Goradiyagolla,Nuwara Eliya,12,1,7.58,1
Landslide,Ilukpelessa,Nuwara Eliya,12,1,7.58,1
Landslide,Kumbalgamuwa,Nuwara Eliya,12,1,7.58,1
Landslide,Kurunduoya,Nuwara Eliya,12,1,7.58,1
Landslide,Ukuthule,Nuwara Eliya,12,1,7.58,1
Landslide,Watambe,Nuwara Eliya,12,1,7.58,1
Landslide,Ekangapura,Nuwara Eliya,12,1,7.58,1
Landslide,Munwatta,Nuwara Eliya,12,1,7.58,1
Landslide,Wewakele,Nuwara Eliya,12,1,7.58,1
Landslide,Hegama,Nuwara Eliya,12,1,7.58,1
Landslide,Nildandaheenna,Nuwara Eliya,12,1,7.58,1
Landslide,Nuwara Eliya,Nuwara Eliya,12,3,7.58,0
Landslide,Ambagamuwakorale,Nuwara Eliya,6,17,5.97,0
Landslide,Landupita,Nuwara Eliya,12,1,7.58,1
Landslide,Ambanella,Nuwara Eliya,12,1,7.58,1
Landslide,Ukuthule East,Nuwara Eliya,12,1,7.58,1
Landslide,Liyanwela Pahalagama,Nuwara Eliya,12,1,7.58,1
Landslide,Theripehe,Nuwara Eliya,12,1,7.58,1
Landslide,Nuwara Eliya,Nuwara Eliya,6,14,5.97,0
Landslide,Nuwara Eliya,Nuwara Eliya,5,14,7.0,0
Landslide,Rambuke,Nuwara Eliya,12,1,7.58,1
Landslide,Alakolawewa,Nuwara Eliya,12,1,7.58,1
Landslide,Dabbare,Nuwara Eliya,12,1,7.58,1
Landslide,Manthreethenna,Nuwara Eliya,12,1,7.58,1
Landslide,Morahela,Nuwara Eliya,12,1,7.58,1
Landslide,Ragala Watta,Nuwara Eliya,12,1,7.58,1
Landslide,Kothmale,Nuwara Eliya,3,22,3.87,0
Landslide,Gonapitiya,Nuwara Eliya,6,25,5.97,1
Landslide,Marabedda,Nuwara Eliya,1,15,4.19,1
Landslide,Nuwara Eliya,Nuwara Eliya,10,4,12.06,0
Landslide,Welapahala,Nuwara Eliya,11,12,11.03,0
Landslide,Rekitipe,Nuwara Eliya,11,11,11.03,0
Landslide,Deegalahinna,Nuwara Eliya,11,11,11.03,0
Landslide,Daraoya,Nuwara Eliya,11,11,11.03,0
Landslide,Rukood Estate,Nuwara Eliya,11,20,11.03,0
Landslide,Thibbatugoda South,Nuwara Eliya,12,27,7.58,0
Landslide,Wetakegama,Nuwara Eliya,12,12,7.58,0
Landslide,Wetakepotha,Nuwara Eliya,12,26,7.58,0
Landslide,High Forest,Nuwara Eliya,12,25,7.58,0
Landslide,Kalaganwatta,Nuwara Eliya,12,21,7.58,0
Landslide,Egodakanda,Nuwara Eliya,12,9,7.58,0
Landslide,Goradiyagolla,Nuwara Eliya,12,2,7.58,0
Landslide,Ilukpelessa,Nuwara Eliya,12,15,7.58,0
Landslide,Kumbalgamuwa,Nuwara Eliya,12,7,7.58,0
Landslide,Kurunduoya,Nuwara Eliya,12,4,7.58,0
Landslide,Ukuthule,Nuwara Eliya,12,25,7.58,0
Landslide,Watambe,Nuwara Eliya,12,21,7.58,0
Landslide,Ekangapura,Nuwara Eliya,12,3,7.58,0
Landslide,Munwatta,Nuwara Eliya,12,28,7.58,0
Landslide,Wewakele,Nuwara Eliya,12,12,7.58,0
Landslide,Hegama,Nuwara Eliya,12,19,7.58,0
Landslide,Nildandaheenna,Nuwara Eliya,12,20,7.58,0
Landslide,Landupita,Nuwara Eliya,12,10,7.58,0
Landslide,Ambanella,Nuwara Eliya,12,23,7.58,0
Landslide,Ukuthule East,Nuwara Eliya,12,11,7.58,0
Landslide,Liyanwela Pahalagama,Nuwara Eliya,12,18,7.58,0
Landslide,Theripehe,Nuwara Eliya,12,15,7.58,0
Landslide,Rambuke,Nuwara Eliya,12,3,7.58,0
Landslide,Alakolawewa,Nuwara Eliya,12,12,7.58,0
Landslide,Goodwood,Nuwara Eliya,11,25,11.03,0
Landslide,Dabbare,Nuwara Eliya,12,22,7.58,0
Landslide,Mandaram Nuwara,Nuwara Eliya,11,10,11.03,0
Landslide,Damunumeya North,Nuwara Eliya,11,25,11.03,0
Landslide,Gonapitiya,Nuwara Eliya,6,20,5.97,0
Landslide,Elamulla,Nuwara Eliya,6,15,5.97,0
Landslide,Degalahinna,Nuwara Eliya,6,15,5.97,0
Landslide,Manakola,Nuwara Eliya,6,10,5.97,0
Landslide,Wellagiriya,Nuwara Eliya,6,1,5.97,0
Landslide,Ukuthule Easst,Nuwara Eliya,6,6,5.97,0
Landslide,Nilandabinna,Nuwara Eliya,6,18,5.97,0
Landslide,Dayagama East,Nuwara Eliya,6,28,5.97,0
Landslide,Nuwara Eliya,Nuwara Eliya,12,22,7.58,1
Landslide,Walapane,Nuwara Eliya,12,23,7.58,1
Landslide,Hanguranketha,Nuwara Eliya,12,18,7.58,1
Landslide,Nuwara Eliya,Nuwara Eliya,2,11,3.86,1
Landslide,Nuwara Eliya,Nuwara Eliya,4,3,8.17,1
Landslide,Nuwara Eliya,Nuwara Eliya,7,20,6.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,5,7,7.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,5,11,7.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,7,27,6.0,1
Landslide,Kothmale,Nuwara Eliya,9,25,7.73,1
Landslide,Nuwara Eliya,Nuwara Eliya,10,19,12.06,1
Landslide,Nildandaheenna,Nuwara Eliya,12,21,7.58,0
Landslide,Katukithula,Nuwara Eliya,5,13,7.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,11,5,11.03,1
Landslide,Ketayapathana,Nuwara Eliya,12,28,7.58,0
Landslide,Mathurata,Nuwara Eliya,12,3,7.58,0
Landslide,Uda Padiyapelella,Nuwara Eliya,12,10,7.58,0
Landslide,Bogamuwa,Nuwara Eliya,1,23,4.19,0
Landslide,Elamulla,Nuwara Eliya,12,22,7.58,0
Landslide,Malanwatta,Nuwara Eliya,1,7,4.19,0
Landslide,Godigamuwa,Nuwara Eliya,11,29,11.03,0
Landslide,Madnwala,Nuwara Eliya,11,29,11.03,0
Landslide,Manthreethenna,Nuwara Eliya,12,17,7.58,0
Landslide,Morahela,Nuwara Eliya,12,9,7.58,0
Landslide,Ragala Watta,Nuwara Eliya,12,12,7.58,0
Landslide,Nuwara Eliya,Nuwara Eliya,10,9,12.06,1
Landslide,Nuwara Eliya,Nuwara Eliya,10,8,12.06,1
Landslide,Nuwara Eliya,Nuwara Eliya,11,30,11.03,1
Landslide,Walapane,Nuwara Eliya,11,30,11.03,1
Landslide,Kothmale,Nuwara Eliya,11,30,11.03,1
Landslide,Walapane,Nuwara Eliya,12,2,7.58,1
Landslide,Nuwara Eliya,Nuwara Eliya,12,4,7.58,1
Landslide,Nuwara Eliya,Nuwara Eliya,12,19,7.58,1
Landslide,Dayagama East,Nuwara Eliya,2,8,3.86,1
Landslide,Ramboda,Nuwara Eliya,2,7,3.86,1
Landslide,Glasgrowatta,Nuwara Eliya,6,22,5.97,1
Landslide,Dayagama East,Nuwara Eliya,12,6,7.58,1
Landslide,Ramboda,Nuwara Eliya,4,30,8.17,1
Landslide,Walapane,Nuwara Eliya,10,2,12.06,0
Landslide,Dayagama East,Nuwara Eliya,9,20,7.73,1
Landslide,Dayagama East,Nuwara Eliya,11,12,11.03,1
Landslide,Glasgrowatta,Nuwara Eliya,9,9,7.73,1
Landslide,Dayagama East,Nuwara Eliya,6,26,5.97,1
Landslide,Ramboda,Nuwara Eliya,6,24,5.97,1
Landslide,Mathurata,Nuwara Eliya,6,24,5.97,1
Landslide,Dayagama East,Nuwara Eliya,6,23,5.97,1
Landslide,Dayagama East,Nuwara Eliya,5,6,7.0,1
Landslide,Dayagama East,Nuwara Eliya,5,24,7.0,1
Landslide,Glasgrowatta,Nuwara Eliya,9,7,7.73,1
Landslide,Samansinigama,Nuwara Eliya,4,15,8.17,1
Landslide,Panikuduwa,Nuwara Eliya,12,14,7.58,1
Landslide,Mahinda Mavatha,Nuwara Eliya,9,20,7.73,1
Landslide,Kumbaloluwa,Nuwara Eliya,5,12,7.0,1
Landslide,Wedamulla,Nuwara Eliya,6,12,5.97,1
Landslide,Walapane,Nuwara Eliya,10,12,12.06,1
Landslide,Ambagamuwakorale,Nuwara Eliya,9,18,7.73,1
Landslide,Kothmale,Nuwara Eliya,8,13,6.23,1
Landslide,Nuwara Eliya,Nuwara Eliya,8,13,6.23,1
Landslide,Hanguranketha,Nuwara Eliya,12,4,7.58,1
Landslide,Manelwala,Nuwara Eliya,12,28,7.58,0
Landslide,Padiyapelella,Nuwara Eliya,12,14,7.58,0
Landslide,Deliwala North,Nuwara Eliya,12,26,7.58,0
Landslide,Purankumbura,Nuwara Eliya,12,26,7.58,0
Landslide,Madulla South,Nuwara Eliya,12,16,7.58,0
Landslide,Morangathena,Nuwara Eliya,1,7,4.19,0
Landslide,Ambagamuwakorale,Nuwara Eliya,2,23,3.86,1
Landslide,Galketiwela,Nuwara Eliya,1,10,4.19,0
Landslide,Kosgolla,Nuwara Eliya,1,14,4.19,0
Landslide,Galabada,Nuwara Eliya,1,21,4.19,0
Landslide,Mallagama,Nuwara Eliya,1,18,4.19,0
Landslide,Udagama,Nuwara Eliya,1,22,4.19,0
Landslide,Karandagolla,Nuwara Eliya,1,26,4.19,0
Landslide,Ketahira,Nuwara Eliya,6,10,5.97,0
Landslide,Nuwara Eliya,Nuwara Eliya,5,28,7.0,1
Landslide,Ambagamuwakorale,Nuwara Eliya,4,25,8.17,1
Landslide,Kothmale,Nuwara Eliya,5,20,7.0,1
Landslide,Ambagamuwakorale,Nuwara Eliya,10,15,12.06,1
Landslide,Nuwara Eliya,Nuwara Eliya,10,22,12.06,1
Landslide,Kothmale,Nuwara Eliya,10,23,12.06,1
Landslide,Walapane,Nuwara Eliya,11,7,11.03,1
Landslide,Hanguranketha,Nuwara Eliya,11,7,11.03,1
Landslide,Nuwara Eliya,Nuwara Eliya,11,8,11.03,1
Landslide,Walapane,Nuwara Eliya,11,21,11.03,1
Landslide,Nuwara Eliya,Nuwara Eliya,6,22,5.97,1
Landslide,Ambagamuwakorale,Nuwara Eliya,7,19,6.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,7,18,6.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,7,19,6.0,1
