Disaster,Location,District,Year,Month,Day,Wind Speed(mph),Cyclone
Cyclone,Mahara,Gampaha,2017,11,29,8.2,0
Cyclone,Attanagalla,Gampaha,2017,11,29,8.2,0
Cyclone,Katana,Gampaha,2017,11,29,8.2,0
Cyclone,Kaduwela,Colombo,2017,11,29,8.7,0
Cyclone,Hanwella,Colombo,2017,11,29,8.7,0
Cyclone,Sri Jayawardanapura Kotte,Colombo,2017,11,29,8.7,0
Cyclone,Padukka,Colombo,2017,11,29,8.7,0
Cyclone,Moratuwa,Colombo,2017,11,29,8.7,0
Cyclone,Ratmalana,Colombo,2017,11,29,8.7,0
Cyclone,Kesbewa,Colombo,2017,11,29,8.7,0
Cyclone,Homagama,Colombo,2017,11,29,8.7,0
Cyclone,Colombo,Colombo,2017,11,29,8.7,0
Cyclone,Dehiwala,Colombo,2017,11,29,8.7,0
Cyclone,Beruwala,Kaluthara,2017,11,29,7.9,0
Cyclone,Bandaragama,Kaluthara,2017,11,29,7.9,0
Cyclone,Kalutara,Kaluthara,2017,11,29,7.9,0
Cyclone,Horana,Kaluthara,2017,11,29,7.9,0
Cyclone,Wattala,Gampaha,2017,11,29,8.2,0
Cyclone,Ambalangoda,Galle,2017,11,29,8.5,0
Cyclone,Gampaha,Gampaha,2017,11,29,8.2,0
Cyclone,Angunakolapelessa,Hambantota,2017,11,29,7.3,0
Cyclone,Habaraduwa,Galle,2017,11,29,8.5,0
Cyclone,Benthota,Galle,2017,11,29,8.5,0
Cyclone,Hikkaduwa,Galle,2017,11,29,8.5,0
Cyclone,Welivitiya-Divithura,Galle,2017,11,29,8.5,0
Cyclone,Bope-Poddala,Galle,2017,11,29,8.5,0
Cyclone,Thawalama,Galle,2017,11,29,8.5,0
Cyclone,Yakkalamulla,Galle,2017,11,29,8.5,0
Cyclone,Imaduwa,Galle,2017,11,29,8.5,0
Cyclone,Niyagama,Galle,2017,11,29,8.5,0
Cyclone,Akmeemana,Galle,2017,11,29,8.5,0
Cyclone,Elpitiya,Galle,2017,11,29,8.5,0
Cyclone,Sooriyawewa,Hambantota,2017,11,29,7.3,0
Cyclone,Ambalantota,Hambantota,2017,11,29,7.3,0
Cyclone,Thissamaharama,Hambantota,2017,11,29,7.3,0
Cyclone,Weeraketiya,Hambantota,2017,11,29,7.3,0
Cyclone,Katuwana,Hambantota,2017,11,29,7.3,0
Cyclone,Tangalle,Hambantota,2017,11,29,7.3,0
Cyclone,Hambantota,Hambantota,2017,11,29,7.3,0
Cyclone,Beliatta,Hambantota,2017,11,29,7.3,0
Cyclone,Minuwangoda,Gampaha,2017,11,29,8.2,0
Cyclone,Kareinagar,Jaffna,2017,5,16,15.5,0
Cyclone,Deraniyagala,Kegalle,2017,5,24,5.8,0
Cyclone,Galewela,Matale,2017,5,7,7.0,0
Cyclone,Yatinuwara,Kandy,2017,6,27,13.3,1
Cyclone,Matale,Matale,2017,6,27,10.3,1
Cyclone,Galigamuwa,Kegalle,2017,6,27,8.4,1
Cyclone,Ruwanwella,Kegalle,2017,6,28,8.4,1
Cyclone,Warakapola,Kegalle,2017,6,28,8.4,1
Cyclone,Ratmalana,Colombo,2017,6,29,13.9,1
Cyclone,Kuruvita,Ratnapura,2017,3,12,4.1,1
Cyclone,Mallawapitiya,Kurunegala,2017,3,9,5.7,1
Cyclone,Ukuwela,Matale,2017,6,27,10.3,1
Cyclone,Ambagamuwakorale,Nuwara Eliya,2017,3,9,4.3,1
Cyclone,Ratnapura,Ratnapura,2017,3,12,4.1,1
Cyclone,Yatiyanthota,Kegalle,2017,3,13,3.1,1
Cyclone,Galigamuwa,Kegalle,2017,3,13,3.1,1
Cyclone,Nuwara Eliya,Nuwara Eliya,2017,3,15,4.3,1
Cyclone,Minipe,Kandy,2017,7,4,13.2,1
Cyclone,Buttala,Monaragala,2017,7,7,11.2,1
Cyclone,Medirigiriya,Polannaruwa,2017,7,8,14.8,1
Cyclone,Manmunai West(Vavunatheivu),Batticaloa,2017,7,9,12.6,1
Cyclone,Nuwara Eliya,Nuwara Eliya,2017,3,8,4.3,1
Cyclone,Weli Oya,Mullaitivu,2017,6,26,7.0,1
Cyclone,Puthukudiyiruppu,Mullaitivu,2017,6,26,7.0,1
Cyclone,Maritimepattu,Mullaitivu,2017,6,26,7.0,1
Cyclone,Udunuwara,Kandy,2017,5,29,9.8,1
Cyclone,Medadumbara,Kandy,2017,5,29,9.8,1
Cyclone,Pathahewaheta,Kandy,2017,5,29,9.8,1
Cyclone,Yatinuwara,Kandy,2017,5,29,9.8,1
Cyclone,Rattota,Matale,2017,5,24,7.0,1
Cyclone,Ukuwela,Matale,2017,5,24,7.0,1
Cyclone,Pallepola,Matale,2017,5,24,7.0,1
Cyclone,Galewela,Matale,2017,5,24,7.0,1
Cyclone,Naula,Matale,2017,5,28,7.0,1
Cyclone,Matale,Matale,2017,5,28,7.0,1
Cyclone,Udapalatha,Kandy,2017,5,28,9.8,1
Cyclone,Deraniyagala,Kegalle,2017,5,24,5.8,1
Cyclone,Uhana,Ampara,2017,6,5,9.7,1
Cyclone,Kareinagar,Jaffna,2017,6,9,18.6,1
Cyclone,Nanadhan,Mannar,2017,6,11,22.6,1
Cyclone,Matale,Matale,2017,5,9,7.0,0
Cyclone,Samanthurai,Ampara,2017,6,16,9.7,1
Cyclone,Manmunai South & Eruvilpattu (,Batticaloa,2017,6,16,12.5,1
Cyclone,Moratuwa,Colombo,2017,6,24,13.9,1
Cyclone,Manmunai South - West (Peddipe,Batticaloa,2017,7,9,12.6,1
Cyclone,Manmunai South & Eruvilpattu (,Batticaloa,2017,7,9,12.6,1
Cyclone,Porativu Pattu (Ellavul),Batticaloa,2017,7,9,12.6,1
Cyclone,Moneragala,Monaragala,2017,7,10,11.2,1
Cyclone,Vavuniya South,Vavuniya,2017,9,4,13.4,1
Cyclone,Polpithigama,Kurunegala,2017,9,1,12.6,1
Cyclone,Kobeigane,Kurunegala,2017,9,1,12.6,1
Cyclone,Thamankaduwa,Polannaruwa,2017,9,4,12.0,1
Cyclone,Vavuniya South,Vavuniya,2017,10,9,9.3,1
Cyclone,Vengalacheddikulam,Vavuniya,2017,10,9,9.3,1
Cyclone,Buttala,Monaragala,2017,10,11,6.9,1
Cyclone,Damana,Ampara,2017,8,7,8.9,1
Cyclone,Vengalacheddikulam,Vavuniya,2017,8,8,14.9,1
Cyclone,Vavuniya South,Vavuniya,2017,8,10,14.9,1
Cyclone,Badulla,Badulla,2017,8,14,11.0,1
Cyclone,Kuliyapitiya West,Kurunegala,2017,10,3,8.8,1
Cyclone,Kahatagasdigiliya,Anuradhapura,2017,10,2,9.3,1
Cyclone,Manmunai West(Vavunatheivu),Batticaloa,2017,8,10,11.3,1
Cyclone,Vengalacheddikulam,Vavuniya,2017,8,16,14.9,1
Cyclone,Ambalantota,Hambantota,2017,8,27,16.2,1
Cyclone,Welikanda,Polannaruwa,2017,8,25,14.0,1
Cyclone,Mihinthale,Anuradhapura,2017,9,2,13.6,1
Cyclone,Balapitiya,Galle,2017,9,5,14.2,1
Cyclone,Galle Four Gravets,Galle,2017,9,5,14.2,1
Cyclone,Pasbage Korale,Kandy,2017,5,29,9.8,1
Cyclone,Maritimepattu,Mullaitivu,2017,7,31,10.0,1
Cyclone,Siyambalanduwa,Monaragala,2017,7,30,11.2,1
Cyclone,Porativu Pattu (Ellavul),Batticaloa,2017,7,13,12.6,1
Cyclone,Udadumbara,Kandy,2017,7,14,13.2,1
Cyclone,Maritimepattu,Mullaitivu,2017,7,15,10.0,1
Cyclone,Homagama,Colombo,2017,7,19,13.4,1
Cyclone,Kundasale,Kandy,2017,7,19,13.2,1
Cyclone,Ukuwela,Matale,2017,7,19,9.7,1
Cyclone,Kobeigane,Kurunegala,2017,7,19,14.2,1
Cyclone,Pathahewaheta,Kandy,2017,7,20,13.2,1
Cyclone,Pasbage Korale,Kandy,2017,7,20,13.2,1
Cyclone,Medadumbara,Kandy,2017,7,20,13.2,1
Cyclone,Kuliyapitiya West,Kurunegala,2017,7,19,14.2,1
Cyclone,Mawathagama,Kurunegala,2017,7,20,14.2,1
Cyclone,Buttala,Monaragala,2017,7,26,11.2,1
Cyclone,Vavuniya North,Vavuniya,2017,7,26,15.5,1
Cyclone,Rideemaliyadda,Badulla,2017,7,25,11.5,1
Cyclone,Haputale,Badulla,2017,7,27,11.5,1
Cyclone,Bibile,Monaragala,2017,7,27,11.2,1
Cyclone,Siyambalanduwa,Monaragala,2017,7,27,11.2,1
Cyclone,Maritimepattu,Mullaitivu,2017,7,27,10.0,1
Cyclone,Koralai Pattu North(Vakarai),Batticaloa,2017,7,27,12.6,1
Cyclone,Udapalatha,Kandy,2017,5,29,9.8,1
Cyclone,Ampara,Ampara,2017,6,16,9.7,1
Cyclone,Ganga Ihala Korale,Kandy,2017,5,24,9.8,1
Cyclone,Welikanda,Polannaruwa,2017,1,27,9.2,1
Cyclone,Nivithigala,Ratnapura,2017,2,14,5.0,1
Cyclone,Mawanella,Kegalle,2017,2,13,4.4,1
Cyclone,Pathadumbara,Kandy,2017,5,24,9.8,1
Cyclone,Madhu,Mannar,2017,1,27,16.3,1
Cyclone,Vavuniya South,Vavuniya,2017,5,1,12.3,1
Cyclone,Moratuwa,Colombo,2017,5,26,12.0,1
Cyclone,Ratmalana,Colombo,2017,5,29,12.0,1
Cyclone,Vengalacheddikulam,Vavuniya,2017,4,2,7.0,1
Cyclone,Wellawaya,Monaragala,2017,4,4,5.3,1
Cyclone,Kahatagasdigiliya,Anuradhapura,2017,4,4,6.6,1
Cyclone,Ratnapura,Ratnapura,2017,4,5,5.5,1
Cyclone,Lunugamvehera,Hambantota,2017,4,7,7.5,1
Cyclone,Vavuniya South,Vavuniya,2017,4,9,7.0,1
Cyclone,Vavuniya North,Vavuniya,2017,4,9,7.0,1
Cyclone,Ambalangoda,Galle,2017,4,11,8.2,1
Cyclone,Mihinthale,Anuradhapura,2017,4,11,6.6,1
Cyclone,Medirigiriya,Polannaruwa,2017,4,11,5.9,1
Cyclone,Hingurakgoda,Polannaruwa,2017,4,11,5.9,1
Cyclone,Haldummulla,Badulla,2017,2,16,6.2,1
Cyclone,Ambalantota,Hambantota,2017,4,11,7.5,1
Cyclone,Haldummulla,Badulla,2017,2,16,6.2,0
Cyclone,Nivithigala,Ratnapura,2017,2,14,5.0,0
Cyclone,Dambulla,Matale,2017,5,7,7.0,0
Cyclone,Rattota,Matale,2017,5,7,7.0,0
Cyclone,Pasbage Korale,Kandy,2017,5,7,9.8,0
Cyclone,Rambukkana,Kegalle,2017,5,26,5.8,0
Cyclone,Elpitiya,Galle,2017,4,30,8.2,0
Cyclone,Vavuniya(Tamil),Vavuniya,2017,4,14,7.0,0
Cyclone,Eravur Town (Eravur),Batticaloa,2017,4,13,6.7,0
Cyclone,Ambalangoda,Galle,2017,4,13,8.2,0
Cyclone,Karachchi,Kilinochchi,2017,4,11,8.8,0
Cyclone,Ambalantota,Hambantota,2017,4,11,7.5,0
Cyclone,Medirigiriya,Polannaruwa,2017,4,11,5.9,0
Cyclone,Mihinthale,Anuradhapura,2017,4,11,6.6,0
Cyclone,Vavuniya North,Vavuniya,2017,4,9,7.0,0
Cyclone,Ratnapura,Ratnapura,2017,4,5,5.5,0
Cyclone,Kahatagasdigiliya,Anuradhapura,2017,4,4,6.6,0
Cyclone,Wellawaya,Monaragala,2017,4,4,5.3,0
Cyclone,Madhu,Mannar,2017,1,27,16.3,0
Cyclone,Thambalagamuwa,Trincomalee,2017,2,1,10.4,0
Cyclone,Mawanella,Kegalle,2017,2,13,4.4,0
Cyclone,Welikanda,Polannaruwa,2017,1,27,9.2,0
Cyclone,Karachchi,Kilinochchi,2017,4,11,8.8,1
Cyclone,Thambalagamuwa,Trincomalee,2017,2,1,10.4,1
Cyclone,Mathugama,Kaluthara,2017,4,13,7.3,1
Cyclone,Valikamam South (Uduvil),Jaffna,2017,5,19,15.5,1
Cyclone,Kinniya,Trincomalee,2017,5,24,13.4,1
Cyclone,Kuchchaveli,Trincomalee,2017,5,24,13.4,1
Cyclone,Thambalagamuwa,Trincomalee,2017,5,24,13.4,1
Cyclone,Muttur,Trincomalee,2017,5,24,13.4,1
Cyclone,Verugal/ Echchalampattai,Trincomalee,2017,5,24,13.4,1
Cyclone,Kanthalai,Trincomalee,2017,5,24,13.4,1
Cyclone,Trincomalee Town and Gravets,Trincomalee,2017,5,24,13.4,1
Cyclone,Jaffna,Jaffna,2017,5,15,15.5,1
Cyclone,Seruvila,Trincomalee,2017,5,24,13.4,1
Cyclone,Oddusuddan,Mullaitivu,2017,5,24,6.0,1
Cyclone,Maritimepattu,Mullaitivu,2017,5,24,6.0,1
Cyclone,Weli Oya,Mullaitivu,2017,5,24,6.0,1
Cyclone,Poojapitiya,Kandy,2017,5,24,9.8,1
Cyclone,Ambalangoda,Galle,2017,4,13,8.2,1
Cyclone,Medadumbara,Kandy,2017,5,24,9.8,1
Cyclone,Panvila,Kandy,2017,5,24,9.8,1
Cyclone,Doluwa,Kandy,2017,5,24,9.8,1
Cyclone,Manmunai South - West (Peddipe,Batticaloa,2017,5,25,9.0,1
Cyclone,Badalkumbura,Monaragala,2017,5,19,8.8,1
Cyclone,Minipe,Kandy,2017,5,24,9.8,1
Cyclone,Walallavita,Kaluthara,2017,5,18,11.6,1
Cyclone,Mahaoya,Ampara,2017,5,19,7.5,1
Cyclone,Eravur Town (Eravur),Batticaloa,2017,4,13,6.7,1
Cyclone,Hikkaduwa,Galle,2017,4,14,8.2,1
Cyclone,Moneragala,Monaragala,2017,4,25,5.3,1
Cyclone,Elpitiya,Galle,2017,4,30,8.2,1
Cyclone,Rambukkana,Kegalle,2017,5,26,5.8,1
Cyclone,Harispattuwa,Kandy,2017,5,5,9.8,1
Cyclone,Pasbage Korale,Kandy,2017,5,7,9.8,1
Cyclone,Rattota,Matale,2017,5,7,7.0,1
Cyclone,Vavuniya(Tamil),Vavuniya,2017,4,14,7.0,1
Cyclone,Buttala,Monaragala,2017,5,14,8.8,1
Cyclone,Dambulla,Matale,2017,5,7,7.0,1
Cyclone,Kareinagar,Jaffna,2017,5,16,15.5,1
Cyclone,Vavuniya North,Vavuniya,2017,5,14,12.3,1
Cyclone,Naula,Matale,2017,5,11,7.0,1
Cyclone,Galewela,Matale,2017,5,16,7.0,1
Cyclone,Dambulla,Matale,2017,5,11,7.0,1
Cyclone,Nachchadoowa,Anuradhapura,2017,5,7,12.1,1
Cyclone,Matale,Matale,2017,5,9,7.0,1
Cyclone,Aranayaka,Kegalle,2018,4,29,2.9,1
Cyclone,Thanamalvila,Monaragala,2018,4,23,5.3,1
Cyclone,Deraniyagala,Kegalle,2018,4,30,2.9,1
Cyclone,Ruwanwella,Kegalle,2018,4,22,2.9,1
Cyclone,Ruwanwella,Kegalle,2018,4,18,2.9,1
Cyclone,Ibbagamuwa,Kurunegala,2018,4,6,5.8,1
Cyclone,Kegalle,Kegalle,2018,4,29,2.9,1
Cyclone,Mawanella,Kegalle,2018,4,15,2.9,1
Cyclone,Galigamuwa,Kegalle,2018,4,14,2.9,1
Cyclone,Panduwasnuwara East,Kurunegala,2018,4,2,5.8,1
Cyclone,Mirigama,Gampaha,2018,4,16,7.1,1
Cyclone,Yatiyanthota,Kegalle,2018,4,14,2.9,1
Cyclone,Warakapola,Kegalle,2018,4,14,2.9,1
Cyclone,Warakapola,Kegalle,2018,4,13,2.9,1
Cyclone,Thalawa,Anuradhapura,2018,4,27,6.6,1
Cyclone,Kegalle,Kegalle,2018,4,13,2.9,1
Cyclone,Bamunukotuwa,Kurunegala,2018,4,2,5.8,1
Cyclone,Pasbage Korale,Kandy,2018,4,26,4.8,1
Cyclone,Thunukkai,Mullaitivu,2018,4,26,10.0,1
Cyclone,Opanayaka,Ratnapura,2018,4,21,5.5,1
Cyclone,Pannala,Kurunegala,2018,4,14,5.8,1
Cyclone,Bulathkohupitiya,Kegalle,2018,4,24,2.9,1
Cyclone,Thenmaradchi (Chavakachcheri),Jaffna,2018,4,23,9.9,1
Cyclone,Oddusuddan,Mullaitivu,2018,4,25,10.0,1
Cyclone,Vavuniya(Tamil),Vavuniya,2018,4,25,7.0,1
Cyclone,Mahavilachchiya,Anuradhapura,2018,4,22,6.6,1
Cyclone,Mahavilachchiya,Anuradhapura,2018,4,27,6.6,1
Cyclone,Balangoda,Ratnapura,2018,4,11,5.5,1
Cyclone,Rambewa,Anuradhapura,2018,4,26,6.6,1
Cyclone,Kegalle,Kegalle,2018,4,27,2.9,1
Cyclone,Dehiovita,Kegalle,2018,4,27,2.9,1
Cyclone,Mawanella,Kegalle,2018,4,26,2.9,1
Cyclone,Aranayaka,Kegalle,2018,4,26,2.9,1
Cyclone,Galigamuwa,Kegalle,2018,4,26,2.9,1
Cyclone,Rambukkana,Kegalle,2018,4,26,2.9,1
Cyclone,Warakapola,Kegalle,2018,4,26,2.9,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2018,4,25,6.6,1
Cyclone,Udubaddawa,Kurunegala,2018,4,14,5.8,1
Cyclone,Island North(Kayts),Jaffna,2018,11,26,12.0,1
Cyclone,Giribawa,Kurunegala,2018,4,14,5.8,1
Cyclone,Ratmalana,Colombo,2018,2,27,7.8,0
Cyclone,Bulathkohupitiya,Kegalle,2018,2,27,4.4,0
Cyclone,Deraniyagala,Kegalle,2018,2,27,4.4,0
Cyclone,Manmunai South & Eruvilpattu (,Batticaloa,2018,2,28,9.6,0
Cyclone,Kalmunai Tamil,Ampara,2018,2,28,8.2,0
Cyclone,Aranayaka,Kegalle,2018,3,3,3.1,0
Cyclone,Maritimepattu,Mullaitivu,2018,3,1,10.0,0
Cyclone,Homagama,Colombo,2018,2,26,7.8,0
Cyclone,Mawanella,Kegalle,2018,3,5,3.1,0
Cyclone,Delthota,Kandy,2018,3,11,5.0,0
Cyclone,Pathadumbara,Kandy,2018,3,11,5.0,0
Cyclone,Madulla,Monaragala,2018,3,12,5.7,0
Cyclone,Medagama,Monaragala,2018,3,12,5.7,0
Cyclone,Moneragala,Monaragala,2018,3,12,5.7,0
Cyclone,Kamburupitiya,Matara,2018,3,12,7.4,0
Cyclone,Hakmana,Matara,2018,3,12,7.4,0
Cyclone,Samanthurai,Ampara,2018,3,11,6.6,0
Cyclone,Narammala,Kurunegala,2018,4,14,5.8,1
Cyclone,Deraniyagala,Kegalle,2018,2,26,4.4,0
Cyclone,Kalutara,Kaluthara,2018,2,25,5.8,0
Cyclone,Kalutara,Kaluthara,2018,4,13,7.3,1
Cyclone,Padukka,Colombo,2018,4,11,7.5,1
Cyclone,Warakapola,Kegalle,2018,4,11,2.9,1
Cyclone,Kegalle,Kegalle,2018,4,10,2.9,1
Cyclone,Yatiyanthota,Kegalle,2018,4,10,2.9,1
Cyclone,Delft,Jaffna,2018,4,12,9.9,1
Cyclone,Ruwanwella,Kegalle,2018,4,6,2.9,1
Cyclone,Panadura,Kaluthara,2018,2,25,5.8,0
Cyclone,Deraniyagala,Kegalle,2018,4,8,2.9,1
Cyclone,Pathadumbara,Kandy,2018,4,7,4.8,1
Cyclone,Doluwa,Kandy,2018,4,7,4.8,1
Cyclone,Udapalatha,Kandy,2018,4,9,4.8,1
Cyclone,Mawanella,Kegalle,2018,4,9,2.9,1
Cyclone,Warakapola,Kegalle,2018,4,30,2.9,1
Cyclone,Ruwanwella,Kegalle,2018,2,6,4.4,0
Cyclone,Dehiovita,Kegalle,2018,2,8,4.4,0
Cyclone,Harispattuwa,Kandy,2018,4,9,4.8,1
Cyclone,Oddusuddan,Mullaitivu,2018,5,2,6.0,1
Cyclone,Angunakolapelessa,Hambantota,2018,5,27,13.3,1
Cyclone,Bulathkohupitiya,Kegalle,2018,5,2,5.8,1
Cyclone,Delthota,Kandy,2018,8,16,12.7,1
Cyclone,Harispattuwa,Kandy,2018,8,15,12.7,1
Cyclone,Kundasale,Kandy,2018,8,18,12.7,1
Cyclone,Kundasale,Kandy,2018,8,14,12.7,1
Cyclone,Kundasale,Kandy,2018,8,15,12.7,1
Cyclone,Doluwa,Kandy,2018,8,17,12.7,1
Cyclone,Doluwa,Kandy,2018,8,16,12.7,1
Cyclone,Doluwa,Kandy,2018,8,15,12.7,1
Cyclone,Hatharaliyadda,Kandy,2018,8,15,12.7,1
Cyclone,Udunuwara,Kandy,2018,8,16,12.7,1
Cyclone,Udunuwara,Kandy,2018,8,15,12.7,1
Cyclone,Kandy Four Gravets & Gangawata,Kandy,2018,8,16,12.7,1
Cyclone,Pathahewaheta,Kandy,2018,8,16,12.7,1
Cyclone,Medadumbara,Kandy,2018,8,10,12.7,1
Cyclone,Medadumbara,Kandy,2018,8,16,12.7,1
Cyclone,Medadumbara,Kandy,2018,8,14,12.7,1
Cyclone,Poojapitiya,Kandy,2018,8,14,12.7,1
Cyclone,Panvila,Kandy,2018,8,18,12.7,1
Cyclone,Panvila,Kandy,2018,8,17,12.7,1
Cyclone,Panvila,Kandy,2018,8,15,12.7,1
Cyclone,Panvila,Kandy,2018,8,14,12.7,1
Cyclone,Thumpane,Kandy,2018,8,14,12.7,1
Cyclone,Pathadumbara,Kandy,2018,8,17,12.7,1
Cyclone,Pathadumbara,Kandy,2018,8,16,12.7,1
Cyclone,Pathadumbara,Kandy,2018,8,15,12.7,1
Cyclone,Pathadumbara,Kandy,2018,8,14,12.7,1
Cyclone,Akurana,Kandy,2018,8,16,12.7,1
Cyclone,Akurana,Kandy,2018,8,14,12.7,1
Cyclone,Pasbage Korale,Kandy,2018,8,17,12.7,1
Cyclone,Delthota,Kandy,2018,8,17,12.7,1
Cyclone,Pasbage Korale,Kandy,2018,8,16,12.7,1
Cyclone,Udapalatha,Kandy,2018,8,15,12.7,1
Cyclone,Kalutara,Kaluthara,2018,8,15,12.9,1
Cyclone,Katana,Gampaha,2018,8,15,12.7,1
Cyclone,Negombo,Gampaha,2018,8,15,12.7,1
Cyclone,Ja-Ela,Gampaha,2018,8,15,12.7,1
Cyclone,Dompe,Gampaha,2018,8,15,12.7,1
Cyclone,Mahara,Gampaha,2018,8,15,12.7,1
Cyclone,Divulapitiya,Gampaha,2018,8,15,12.7,1
Cyclone,Mirigama,Gampaha,2018,8,15,12.7,1
Cyclone,Biyagama,Gampaha,2018,8,15,12.7,1
Cyclone,Gampaha,Gampaha,2018,8,15,12.7,1
Cyclone,Wattala,Gampaha,2018,8,15,12.7,1
Cyclone,Attanagalla,Gampaha,2018,8,15,12.7,1
Cyclone,Minuwangoda,Gampaha,2018,8,15,12.7,1
Cyclone,Kuruvita,Ratnapura,2018,8,14,12.1,1
Cyclone,Opanayaka,Ratnapura,2018,8,16,12.1,1
Cyclone,Eheliyagoda,Ratnapura,2018,8,15,12.1,1
Cyclone,Kiriella,Ratnapura,2018,8,14,12.1,1
Cyclone,Elapatha,Ratnapura,2018,8,14,12.1,1
Cyclone,Kahawatta,Ratnapura,2018,8,14,12.1,1
Cyclone,Kolonna,Ratnapura,2018,8,14,12.1,1
Cyclone,Nivithigala,Ratnapura,2018,8,14,12.1,1
Cyclone,Maritimepattu,Mullaitivu,2018,8,16,19.0,1
Cyclone,Kandavalai,Kilinochchi,2018,8,15,16.3,1
Cyclone,Vengalacheddikulam,Vavuniya,2018,8,16,14.9,1
Cyclone,Madurawala,Kaluthara,2018,8,15,12.9,1
Cyclone,Horana,Kaluthara,2018,8,15,12.9,1
Cyclone,Bandaragama,Kaluthara,2018,8,15,12.9,1
Cyclone,Dodangoda,Kaluthara,2018,8,15,12.9,1
Cyclone,Mathugama,Kaluthara,2018,8,15,12.9,1
Cyclone,Bulathsinhala,Kaluthara,2018,8,15,12.9,1
Cyclone,Minipe,Kandy,2018,8,18,12.7,1
Cyclone,Pasbage Korale,Kandy,2018,8,15,12.7,1
Cyclone,Udadumbara,Kandy,2018,8,21,12.7,1
Cyclone,Udadumbara,Kandy,2018,8,16,12.7,1
Cyclone,Kuliyapitiya East,Kurunegala,2018,8,15,13.8,1
Cyclone,Panduwasnuwara East,Kurunegala,2018,8,15,13.8,1
Cyclone,Kurunegala,Kurunegala,2018,8,15,13.8,1
Cyclone,Narammala,Kurunegala,2018,8,14,13.8,1
Cyclone,Maspotha,Kurunegala,2018,8,15,13.8,1
Cyclone,Weerambugedara,Kurunegala,2018,8,15,13.8,1
Cyclone,Alawwa,Kurunegala,2018,8,14,13.8,1
Cyclone,Valikamam South -West (Sandili,Jaffna,2018,8,15,16.4,1
Cyclone,Valikamam West (Chankanai),Jaffna,2018,8,15,16.4,1
Cyclone,Valikamam North(Tellipallai),Jaffna,2018,8,14,16.4,1
Cyclone,Vadamaradchi East (Maruthnkern,Jaffna,2018,8,15,16.4,1
Cyclone,Thenmaradchi (Chavakachcheri),Jaffna,2018,8,14,16.4,1
Cyclone,Jaffna,Jaffna,2018,8,14,16.4,1
Cyclone,Valikamam East (Kopay),Jaffna,2018,8,14,16.4,1
Cyclone,Nallur,Jaffna,2018,8,14,16.4,1
Cyclone,Kareinagar,Jaffna,2018,8,14,16.4,1
Cyclone,Walapane,Nuwara Eliya,2018,8,16,11.6,1
Cyclone,Hanguranketha,Nuwara Eliya,2018,8,16,11.6,1
Cyclone,Kegalle,Kegalle,2018,8,12,7.2,1
Cyclone,Yatiyanthota,Kegalle,2018,8,12,7.2,1
Cyclone,Warakapola,Kegalle,2018,8,12,7.2,1
Cyclone,Dehiovita,Kegalle,2018,8,12,7.2,1
Cyclone,Kegalle,Kegalle,2018,8,9,7.2,1
Cyclone,Anamaduwa,Puttalam,2018,8,7,16.4,1
Cyclone,Samanthurai,Ampara,2018,8,2,8.9,1
Cyclone,Ampara,Ampara,2018,8,2,8.9,1
Cyclone,Kegalle,Kegalle,2018,7,28,7.8,1
Cyclone,Beliatta,Hambantota,2018,7,25,16.3,1
Cyclone,Moneragala,Monaragala,2018,7,28,11.2,1
Cyclone,Paduwasnuwara west,Kurunegala,2018,8,15,13.8,1
Cyclone,Kuliyapitiya West,Kurunegala,2018,8,15,13.8,1
Cyclone,Mallawapitiya,Kurunegala,2018,8,15,13.8,1
Cyclone,Mawathagama,Kurunegala,2018,8,15,13.8,1
Cyclone,Udadumbara,Kandy,2018,8,15,12.7,1
Cyclone,Udadumbara,Kandy,2018,8,12,12.7,1
Cyclone,Udadumbara,Kandy,2018,8,6,12.7,1
Cyclone,Dambulla,Matale,2018,8,14,8.8,1
Cyclone,Ukuwela,Matale,2018,8,14,8.8,1
Cyclone,Naula,Matale,2018,8,14,8.8,1
Cyclone,Ambanganga Korale,Matale,2018,8,14,8.8,1
Cyclone,Rattota,Matale,2018,8,14,8.8,1
Cyclone,Galewela,Matale,2018,8,14,8.8,1
Cyclone,Yatawatta,Matale,2018,8,14,8.8,1
Cyclone,Pallepola,Matale,2018,8,14,8.8,1
Cyclone,Matale,Matale,2018,8,14,8.8,1
Cyclone,Laggala-Pallegama,Matale,2018,8,14,8.8,1
Cyclone,Yatiyanthota,Kegalle,2018,8,14,7.2,1
Cyclone,Elpitiya,Galle,2018,8,16,14.9,1
Cyclone,Deraniyagala,Kegalle,2018,8,14,7.2,1
Cyclone,Bulathkohupitiya,Kegalle,2018,8,14,7.2,1
Cyclone,Dehiovita,Kegalle,2018,8,14,7.2,1
Cyclone,Warakapola,Kegalle,2018,8,14,7.2,1
Cyclone,Aranayaka,Kegalle,2018,8,14,7.2,1
Cyclone,Kegalle,Kegalle,2018,8,14,7.2,1
Cyclone,Ruwanwella,Kegalle,2018,8,14,7.2,1
Cyclone,Mawanella,Kegalle,2018,8,14,7.2,1
Cyclone,Koralai Pattu North(Vakarai),Batticaloa,2018,8,16,11.3,1
Cyclone,Koralai Pattu West (Oddamavadi,Batticaloa,2018,8,15,11.3,1
Cyclone,Koralai Pattu North(Vakarai),Batticaloa,2018,8,15,11.3,1
