Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month,Day,Rainfall(mm),Wind Speed(mph)
STRONG WIND,9,9001,009001030,Medabeddara(GN),Ratnapura,2009-01-10,2009,1,10,195.0,6.6
STRONG WIND,9,9001,009001030,Gawagiriya(GN),Ratnapura,2009-01-10,2009,1,10,195.0,6.6
STRONG WIND,9,9001,009001027,Palawela(GN),Ratnapura,2009-01-10,2009,1,10,195.0,6.6
STRONG WIND,2,2001,002001048,Gonagoda(Gn),Kandy,2009-01-10,2009,1,10,97.6,8.1
STRONG WIND,1,1001,001001031,Mount Lavinia(GN),Colombo,2009-02-10,2009,2,10,69.0,7.8
STRONG WIND,9,9001,009001015,Wegapitiya (GN),Ratnapura,2009-04-10,2009,4,10,517.6,5.5
LANDSLIDE,2,2003,002003012,Weverly(GN),Nuwara Eliya,2009-10-14,2009,10,14,374.0,7.1
STRONG WIND,6,6002,006002009,Ihala Puliyankulama(GN),Puttalam,2009-10-13,2009,10,13,320.7,11.0
STRONG WIND,6,6002,006002009,Medagama(GN),Puttalam,2009-10-13,2009,10,13,320.7,11.0
STRONG WIND,6,6002,006002009,Aluthgama(GN),Puttalam,2009-10-13,2009,10,13,320.7,11.0
LANDSLIDE,2,2001,002001036,Pilapitiya(GN),Kandy,2009-10-14,2009,10,14,469.2,7.7
LANDSLIDE,2,2001,002001036,Maligathenna(GN),Kandy,2009-10-14,2009,10,14,469.2,7.7
LANDSLIDE,2,2001,002001036,Panabokka(GN),Kandy,2009-10-14,2009,10,14,469.2,7.7
FLOOD,2,2001,002001036,Kelekumbura(GN),Kandy,2009-10-14,2009,10,14,469.2,7.7
STRONG WIND,1,1001,001001033,Egodauyana North(GN),Colombo,2009-02-10,2009,2,10,69.0,7.8
STRONG WIND,1,1001,001001033,Angulana(GN),Colombo,2009-02-10,2009,2,10,69.0,7.8
STRONG WIND,1,1001,001001033,Uyana(GN),Colombo,2009-02-10,2009,2,10,69.0,7.8
STRONG WIND,1,1001,001001033,Koralawella North(GN),Colombo,2009-02-10,2009,2,10,69.0,7.8
GALE,2,2003,002003015,Kalugala(GN),Nuwara Eliya,2009-02-10,2009,2,10,108.0,5.9
GALE,2,2003,002003015,Samansirigama(GN),Nuwara Eliya,2009-02-10,2009,2,10,108.0,5.9
GALE,2,2003,002003012,Toppass(GN),Nuwara Eliya,2009-02-10,2009,2,10,108.0,5.9
GALE,2,2003,002003012,Kotagala(GN),Nuwara Eliya,2009-02-10,2009,2,10,108.0,5.9
STRONG WIND,1,1002,001002039,Heiyanthuduwa West(Gn),Gampaha,2009-02-10,2009,2,10,36.0,7.7
STRONG WIND,1,1002,001002039,Makola North Central(GN),Gampaha,2009-02-10,2009,2,10,36.0,7.7
STRONG WIND,1,1002,001002021,Mahawatta(GN),Gampaha,2009-02-10,2009,2,10,36.0,7.7
STRONG WIND,1,1002,001002021,Ekala Kurunduwatta(GN),Gampaha,2009-02-10,2009,2,10,36.0,7.7
STRONG WIND,1,1002,001002021,Nagoda(GN),Gampaha,2009-02-10,2009,2,10,36.0,7.7
STRONG WIND,1,1002,001002021,Jayasamarugama(GN),Gampaha,2009-02-10,2009,2,10,36.0,7.7
STRONG WIND,1,1002,001002021,Aneeyakanda,Gampaha,2009-02-10,2009,2,10,36.0,7.7
STRONG WIND,1,1002,001002021,Thudella(GN),Gampaha,2009-02-10,2009,2,10,36.0,7.7
STRONG WIND,1,1002,001002033,Webada East(GN),Gampaha,2009-02-10,2009,2,10,36.0,7.7
STRONG WIND,1,1003,001003027,Wattahena(GN),Kaluthara,2009-02-10,2009,2,10,45.7,5.8
GALE,2,2003,002003015,Kalugala(GN),Nuwara Eliya,2009-01-10,2009,1,10,130.0,7.4
GALE,2,2003,002003015,Pitawala(GN),Nuwara Eliya,2009-01-10,2009,1,10,130.0,7.4
GALE,2,2003,002003015,Samansirigama(GN),Nuwara Eliya,2009-01-10,2009,1,10,130.0,7.4
GALE,2,2003,002003015,Watawala(GN),Nuwara Eliya,2009-01-10,2009,1,10,130.0,7.4
GALE,2,2003,002003015,Ambagamuwa South(GN),Nuwara Eliya,2009-01-10,2009,1,10,130.0,7.4
GALE,2,2003,002003015,Bulathgama(GN),Nuwara Eliya,2009-01-10,2009,1,10,130.0,7.4
GALE,2,2003,002003006,Jonson Watta(GN),Nuwara Eliya,2009-03-10,2009,3,10,120.0,4.3
GALE,2,2003,,Nuwara Eliya,Nuwara Eliya,2009-03-10,2009,3,10,120.0,4.3
STRONG WIND,6,6002,006002015,Periyapalli Kudiyiruppuva,Puttalam,2009-03-10,2009,3,10,82.0,8.0
STRONG WIND,6,6002,006002015,Marikkar Street(GN),Puttalam,2009-03-10,2009,3,10,82.0,8.0
LANDSLIDE,2,2001,002001036,Ihala Alagalla(GN),Kandy,2009-10-16,2009,10,16,469.2,7.7
STRONG WIND,2,2002,002002027,Kubukandana(GN),Matale,2009-10-19,2009,10,19,341.0,5.1
STRONG WIND,2,2002,002002027,Pidurella(GN),Matale,2009-10-19,2009,10,19,341.0,5.1
STRONG WIND,2,2002,002002027,Aliwanguwa(GN),Matale,2009-10-19,2009,10,19,341.0,5.1
STRONG WIND,2,2002,002002027,Nagolla(GN),Matale,2009-10-19,2009,10,19,341.0,5.1
STRONG WIND,2,2002,002002027,Dewagiriya(GN),Matale,2009-10-19,2009,10,19,341.0,5.1
STRONG WIND,2,2002,002002027,Gemburuoya(GN),Matale,2009-10-19,2009,10,19,341.0,5.1
LANDSLIDE,1,1003,001003036,Kosgulana(GN),Kaluthara,2009-10-31,2009,10,31,203.2,9.6
GALE,1,1003,001003012,Ihala Welgama(GN),Kaluthara,2009-10-31,2009,10,31,203.2,9.6
LANDSLIDE,2,2001,002001036,Doluwa West(GN),Kandy,2009-05-11,2009,5,11,302.6,9.8
FLOOD,1,1002,001002018,Telangapatha(GN),Gampaha,2009-07-11,2009,7,11,177.0,12.9
FLOOD,1,1002,001002018,Mabola(GN),Gampaha,2009-07-11,2009,7,11,177.0,12.9
LANDSLIDE,8,8001,008001027,Galahagama(GN),Badulla,2009-09-11,2009,9,11,130.0,9.7
LANDSLIDE,2,2003,002003012,Hawaeliya South(GN),Nuwara Eliya,2009-10-11,2009,10,11,374.0,7.1
LAND SUBSIDENCE,2,2001,002001030,Poorna Watta East(GN),Kandy,2009-09-11,2009,9,11,207.1,11.3
LANDSLIDE,2,2003,002003015,Dickoya(GN),Nuwara Eliya,2009-11-14,2009,11,14,331.0,5.7
STRONG WIND,5,5002,005002033,Oluvil-01(GN),Ampara,2009-11-15,2009,11,15,406.8,7.1
STRONG WIND,5,5002,005002033,Addalachchenai,Ampara,2009-11-15,2009,11,15,406.8,7.1
LANDSLIDE,2,2003,002003012,Goradihela(GN),Nuwara Eliya,2009-11-16,2009,11,16,331.0,5.7
FLOOD,1,1002,001002018,Kerawalapitiya(GN),Gampaha,2009-07-11,2009,7,11,177.0,12.9
FLOOD,1,1002,001002018,Welikadamulla(GN),Gampaha,2009-07-11,2009,7,11,177.0,12.9
FLOOD,1,1002,001002018,Palliyawatta North(GN),Gampaha,2009-07-11,2009,7,11,177.0,12.9
FLOOD,1,1002,001002018,Palliyawatta South(GN),Gampaha,2009-07-11,2009,7,11,177.0,12.9
FLOOD,1,1001,001001027,Wijerama Mw,Colombo,2009-11-18,2009,11,18,310.0,8.7
FLOOD,1,1001,001001027,colombo 7/Cinaman Grand,Colombo,2009-11-18,2009,11,18,310.0,8.7
FLOOD,1,1001,001001003,Mahawatta (GN),Colombo,2009-11-18,2009,11,18,310.0,8.7
FLOOD,1,1001,001001024,Welikanda east(GN),Colombo,2009-11-18,2009,11,18,310.0,8.7
FLOOD,1,1001,001001024,Welikanda north(GN),Colombo,2009-11-18,2009,11,18,310.0,8.7
FLOOD,1,1003,001003003,Pinwatta(GN),Kaluthara,2009-11-17,2009,11,17,218.4,7.9
FLOOD,1,1003,001003003,Walana North(GN),Kaluthara,2009-11-17,2009,11,17,218.4,7.9
FLOOD,1,1003,001003003,Nallooruwa North(GN),Kaluthara,2009-11-17,2009,11,17,218.4,7.9
FLOOD,1,1003,001003003,Molligoda North(GN),Kaluthara,2009-11-17,2009,11,17,218.4,7.9
FLOOD,1,1003,001003003,Palliya Mankada,Kaluthara,2009-11-17,2009,11,17,218.4,7.9
FLOOD,1,1003,001003003,Wekada North(GN),Kaluthara,2009-11-17,2009,11,17,218.4,7.9
FLOOD,1,1003,001003003,Kuda Wadduwa(GN),Kaluthara,2009-11-17,2009,11,17,218.4,7.9
FLOOD,1,1003,001003003,Moravinna(GN),Kaluthara,2009-11-17,2009,11,17,218.4,7.9
FLOOD,1,1003,001003003,Kaludewa East(GN),Kaluthara,2009-11-17,2009,11,17,218.4,7.9
FLOOD,1,1003,001003003,Wadduwa South(GN),Kaluthara,2009-11-17,2009,11,17,218.4,7.9
FLOOD,1,1003,001003003,Pattiya South(GN),Kaluthara,2009-11-17,2009,11,17,218.4,7.9
FLOOD,1,1003,001003003,Malamulla West(GN),Kaluthara,2009-11-17,2009,11,17,218.4,7.9
FLOOD,1,1003,001003003,Wadduwa East(GN),Kaluthara,2009-11-17,2009,11,17,218.4,7.9
FLOOD,1,1003,001003003,Wadduwa West(GN),Kaluthara,2009-11-17,2009,11,17,218.4,7.9
FLOOD,1,1003,001003003,Molligoda(GN),Kaluthara,2009-11-17,2009,11,17,218.4,7.9
FLOOD,1,1003,001003003,Maha Wadduwa(GN),Kaluthara,2009-11-17,2009,11,17,218.4,7.9
FLOOD,1,1003,001003003,Kaludewa(GN),Kaluthara,2009-11-17,2009,11,17,218.4,7.9
FLOOD,1,1003,001003003,Kadaweediya North,Kaluthara,2009-11-17,2009,11,17,218.4,7.9
FLOOD,1,1003,001003003,Thalpitiya North(GN),Kaluthara,2009-11-17,2009,11,17,218.4,7.9
FLOOD,1,1003,001003021,Etavila (GN),Kaluthara,2009-11-17,2009,11,17,218.4,7.9
LANDSLIDE,3,3002,003002006,Kotapola South(GN),Matara,2009-11-22,2009,11,22,305.0,8.6
LANDSLIDE,9,9001,009001018,Pallekanda(GN),Ratnapura,2009-11-21,2009,11,21,547.8,6.1
FLOOD,9,9001,009001036,Noragalla(GN),Ratnapura,2009-11-22,2009,11,22,547.8,6.1
FLOOD,9,9001,009001036,Dombagammana(GN),Ratnapura,2009-11-22,2009,11,22,547.8,6.1
LANDSLIDE,2,2001,002001003,Meegahahena(GN),Kandy,2009-11-20,2009,11,20,373.6,6.3
GALE,1,1003,001003003,Sakirimulla(GN),Kaluthara,2009-11-13,2009,11,13,218.4,7.9
GALE,1,1003,001003003,Keselwatta(GN),Kaluthara,2009-11-13,2009,11,13,218.4,7.9
GALE,1,1003,001003003,Henamulla(GN),Kaluthara,2009-11-13,2009,11,13,218.4,7.9
GALE,1,1001,001001033,Koralawella North(GN),Colombo,2009-11-13,2009,11,13,310.0,8.7
GALE,1,1001,001001033,Koralawella South(GN),Colombo,2009-11-13,2009,11,13,310.0,8.7
LANDSLIDE,3,3002,003002036,Kithalagama Central(GN),Matara,2009-11-25,2009,11,25,305.0,8.6
FLOOD,3,3003,003003015,Koggalla(GN),Hambantota,2009-11-23,2009,11,23,237.0,7.3
FLOOD,9,9002,009002030,Kanangama(GN),Kegalle,2009-01-12,2009,1,12,62.0,4.8
FLOOD,2,2001,002001021,Palanhandiya(GN),Kandy,2009-01-12,2009,1,12,97.6,8.1
FLOOD,2,2001,002001021,Kindigoda North(GN),Kandy,2009-01-12,2009,1,12,97.6,8.1
FLOOD,2,2001,002001021,Barawardanaoya,Kandy,2009-01-12,2009,1,12,97.6,8.1
LAND SUBSIDENCE,2,2001,002001051,Sinhapitiya North(GN),Kandy,2009-03-12,2009,3,12,158.5,5.0
LAND SUBSIDENCE,2,2001,002001039,Nawa Peradeniya(GN),Kandy,2000-09-11,2000,9,11,207.1,11.3
FLOOD,5,5002,005002030,Ninthavur(GN),Ampara,2009-10-12,2009,10,12,304.5,6.2
FLOOD,5,5002,005002039,Kolavil 03 (GN),Ampara,2009-10-12,2009,10,12,304.5,6.2
FLOOD,5,5002,005002027,Karativu(GN),Ampara,2009-10-12,2009,10,12,304.5,6.2
FLOOD,5,5002,005002045,Sangamam(GN),Ampara,2009-10-12,2009,10,12,304.5,6.2
FLOOD,5,5002,005002025,Sainthamarathu(GN),Ampara,2009-10-12,2009,10,12,304.5,6.2
LANDSLIDE,2,2003,002003003,Ramboda(GN),Nuwara Eliya,2009-04-12,2009,4,12,245.0,4.4
FLOOD,5,5001,005001003,Uooriyankaddu(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001003,Panichchankerni(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001003,Ralodai,Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001003,Challithevu,Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001036,Koddaikallar North(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001036,Koddaikallar South(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001036,Onthachimadam South(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001036,Mahiloor(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
LANDSLIDE,8,8001,008001024,Nallamale(GN),Badulla,2009-12-12,2009,12,12,223.0,7.1
LANDSLIDE,2,2001,002001003,Ihala Walpola,Kandy,2009-10-12,2009,10,12,469.2,7.7
LANDSLIDE,2,2003,002003012,Eildonhall(GN),Nuwara Eliya,2009-07-22,2009,7,22,186.0,12.1
FLOOD,5,5003,005003015,Kappalthurai,Trincomalee,2009-12-14,2009,12,14,275.0,12.1
FLOOD,8,8002,008002015,Maduruketiya(GN),Monaragala,2009-12-17,2009,12,17,235.0,7.7
FLOOD,5,5001,005001012,Sittandy-02(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001012,Sittandy-03(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001012,Sittandy-04,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001012,Mavediceempu-02(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001012,Mylavadduvan(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001012,Koduvamadu(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001012,Iyankerni(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001012,Kommathurani West(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001012,Vantharumoolai West(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001012,Mylampavelly(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001012,Vantharumoolai East(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001012,Thannamual(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001012,Kommathural West(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001033,Analkaddnlavelly(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001033,Malayarkaddy(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001033,Sinavattai(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001033,Ranamadu(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001033,Vethuchenai(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001033,Kovill Prathuvu West(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001033,Munaitheevu(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001033,Paddapuram(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001033,Navakiri Nagar(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001033,Periyaporathevu(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001033,Vilanthoddam(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001033,Kakachlvaddal(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001033,Palayadlvaddal(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001033,Nellikadu(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001033,Palacholai(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001033,Thikkodal(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001033,Vanninagar(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001027,Sivanara East,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001027,Araipattai(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001024,Kakkankudy(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001036,Kaluwanchikudy(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001036,Thuraineelavani North(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001036,Mahiloor South West(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001036,Thuralneelavni South(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001036,Periyakallar 2 West(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001036,Eruvill East(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001036,Kurumanvelly 02 East(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001036,Kuwanchikudy South(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001039,Kiran East,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001039,Kiran West,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001039,Korakallimadu,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001039,Palayadithona,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001039,Thevapuram,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001039,Santhivelly,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001039,Murakadanchenai,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001039,Koravelly,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001039,Poolankadu,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001039,Muruthalai,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001039,Vadamunai,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001039,Uthucheani(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001039,Perallavelly,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001039,Kudumpimalai,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001015,Michinagar,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001015,Iyankerni Muslim,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001015,Iyankeni Tamil,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001015,Meerakerni,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001015,Arumugathankuduriuppu,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001015,Eravur-01(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001015,Eravur-02(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001015,Eravur-2A(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001015,Eravur-2B,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001015,Eravur-06,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001015,Eravur-06A,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001015,Eravur-06D(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001015,Eravur-02C,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001015,Eravur-01A,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001015,Eravur-03(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001015,Eravur-03A,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001015,Eravur-01B,Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001009,Valachchenai(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001006,Paper Town(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001021,Vavunativu (GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001030,Katchenai(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001030,Paddippalai(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001030,Pandariyaveli(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Sathukondan(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Panichayady(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Thiraimadu(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Kokkuvil(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Sinaurani(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Thirupperunthurai(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Iruthayapuram West(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Iruthayauram Central(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Jeyanthiputam(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Periyaurani(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Thimilatheevu(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Puthunagar(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Karuveppankerni(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Palameenmadu(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Punaicholai(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Manchanthoduval North(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Manchanthooduval South(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Navakudah(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Navakudha East(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Navakudah Sotuh(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Nochimunai(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Kallady Uppodai(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Kallady Veloor(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Kallady(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Kallady Mugathuvaran(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Dutch Bar(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Thiruchenthoor(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Koolavady(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Koolvady East(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Periyauppodai(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Mamangam(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Amirthakalli(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Thisaveerasirigarm(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Gnasooriyam Square(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Irruthayapuram East(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Thamaraikerni(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Arasady(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Barathipuram(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Koodamunai(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Puliyantheevu East(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Veddukadu(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001018,Thandavanveely(GN),Batticaloa,2009-12-14,2009,12,14,305.0,11.0
FLOOD,5,5001,005001003,Vaddan(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001003,Mankerani Central(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001003,Panichankerni(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001003,Vakarai Central(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001003,Vakarai North(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001003,Arnanthanverni(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001003,Palchenai(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
FLOOD,5,5001,005001003,Puchakerni(GN),Batticaloa,2009-11-12,2009,11,12,291.0,8.6
