Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month,Day,Rainfall(mm),Wind Speed(mph)
STRONG WIND,9,9001,9001042.0,Godakawela,Ratnapura,2002-10-02,2002,10,2,561.4,8.2
LANDSLIDE,9,9001,9001042.0,Godakawela,Ratnapura,2003-05-17,2003,5,17,473.2,10.1
FLOOD,1,1001,1001031.0,Ratmalana,Colombo,2006-10-27,2006,10,27,369.0,9.8
STRONG WIND,1,1001,1001031.0,Ratmalana,Colombo,2006-11-23,2006,11,23,310.0,8.7
STRONG WIND,1,1001,1001031.0,Ratmalana,Colombo,2005-08-05,2005,8,5,114.0,13.2
STRONG WIND,1,1001,1001031.0,Ratmalana,Colombo,2005-10-24,2005,10,24,369.0,9.8
STRONG WIND,1,1001,1001031.0,Ratmalana,Colombo,2005-10-25,2005,10,25,369.0,9.8
FLOOD,1,1001,1001031.0,Ratmalana,Colombo,2005-11-22,2005,11,22,310.0,8.7
STRONG WIND,1,1001,1001031.0,Ratmalana,Colombo,2004-05-04,2004,5,4,382.0,12.0
STRONG WIND,1,1001,1001031.0,Ratmalana,Colombo,2004-06-04,2004,6,4,186.0,13.9
STRONG WIND,1,1001,1001031.0,Ratmalana,Colombo,2004-06-25,2004,6,25,186.0,13.9
STRONG WIND,1,1001,1001031.0,Ratmalana,Colombo,2004-09-26,2004,9,26,236.0,12.5
STRONG WIND,1,1001,1001031.0,Ratmalana,Colombo,2004-10-17,2004,10,17,369.0,9.8
FLOOD,1,1001,1001031.0,Ratmalana,Colombo,2004-09-25,2004,9,25,236.0,12.5
STRONG WIND,1,1001,1001031.0,Ratmalana,Colombo,2003-01-19,2003,1,19,62.0,10.7
STRONG WIND,1,1001,1001018.0,Padukka,Colombo,2002-10-21,2002,10,21,369.0,9.8
STRONG WIND,1,1001,1001018.0,Padukka,Colombo,2005-04-20,2005,4,20,253.0,7.5
STRONG WIND,1,1001,1001018.0,Padukka,Colombo,2006-03-06,2006,3,6,130.0,6.0
FLOOD,1,1001,1001009.0,Kaduwela,Colombo,2005-11-22,2005,11,22,310.0,8.7
STRONG WIND,1,1001,1001009.0,Kaduwela,Colombo,2003-05-11,2003,5,11,382.0,12.0
FLOOD,1,1001,1001012.0,Homagama,Colombo,2005-11-21,2005,11,21,310.0,8.7
STRONG WIND,1,1001,1001036.0,Kesbewa,Colombo,2005-01-08,2005,1,8,62.0,10.7
FLOOD,1,1001,1001036.0,Kesbewa,Colombo,2005-11-22,2005,11,22,310.0,8.7
FLOOD,1,1001,1001021.0,Maharagama,Colombo,2006-03-24,2006,3,24,130.0,6.0
FLOOD,1,1001,1001021.0,Maharagama,Colombo,2005-11-21,2005,11,21,310.0,8.7
STRONG WIND,1,1001,1001030.0,Dehiwala,Colombo,2005-11-21,2005,11,21,310.0,8.7
STRONG WIND,1,1001,1001030.0,Dehiwala,Colombo,2004-10-07,2004,10,7,369.0,9.8
STRONG WIND,1,1001,1001030.0,Dehiwala,Colombo,2003-05-06,2003,5,6,382.0,12.0
STRONG WIND,1,1001,1001030.0,Dehiwala,Colombo,2002-03-06,2002,3,6,130.0,6.0
FLOOD,1,1001,1001024.0,Sri Jayawardanapura Kotte,Colombo,2006-11-18,2006,11,18,310.0,8.7
FLOOD,1,1001,1001024.0,Sri Jayawardanapura Kotte,Colombo,2002-10-20,2002,10,20,369.0,9.8
FLOOD,1,1001,1001024.0,Sri Jayawardanapura Kotte,Colombo,2005-11-21,2005,11,21,310.0,8.7
FLOOD,1,1001,1001024.0,Sri Jayawardanapura Kotte,Colombo,2006-10-27,2006,10,27,369.0,9.8
FLOOD,1,1001,1001003.0,Colombo,Colombo,2006-10-27,2006,10,27,369.0,9.8
FLOOD,1,1001,1001003.0,Colombo,Colombo,2005-11-21,2005,11,21,310.0,8.7
STRONG WIND,1,1003,1003024.0,Beruwala,Kaluthara,2003-05-17,2003,5,17,157.5,11.6
FLOOD,1,1003,1003024.0,Beruwala,Kaluthara,2006-10-28,2006,10,28,203.2,9.6
LANDSLIDE,1,1003,1003036.0,Palindanuwara,Kaluthara,2003-05-15,2003,5,15,157.5,11.6
FLOOD,1,1003,1003036.0,Palindanuwara,Kaluthara,2006-10-24,2006,10,24,203.2,9.6
FLOOD,1,1003,1003036.0,Palindanuwara,Kaluthara,2006-09-02,2006,9,2,111.8,12.2
FLOOD,1,1003,1003036.0,Palindanuwara,Kaluthara,2003-05-17,2003,5,17,157.5,11.6
STRONG WIND,1,1003,1003036.0,Palindanuwara,Kaluthara,2006-05-29,2006,5,29,157.5,11.6
STRONG WIND,1,1003,1003036.0,Palindanuwara,Kaluthara,2005-04-04,2005,4,4,137.2,7.3
STRONG WIND,1,1003,1003036.0,Palindanuwara,Kaluthara,2004-09-21,2004,9,21,111.8,12.2
STRONG WIND,1,1003,1003036.0,Palindanuwara,Kaluthara,2004-06-09,2004,6,9,106.7,13.5
STRONG WIND,1,1003,1003036.0,Palindanuwara,Kaluthara,2002-04-01,2002,4,1,137.2,7.3
STRONG WIND,1,1003,1003036.0,Palindanuwara,Kaluthara,2002-04-26,2002,4,26,137.2,7.3
STRONG WIND,1,1003,1003036.0,Palindanuwara,Kaluthara,2002-01-22,2002,1,22,58.4,7.7
FLOOD,1,1003,1003036.0,Palindanuwara,Kaluthara,2000-09-17,2000,9,17,111.8,12.2
STRONG WIND,1,1003,1003036.0,Palindanuwara,Kaluthara,2005-11-03,2005,11,3,218.4,7.9
FLOOD,1,1003,1003012.0,Bulathsinhala,Kaluthara,2005-11-21,2005,11,21,218.4,7.9
FLOOD,1,1003,1003012.0,Bulathsinhala,Kaluthara,2006-10-20,2006,10,20,203.2,9.6
STRONG WIND,1,1003,1003012.0,Bulathsinhala,Kaluthara,2006-05-26,2006,5,26,157.5,11.6
FLOOD,1,1003,1003033.0,Agalawatta,Kaluthara,2003-05-04,2003,5,4,157.5,11.6
FLOOD,1,1003,1003006.0,Bandaragama,Kaluthara,2005-05-24,2005,5,24,157.5,11.6
FLOOD,1,1003,1003006.0,Bandaragama,Kaluthara,2006-10-12,2006,10,12,203.2,9.6
FLOOD,1,1003,1003006.0,Bandaragama,Kaluthara,2006-03-20,2006,3,20,68.6,5.4
FLOOD,1,1003,1003006.0,Bandaragama,Kaluthara,2005-11-24,2005,11,24,218.4,7.9
STRONG WIND,1,1003,1003006.0,Bandaragama,Kaluthara,2005-11-17,2005,11,17,218.4,7.9
STRONG WIND,1,1003,1003009.0,Horana,Kaluthara,2006-11-22,2006,11,22,218.4,7.9
LANDSLIDE,1,1003,1003009.0,Horana,Kaluthara,2005-11-21,2005,11,21,218.4,7.9
STRONG WIND,1,1003,1003009.0,Horana,Kaluthara,2005-04-20,2005,4,20,137.2,7.3
STRONG WIND,1,1003,1003009.0,Horana,Kaluthara,2002-02-26,2002,2,26,45.7,5.8
FLOOD,1,1003,1003003.0,Panadura,Kaluthara,2006-11-20,2006,11,20,218.4,7.9
FLOOD,1,1003,1003003.0,Panadura,Kaluthara,2006-10-27,2006,10,27,203.2,9.6
FLOOD,1,1003,1003003.0,Panadura,Kaluthara,2005-11-22,2005,11,22,218.4,7.9
STRONG WIND,1,1003,1003010.0,Ingiriya,Kaluthara,2006-03-07,2006,3,7,68.6,5.4
FLOOD,1,1003,1003010.0,Ingiriya,Kaluthara,2005-04-20,2005,4,20,137.2,7.3
LANDSLIDE,1,1003,1003039.0,Walallavita,Kaluthara,2005-12-05,2005,12,5,119.4,8.2
STRONG WIND,1,1003,1003039.0,Walallavita,Kaluthara,2006-05-26,2006,5,26,157.5,11.6
FLOOD,1,1003,1003039.0,Walallavita,Kaluthara,2006-10-26,2006,10,26,203.2,9.6
STRONG WIND,1,1003,1003039.0,Walallavita,Kaluthara,2005-09-01,2005,9,1,111.8,12.2
FLOOD,1,1003,1003039.0,Walallavita,Kaluthara,2003-05-17,2003,5,17,157.5,11.6
FLOOD,1,1003,1003039.0,Walallavita,Kaluthara,2003-10-01,2003,10,1,203.2,9.6
FLOOD,1,1003,1003027.0,Dodangoda,Kaluthara,2003-05-17,2003,5,17,157.5,11.6
STRONG WIND,1,1003,1003027.0,Dodangoda,Kaluthara,2006-07-03,2006,7,3,66.0,13.2
STRONG WIND,1,1003,1003027.0,Dodangoda,Kaluthara,2006-10-19,2006,10,19,203.2,9.6
STRONG WIND,1,1003,1003027.0,Dodangoda,Kaluthara,2006-11-03,2006,11,3,218.4,7.9
STRONG WIND,1,1003,1003027.0,Dodangoda,Kaluthara,2006-09-04,2006,9,4,111.8,12.2
STRONG WIND,1,1003,1003027.0,Dodangoda,Kaluthara,2006-08-12,2006,8,12,68.6,12.9
STRONG WIND,1,1003,1003027.0,Dodangoda,Kaluthara,2006-07-01,2006,7,1,66.0,13.2
STRONG WIND,1,1003,1003027.0,Dodangoda,Kaluthara,2006-06-03,2006,6,3,106.7,13.5
FLOOD,1,1003,1003018.0,Millaniya,Kaluthara,2006-10-17,2006,10,17,203.2,9.6
STRONG WIND,1,1003,1003018.0,Millaniya,Kaluthara,2006-05-27,2006,5,27,157.5,11.6
STRONG WIND,1,1003,1003018.0,Millaniya,Kaluthara,2006-01-04,2006,1,4,58.4,7.7
FLOOD,1,1003,1003018.0,Millaniya,Kaluthara,2005-11-20,2005,11,20,218.4,7.9
LANDSLIDE,1,1003,1003030.0,Mathugama,Kaluthara,2003-09-30,2003,9,30,111.8,12.2
FLOOD,1,1003,1003030.0,Mathugama,Kaluthara,2003-05-06,2003,5,6,157.5,11.6
FLOOD,1,1003,1003021.0,Kalutara,Kaluthara,2006-10-26,2006,10,26,203.2,9.6
STRONG WIND,1,1003,1003021.0,Kalutara,Kaluthara,2006-05-26,2006,5,26,157.5,11.6
FLOOD,1,1003,1003021.0,Kalutara,Kaluthara,2005-05-15,2005,5,15,157.5,11.6
FLOOD,1,1003,1003021.0,Kalutara,Kaluthara,2003-05-17,2003,5,17,157.5,11.6
FLOOD,1,1003,1003021.0,Kalutara,Kaluthara,2005-11-25,2005,11,25,218.4,7.9
STRONG WIND,1,1002,1002009.0,Divulapitiya,Gampaha,2005-07-24,2005,7,24,177.0,12.9
FLOOD,1,1002,1002009.0,Divulapitiya,Gampaha,2006-11-17,2006,11,17,174.0,8.2
FLOOD,1,1002,1002009.0,Divulapitiya,Gampaha,2006-10-26,2006,10,26,224.0,9.2
FLOOD,1,1002,1002003.0,Negombo,Gampaha,2006-11-17,2006,11,17,174.0,8.2
FLOOD,1,1002,1002021.0,Ja-Ela,Gampaha,2003-05-17,2003,5,17,204.0,11.5
STRONG WIND,1,1002,1002030.0,Dompe,Gampaha,2006-03-06,2006,3,6,55.0,5.9
STRONG WIND,1,1002,1002030.0,Dompe,Gampaha,2006-07-17,2006,7,17,177.0,12.9
STRONG WIND,1,1002,1002030.0,Dompe,Gampaha,2006-08-14,2006,8,14,210.0,12.7
FLOOD,1,1002,1002030.0,Dompe,Gampaha,2006-10-29,2006,10,29,224.0,9.2
FLOOD,1,1002,1002030.0,Dompe,Gampaha,2005-11-22,2005,11,22,174.0,8.2
STRONG WIND,1,1002,1002030.0,Dompe,Gampaha,2005-04-14,2005,4,14,112.0,7.1
STRONG WIND,1,1002,1002030.0,Dompe,Gampaha,2003-05-11,2003,5,11,204.0,11.5
STRONG WIND,1,1002,1002030.0,Dompe,Gampaha,2002-04-20,2002,4,20,112.0,7.1
FLOOD,1,1002,1002027.0,Attanagalla,Gampaha,2006-10-25,2006,10,25,224.0,9.2
FLOOD,1,1002,1002027.0,Attanagalla,Gampaha,2004-09-25,2004,9,25,153.0,12.0
STRONG WIND,1,1002,1002027.0,Attanagalla,Gampaha,2006-03-06,2006,3,6,55.0,5.9
FLOOD,1,1002,1002015.0,Minuwangoda,Gampaha,2005-11-25,2005,11,25,174.0,8.2
FLOOD,1,1002,1002006.0,Katana,Gampaha,2005-11-22,2005,11,22,174.0,8.2
FLOOD,1,1002,1002012.0,Mirigama,Gampaha,2003-10-15,2003,10,15,224.0,9.2
STRONG WIND,1,1002,1002012.0,Mirigama,Gampaha,2002-04-17,2002,4,17,112.0,7.1
STRONG WIND,1,1002,1002012.0,Mirigama,Gampaha,2002-03-31,2002,3,31,55.0,5.9
STRONG WIND,1,1002,1002012.0,Mirigama,Gampaha,2005-07-24,2005,7,24,177.0,12.9
STRONG WIND,1,1002,1002012.0,Mirigama,Gampaha,2005-07-27,2005,7,27,177.0,12.9
FLOOD,1,1002,1002036.0,Kelaniya,Gampaha,2006-10-24,2006,10,24,224.0,9.2
FLOOD,1,1002,1002036.0,Kelaniya,Gampaha,2004-12-26,2004,12,26,139.0,9.8
FLOOD,1,1002,1002036.0,Kelaniya,Gampaha,2005-11-22,2005,11,22,174.0,8.2
FLOOD,1,1002,1002024.0,Gampaha,Gampaha,2004-09-25,2004,9,25,153.0,12.0
FLOOD,1,1002,1002024.0,Gampaha,Gampaha,2006-10-24,2006,10,24,224.0,9.2
FLOOD,1,1002,1002024.0,Gampaha,Gampaha,2005-11-22,2005,11,22,174.0,8.2
STRONG WIND,1,1002,1002018.0,Wattala,Gampaha,2003-05-13,2003,5,13,204.0,11.5
STRONG WIND,1,1002,1002033.0,Mahara,Gampaha,2002-04-12,2002,4,12,112.0,7.1
FLOOD,1,1002,1002033.0,Mahara,Gampaha,2006-10-27,2006,10,27,224.0,9.2
STRONG WIND,1,1002,1002039.0,Biyagama,Gampaha,2002-05-07,2002,5,7,204.0,11.5
STRONG WIND,1,1002,1002039.0,Biyagama,Gampaha,2003-04-22,2003,4,22,112.0,7.1
STRONG WIND,1,1002,1002039.0,Biyagama,Gampaha,2004-08-04,2004,8,4,210.0,12.7
FLOOD,1,1002,1002039.0,Biyagama,Gampaha,2005-11-22,2005,11,22,174.0,8.2
STRONG WIND,1,1002,1002039.0,Biyagama,Gampaha,2006-05-26,2006,5,26,204.0,11.5
FLOOD,1,1002,1002039.0,Biyagama,Gampaha,2006-06-21,2006,6,21,231.0,13.3
FLOOD,1,1002,1002039.0,Biyagama,Gampaha,2006-10-26,2006,10,26,224.0,9.2
FLOOD,1,1002,1002039.0,Biyagama,Gampaha,2006-11-17,2006,11,17,174.0,8.2
FLOOD,4,4005,4005012.0,Poonakary,Kilinochchi,2008-03-02,2008,3,2,53.5,9.0
FLOOD,5,5003,5003024.0,Kinniya,Trincomalee,2004-12-10,2004,12,10,275.0,12.1
FLOOD,5,5002,5002030.0,Ninthavur,Ampara,2007-04-19,2007,4,19,115.9,5.7
FLOOD,4,4005,4005003.0,Pachchilaipalli,Kilinochchi,2003-12-09,2003,12,9,279.6,13.2
FLOOD,5,5001,5001024.0,Kattankudy,Batticaloa,2003-12-25,2003,12,25,305.0,11.0
FLOOD,5,5001,5001015.0,Eravur Town (Eravur),Batticaloa,2003-12-25,2003,12,25,305.0,11.0
FLOOD,5,5002,5002030.0,Ninthavur,Ampara,2003-12-25,2003,12,25,553.1,9.1
FLOOD,5,5001,5001009.0,Koralai Pattu (Valachchenai),Batticaloa,2003-12-25,2003,12,25,305.0,11.0
FLOOD,5,5001,5001030.0,Manmunai South - West (Peddipe,Batticaloa,2003-12-25,2003,12,25,305.0,11.0
FLOOD,4,4005,4005012.0,Poonakary,Kilinochchi,2003-01-01,2003,1,1,74.8,12.8
STRONG WIND,4,4001,4001018.0,Valikamam East (Kopay),Jaffna,2006-10-29,2006,10,29,335.8,11.4
HEAVY RAINS,4,4001,4001018.0,Valikamam East (Kopay),Jaffna,2002-12-20,2002,12,20,293.6,14.2
HEAVY RAINS,4,4001,4001018.0,Valikamam East (Kopay),Jaffna,2003-10-19,2003,10,19,335.8,11.4
HEAVY RAINS,4,4001,4001018.0,Valikamam East (Kopay),Jaffna,2003-12-20,2003,12,20,293.6,14.2
HEAVY RAINS,4,4001,4001018.0,Valikamam East (Kopay),Jaffna,2003-10-20,2003,10,20,335.8,11.4
HEAVY RAINS,4,4001,4001018.0,Valikamam East (Kopay),Jaffna,2005-11-20,2005,11,20,407.8,12.0
HEAVY RAINS,4,4001,4001018.0,Valikamam East (Kopay),Jaffna,2005-12-20,2005,12,20,293.6,14.2
HEAVY RAINS,4,4001,4001018.0,Valikamam East (Kopay),Jaffna,2004-10-19,2004,10,19,335.8,11.4
HEAVY RAINS,4,4001,4001018.0,Valikamam East (Kopay),Jaffna,2004-10-18,2004,10,18,335.8,11.4
HEAVY RAINS,4,4001,4001018.0,Valikamam East (Kopay),Jaffna,2006-10-06,2006,10,6,335.8,11.4
HEAVY RAINS,4,4001,4001018.0,Valikamam East (Kopay),Jaffna,2006-10-29,2006,10,29,335.8,11.4
STRONG WIND,2,2001,2001039.0,Udunuwara,Kandy,2006-12-30,2006,12,30,233.5,7.6
HAILSTORM,5,5002,5002006.0,Padiyathalawa,Ampara,2003-12-05,2003,12,5,553.1,9.1
HAILSTORM,6,6001,6001063.0,Rideegama,Kurunegala,2006-04-20,2006,4,20,262.0,5.8
FLOOD,4,4001,4001003.0,Island North(Kayts),Jaffna,2008-03-19,2008,3,19,56.1,9.6
FLOOD,4,4001,4001009.0,Valikamam South -West (Sandili,Jaffna,2008-03-27,2008,3,27,56.1,9.6
FLOOD,4,4001,4001015.0,Valikamam South (Uduvil),Jaffna,2008-03-27,2008,3,27,56.1,9.6
FLOOD,4,4001,4001027.0,Vadamaradchi North (Point Pedr,Jaffna,2008-03-28,2008,3,28,56.1,9.6
FLOOD,4,4001,4001027.0,Vadamaradchi North (Point Pedr,Jaffna,2008-03-26,2008,3,26,56.1,9.6
LANDSLIDE,3,3002,3002006.0,Kotapola,Matara,2003-05-17,2003,5,17,237.0,13.4
TIDAL WAVE,6,6002,6002003.0,Kalpitiya,Puttalam,2007-05-16,2007,5,16,179.8,14.2
STRONG WIND,4,4001,4001015.0,Valikamam South (Uduvil),Jaffna,2005-11-21,2005,11,21,407.8,12.0
STRONG WIND,4,4001,4001018.0,Valikamam East (Kopay),Jaffna,2005-12-05,2005,12,5,293.6,14.2
STRONG WIND,4,4001,4001036.0,Jaffna,Jaffna,2003-05-13,2003,5,13,117.2,15.5
FLOOD,4,4001,4001036.0,Jaffna,Jaffna,2004-10-28,2004,10,28,335.8,11.4
STRONG WIND,4,4001,4001036.0,Jaffna,Jaffna,2004-10-04,2004,10,4,335.8,11.4
FLOOD,3,3002,3002015.0,Athuraliya,Matara,2006-10-29,2006,10,29,268.0,11.6
FLOOD,4,4001,4001036.0,Jaffna,Jaffna,2005-12-10,2005,12,10,293.6,14.2
FLOOD,3,3002,3002027.0,Kamburupitiya,Matara,2006-10-29,2006,10,29,268.0,11.6
STRONG WIND,4,4001,4001018.0,Valikamam East (Kopay),Jaffna,2004-10-19,2004,10,19,335.8,11.4
STRONG WIND,4,4001,4001018.0,Valikamam East (Kopay),Jaffna,2003-10-20,2003,10,20,335.8,11.4
STRONG WIND,4,4001,4001018.0,Valikamam East (Kopay),Jaffna,2002-12-19,2002,12,19,293.6,14.2
STRONG WIND,4,4001,4001018.0,Valikamam East (Kopay),Jaffna,2002-12-20,2002,12,20,293.6,14.2
FLOOD,3,3002,3002030.0,Hakmana,Matara,2003-05-27,2003,5,27,237.0,13.4
COASTLINE,6,6002,6002042.0,Nattandiya,Puttalam,2007-10-28,2007,10,28,320.7,11.0
FLOOD,4,4001,4001012.0,Valikamam North(Tellipallai),Jaffna,2005-11-10,2005,11,10,407.8,12.0
FLOOD,4,4001,4001012.0,Valikamam North(Tellipallai),Jaffna,2005-12-09,2005,12,9,293.6,14.2
FLOOD,4,4005,4005009.0,Karachchi,Kilinochchi,2008-02-16,2008,2,16,75.4,11.0
FLOOD,4,4005,4005009.0,Karachchi,Kilinochchi,2008-03-10,2008,3,10,53.5,9.0
STRONG WIND,4,4005,4005009.0,Karachchi,Kilinochchi,2007-10-06,2007,10,6,319.9,10.9
LAND SUBSIDENCE,2,2003,2003006.0,Hanguranketha,Nuwara Eliya,2007-01-11,2007,1,11,130.0,7.4
LAND SUBSIDENCE,8,8001,8001039.0,Haputale,Badulla,2007-01-21,2007,1,21,139.0,7.5
STRONG WIND,4,4005,4005012.0,Poonakary,Kilinochchi,2002-03-04,2002,3,4,53.5,9.0
FLOOD,4,4005,4005012.0,Poonakary,Kilinochchi,2003-12-09,2003,12,9,279.6,13.2
FLOOD,8,8001,8001003.0,Mahiyanganaya,Badulla,2007-01-15,2007,1,15,139.0,7.5
LAND SUBSIDENCE,8,8001,8001027.0,Uva Paranagama,Badulla,2007-01-02,2007,1,2,139.0,7.5
FLOOD,4,4005,4005012.0,Poonakary,Kilinochchi,2001-10-09,2001,10,9,319.9,10.9
LANDSLIDE,8,8002,8002027.0,Katharagama,Monaragala,2007-01-16,2007,1,16,137.0,8.3
LANDSLIDE,8,8001,8001012.0,Kandaketiya,Badulla,2007-01-15,2007,1,15,139.0,7.5
FLOOD,8,8002,8002027.0,Katharagama,Monaragala,2006-01-11,2006,1,11,137.0,8.3
LANDSLIDE,2,2003,2003009.0,Walapane,Nuwara Eliya,2007-10-11,2007,10,11,374.0,7.1
LAND SUBSIDENCE,2,2003,2003009.0,Walapane,Nuwara Eliya,2006-01-12,2006,1,12,130.0,7.4
LANDSLIDE,2,2003,2003006.0,Hanguranketha,Nuwara Eliya,2007-10-11,2007,10,11,374.0,7.1
LANDSLIDE,2,2001,2001021.0,Minipe,Kandy,2006-01-12,2006,1,12,97.6,8.1
LAND SUBSIDENCE,2,2003,2003009.0,Walapane,Nuwara Eliya,2007-10-11,2007,10,11,374.0,7.1
LAND SUBSIDENCE,2,2003,2003006.0,Hanguranketha,Nuwara Eliya,2007-10-11,2007,10,11,374.0,7.1
LANDSLIDE,3,3003,3003024.0,Katuwana,Hambantota,2006-11-16,2006,11,16,237.0,7.3
LAND SUBSIDENCE,2,2001,2001045.0,Pathahewaheta,Kandy,2006-11-20,2006,11,20,373.6,6.3
LANDSLIDE,9,9001,9001015.0,Imbulpe,Ratnapura,2006-11-25,2006,11,25,547.8,6.1
LAND SUBSIDENCE,9,9001,9001015.0,Imbulpe,Ratnapura,2006-11-25,2006,11,25,547.8,6.1
LANDSLIDE,9,9001,9001030.0,Ayagama,Ratnapura,2006-11-08,2006,11,8,547.8,6.1
URBAN FLOOD,2,2003,2003012.0,Nuwara Eliya,Nuwara Eliya,2006-11-08,2006,11,8,331.0,5.7
LAND SUBSIDENCE,2,2002,2002012.0,Pallepola,Matale,2006-11-01,2006,11,1,306.0,3.8
LAND SUBSIDENCE,2,2002,2002024.0,Laggala-Pallegama,Matale,2006-11-01,2006,11,1,306.0,3.8
LAND SUBSIDENCE,2,2002,2002033.0,Ukuwela,Matale,2006-11-01,2006,11,1,306.0,3.8
LAND SUBSIDENCE,2,2002,2002009.0,Naula,Matale,2006-11-01,2006,11,1,306.0,3.8
LAND SUBSIDENCE,2,2002,2002018.0,Matale,Matale,2006-11-01,2006,11,1,306.0,3.8
FLOOD,1,1001,1001009.0,Kaduwela,Colombo,2004-09-25,2004,9,25,236.0,12.5
FLOOD,1,1001,1001036.0,Kesbewa,Colombo,2004-09-25,2004,9,25,236.0,12.5
STRONG WIND,6,6002,6002033.0,Chilaw,Puttalam,2004-08-04,2004,8,4,109.4,16.4
FLOOD,1,1001,1001006.0,Kolonnawa,Colombo,2004-09-25,2004,9,25,236.0,12.5
FLOOD,1,1002,1002012.0,Mirigama,Gampaha,2004-09-25,2004,9,25,153.0,12.0
STRONG WIND,8,8001,8001027.0,Uva Paranagama,Badulla,2000-08-12,2000,8,12,74.0,11.0
STRONG WIND,8,8001,8001030.0,Welimada,Badulla,2000-08-12,2000,8,12,74.0,11.0
FLOOD,9,9001,9001042.0,Godakawela,Ratnapura,2004-09-20,2004,9,20,353.5,11.2
FLOOD,1,1002,1002021.0,Ja-Ela,Gampaha,2004-09-25,2004,9,25,153.0,12.0
FLOOD,1,1003,1003024.0,Beruwala,Kaluthara,2004-09-25,2004,9,25,111.8,12.2
FLOOD,1,1002,1002006.0,Katana,Gampaha,2004-09-25,2004,9,25,153.0,12.0
TIDAL WAVE,3,3001,3001039.0,Galle Four Gravets,Galle,2001-07-22,2001,7,22,226.0,15.2
FLOOD,3,3001,3001012.0,Elpitiya,Galle,2000-10-18,2000,10,18,279.0,11.3
FLOOD,7,7001,7001045.0,Thambuttegama,Anuradhapura,2000-12-26,2000,12,26,191.9,9.7
LANDSLIDE,2,2003,2003012.0,Nuwara Eliya,Nuwara Eliya,2004-12-10,2004,12,10,235.0,7.0
FLOOD,6,6002,6002039.0,Mahawewa,Puttalam,2004-12-10,2004,12,10,265.9,12.3
FLOOD,5,5001,5001018.0,Manmunai North (Batti Town),Batticaloa,2000-12-26,2000,12,26,305.0,11.0
FLOOD,4,4001,4001042.0,Delft,Jaffna,2005-11-10,2005,11,10,407.8,12.0
FLOOD,5,5001,5001006.0,Koralai Pattu West (Oddamavadi,Batticaloa,2000-12-26,2000,12,26,305.0,11.0
FLOOD,5,5001,5001009.0,Koralai Pattu (Valachchenai),Batticaloa,2000-12-26,2000,12,26,305.0,11.0
FLOOD,5,5002,5002030.0,Ninthavur,Ampara,2000-12-26,2000,12,26,553.1,9.1
FLOOD,5,5002,5002027.0,Karativu,Ampara,2000-12-26,2000,12,26,553.1,9.1
FLOOD,3,3002,3002018.0,Akuressa,Matara,2000-09-17,2000,9,17,203.0,14.5
FLOOD,9,9001,9001033.0,Kalawana,Ratnapura,2005-09-04,2005,9,4,353.5,11.2
FLOOD,7,7002,7002012.0,Dimbulagala,Polannaruwa,2000-11-19,2000,11,19,262.3,7.3
STRONG WIND,7,7001,7001024.0,Horowpothana,Anuradhapura,2006-09-03,2006,9,3,106.8,13.6
STRONG WIND,5,5002,5002012.0,Uhana,Ampara,2006-09-02,2006,9,2,172.5,7.7
FLOOD,5,5002,5002003.0,Dehiattakandiya,Ampara,2006-12-20,2006,12,20,553.1,9.1
FLOOD,5,5002,5002003.0,Dehiattakandiya,Ampara,2001-01-18,2001,1,18,271.1,9.6
LANDSLIDE,2,2002,2002024.0,Laggala-Pallegama,Matale,2006-11-20,2006,11,20,306.0,3.8
FLOOD,5,5002,5002042.0,Damana,Ampara,2005-01-06,2005,1,6,271.1,9.6
FLOOD,5,5002,5002009.0,Mahaoya,Ampara,2002-02-01,2002,2,1,207.6,8.2
FLOOD,5,5002,5002006.0,Padiyathalawa,Ampara,2003-09-03,2003,9,3,172.5,7.7
STRONG WIND,5,5002,5002034.0,Eragama,Ampara,2005-09-23,2005,9,23,172.5,7.7
FLOOD,5,5003,5003003.0,Padavi Sri Pura,Trincomalee,2000-12-26,2000,12,26,275.0,12.1
STRONG WIND,5,5002,5002034.0,Eragama,Ampara,2006-01-10,2006,1,10,271.1,9.6
LAND SUBSIDENCE,8,8001,8001039.0,Haputale,Badulla,2006-11-20,2006,11,20,279.0,5.7
STRONG WIND,5,5002,5002015.0,Ampara,Ampara,2003-09-06,2003,9,6,172.5,7.7
FLOOD,1,1002,1002018.0,Wattala,Gampaha,2008-06-05,2008,6,5,231.0,13.3
FLOOD,1,1002,1002018.0,Wattala,Gampaha,2008-06-02,2008,6,2,231.0,13.3
FLOOD,1,1002,1002024.0,Gampaha,Gampaha,2008-06-03,2008,6,3,231.0,13.3
FLOOD,1,1002,1002024.0,Gampaha,Gampaha,2008-06-02,2008,6,2,231.0,13.3
FLOOD,1,1002,1002024.0,Gampaha,Gampaha,2008-06-01,2008,6,1,231.0,13.3
FLOOD,1,1002,1002024.0,Gampaha,Gampaha,2008-03-14,2008,3,14,55.0,5.9
FLOOD,1,1002,1002036.0,Kelaniya,Gampaha,2008-06-04,2008,6,4,231.0,13.3
FLOOD,1,1002,1002036.0,Kelaniya,Gampaha,2008-06-03,2008,6,3,231.0,13.3
FLOOD,1,1001,1001006.0,Kolonnawa,Colombo,2008-06-01,2008,6,1,186.0,13.9
