Disaster,Code Region,Code District,Code Commune,Location,District,Year,Month,Day,Wind Speed(mph),Cyclone
Cyclone,8,8002,8002012,Perakumpura(Gn),Monaragala,2000,10,23,6.9,1
Cyclone,8,8002,8002012,Buddama(Gn),Monaragala,2000,11,28,6.1,1
Cyclone,8,8002,8002012,Kotiyagala(Gn),Monaragala,2000,6,12,11.3,1
Cyclone,7,7002,7002012,Manampitiya(Gn),Polannaruwa,2000,12,26,8.9,0
Cyclone,8,8002,8002012,Gemunupura(Gn),Monaragala,2000,6,12,11.3,1
Cyclone,4,4005,4005009,Karachchi,Kilinochchi,2000,12,26,13.2,0
Cyclone,7,7001,7001045,Thambuttegama,Anuradhapura,2000,12,26,9.7,0
Cyclone,3,3001,3001027,Wanduramba(Gn),Galle,2000,1,6,7.4,1
Cyclone,8,8002,8002012,Madugama(Gn),Monaragala,2000,6,12,11.3,1
Cyclone,5,5003,5003015,Trincomalee Town And Gravets,Trincomalee,2000,12,26,12.1,0
Cyclone,5,5003,5003030,Seruvila,Trincomalee,2000,12,26,12.1,0
Cyclone,8,8002,8002012,Ambagahapitiya (Gn),Monaragala,2000,4,26,5.3,0
Cyclone,9,9001,9001009,Kiriella,Ratnapura,2000,6,8,12.6,1
Cyclone,8,8002,8002012,Kodayana (Gn),Monaragala,2000,7,25,11.2,0
Cyclone,9,9001,9001015,Halpe(Gn),Ratnapura,2000,9,8,11.2,0
Cyclone,9,9001,9001015,Muttettuwegama(Gn),Ratnapura,2000,7,18,12.5,0
Cyclone,9,9001,9001015,Pinnawala(Gn),Ratnapura,2000,11,7,6.1,0
Cyclone,9,9001,9001015,Muttettuwegama(Gn),Ratnapura,2000,7,7,12.5,0
Cyclone,9,9001,9001015,Karagasthalawa(Gn),Ratnapura,2000,3,7,4.1,0
Cyclone,9,9001,9001015,Pallewela(Gn),Ratnapura,2000,6,23,12.6,0
Cyclone,9,9001,9001015,Karadiyamulla(Gn),Ratnapura,2000,6,6,12.6,0
Cyclone,9,9001,9001015,Wegapitiya(Gn),Ratnapura,2000,5,6,10.1,0
Cyclone,9,9001,9001015,Kanathiriyanwela(Gn),Ratnapura,2000,4,6,5.5,0
Cyclone,9,9001,9001015,Pandeniya(Gn),Ratnapura,2000,5,20,10.1,0
Cyclone,9,9001,9001015,Budunwela(Gn),Ratnapura,2000,9,8,11.2,0
Cyclone,9,9001,9001015,Karadiyamulla(Gn),Ratnapura,2000,3,3,4.1,0
Cyclone,9,9001,9001015,Mamalgaha(Gn),Ratnapura,2000,2,23,5.0,0
Cyclone,6,6002,6002039,Mahawewa,Puttalam,2000,10,20,11.0,1
Cyclone,6,6002,6002042,Nattandiya,Puttalam,2000,12,26,12.3,1
Cyclone,6,6002,6002033,Chilaw,Puttalam,2000,12,26,12.3,1
Cyclone,6,6002,6002033,Chilaw,Puttalam,2000,8,23,16.4,1
Cyclone,6,6002,6002012,Nawagattegama,Puttalam,2000,12,26,12.3,1
Cyclone,8,8002,8002012,Liyangolla (Gn),Monaragala,2000,5,7,8.8,0
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2000,5,29,8.8,0
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2000,10,20,6.9,0
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2000,7,31,11.2,0
Cyclone,9,9001,9001015,Rawanakanda(Gn),Ratnapura,2000,1,3,6.6,0
Cyclone,9,9001,9001015,Welanhinna(Gn),Ratnapura,2000,8,26,12.1,0
Cyclone,9,9001,9001015,Naluwela(Gn),Ratnapura,2000,8,31,12.1,0
Cyclone,5,5001,5001006,Koralai Pattu West (Oddamavadi,Batticaloa,2000,12,26,11.0,0
Cyclone,5,5001,5001018,Manmunai North (Batti Town),Batticaloa,2000,12,26,11.0,1
Cyclone,9,9001,9001018,Pallekanda(Gn),Ratnapura,2000,10,6,8.2,0
Cyclone,5,5003,5003012,Morawewa,Trincomalee,2000,12,26,12.1,0
Cyclone,9,9001,9001018,Bowatta(Gn),Ratnapura,2000,3,7,4.1,0
Cyclone,9,9001,9001018,Kiridigala(Gn),Ratnapura,2000,11,8,6.1,0
Cyclone,9,9001,9001018,Rassagala(Gn),Ratnapura,2000,2,7,5.0,0
Cyclone,5,5003,5003027,Pallikkudiyiruppu(Gn),Trincomalee,2000,12,26,12.1,1
Cyclone,9,9001,9001018,Thanjanthenna(Gn),Ratnapura,2000,6,30,12.6,0
Cyclone,9,9001,9001015,Imbulpe,Ratnapura,2000,7,11,12.5,1
Cyclone,9,9001,9001015,Imbulpe,Ratnapura,2000,7,18,12.5,1
Cyclone,9,9001,9001018,Balangoda,Ratnapura,2000,6,28,12.6,1
Cyclone,9,9001,9001018,Balangoda,Ratnapura,2000,6,30,12.6,1
Cyclone,9,9001,9001015,Imbulpe,Ratnapura,2000,7,21,12.5,1
Cyclone,9,9001,9001015,Imbulpe,Ratnapura,2000,8,9,12.1,1
Cyclone,9,9001,9001015,Imbulpe,Ratnapura,2000,8,19,12.1,1
Cyclone,9,9001,9001015,Imbulpe,Ratnapura,2000,8,26,12.1,1
Cyclone,5,5002,5002003,Dehiattakandiya,Ampara,2000,1,5,9.6,1
Cyclone,7,7002,7002012,Dimbulagala,Polannaruwa,2000,12,26,8.9,1
Cyclone,9,9001,9001015,Imbulpe,Ratnapura,2000,8,31,12.1,1
Cyclone,9,9001,9001018,Balangoda,Ratnapura,2000,7,12,12.5,1
Cyclone,5,5001,5001009,Koralai Pattu (Valachchenai),Batticaloa,2000,12,26,11.0,1
Cyclone,7,7001,7001024,Horowpothana,Anuradhapura,2000,12,26,9.7,1
Cyclone,5,5002,5002009,Mahaoya(Gn),Ampara,2000,4,10,5.7,1
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2000,7,25,11.2,0
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2000,7,24,11.2,0
Cyclone,6,6002,6002006,Vanathavilluwa,Puttalam,2000,12,26,12.3,1
Cyclone,9,9001,9001009,Yatipawwa(Gn),Ratnapura,2000,2,25,5.0,0
Cyclone,5,5003,5003033,Verugal/ Echchalampattai,Trincomalee,2000,12,26,12.1,1
Cyclone,7,7001,7001063,Galnewa,Anuradhapura,2000,12,28,9.7,1
Cyclone,5,5003,5003030,Seruvila,Trincomalee,2000,12,26,12.1,1
Cyclone,5,5002,5002024,Kalmunai Muslim Section (Gn),Ampara,2000,12,26,9.1,0
Cyclone,5,5003,5003024,Kinniya,Trincomalee,2000,12,26,12.1,1
Cyclone,5,5002,5002042,Damana,Ampara,2000,12,26,9.1,1
Cyclone,5,5003,5003015,Trincomalee Town And Gravets,Trincomalee,2000,12,26,12.1,1
Cyclone,6,6002,6002042,Chilaw,Puttalam,2000,12,26,12.3,1
Cyclone,5,5001,5001018,Porativu Pattu (Ellavul),Batticaloa,2000,12,26,11.0,1
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2000,7,5,11.2,0
Cyclone,5,5002,5002006,Padiyathalawa,Ampara,2000,12,26,9.1,1
Cyclone,5,5003,5003021,Kanthalai,Trincomalee,2000,12,26,12.1,1
Cyclone,5,5003,5003009,Gomarankadawala,Trincomalee,2000,12,26,12.1,1
Cyclone,7,7001,7001045,Ikiriwewa(Gn),Anuradhapura,2000,12,12,9.7,0
Cyclone,7,7002,7002012,Welikanda,Polannaruwa,2000,12,26,8.9,1
Cyclone,5,5003,5003018,Thambalagamuwa,Trincomalee,2000,12,26,12.1,1
Cyclone,5,5001,5001006,Vahaneri(Gn),Batticaloa,2000,12,26,11.0,0
Cyclone,8,8002,8002012,Perakumpura (Gn),Monaragala,2000,7,8,11.2,0
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2000,4,26,5.3,0
Cyclone,8,8002,8002012,Helamulla (Gn),Monaragala,2000,7,31,11.2,0
Cyclone,5,5002,5002009,Mahaoya(Gn),Ampara,2000,4,10,5.7,0
Cyclone,8,8001,8001027,Uva Paranagama,Badulla,2000,8,12,11.0,1
Cyclone,8,8001,8001039,Haputale,Badulla,2000,9,27,9.7,0
Cyclone,8,8001,8001027,"Medawela (Gn), Uduhawara (Gn)",Badulla,2000,12,8,7.1,1
Cyclone,8,8002,8002012,Siyambalanduwa (Gn),Monaragala,2000,10,20,6.9,0
Cyclone,8,8002,8002012,Siyambalanduwa (Gn),Monaragala,2000,5,29,8.8,0
Cyclone,5,5003,5003003,Padavi Sri Pura,Trincomalee,2000,12,26,12.1,1
Cyclone,8,8001,8001030,"Alugolla (Gn), Bogahakumbura (Gn), Keppetipola (Gn) ",Badulla,2000,12,8,7.1,1
Cyclone,8,8001,8001030,Welimada,Badulla,2000,8,12,11.0,1
Cyclone,8,8001,8001039,Haputale,Badulla,2000,8,16,11.0,0
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2000,3,24,5.7,0
Cyclone,8,8001,8001030,Guruthalawa (Gn),Badulla,2000,12,8,7.1,1
Cyclone,9,9001,9001009,Kiriella,Ratnapura,2001,7,15,12.5,1
Cyclone,8,8001,8001039,Haputale,Badulla,2001,11,27,5.7,0
Cyclone,9,9001,9001009,Kiriella,Ratnapura,2001,7,15,12.5,0
Cyclone,6,6001,6001036,Wariyapola,Kurunegala,2001,1,29,9.9,0
Cyclone,9,9001,9001009,Kiriella,Ratnapura,2001,8,2,12.1,0
Cyclone,9,9001,9001006,"Bodhimaluwa(Gn),Meneripitiya(Gn),Thalavitiya(Gn)",Ratnapura,2001,4,14,5.5,1
Cyclone,9,9001,9001009,Kiriella,Ratnapura,2001,8,2,12.1,1
Cyclone,9,9001,9001018,Kiridigala(Gn),Ratnapura,2001,7,14,12.5,1
Cyclone,8,8001,8001039,Haputale,Badulla,2001,12,3,7.1,0
Cyclone,9,9001,9001009,Kiriella,Ratnapura,2001,5,18,10.1,0
Cyclone,9,9001,9001009,Kiriella,Ratnapura,2001,1,14,6.6,0
Cyclone,8,8001,8001039,Haputale,Badulla,2001,10,8,6.6,0
Cyclone,9,9001,9001018,Rassagala(Gn),Ratnapura,2001,6,7,12.6,1
Cyclone,9,9001,9001015,Imbulpe,Ratnapura,2001,7,5,12.5,1
Cyclone,3,3003,3003030,Aranwala(Gn),Hambantota,2001,7,11,16.3,1
Cyclone,9,9001,9001018,Thanjanthenna(Gn),Ratnapura,2001,3,8,4.1,1
Cyclone,9,9001,9001018,Ampitiyawatta(Gn),Ratnapura,2001,1,7,6.6,1
Cyclone,9,9001,9001018,Thumbagoda(Gn),Ratnapura,2001,6,7,12.6,1
Cyclone,9,9001,9001018,Thumbagoda(Gn),Ratnapura,2001,6,6,12.6,1
Cyclone,9,9001,9001018,Rajawaka(Gn),Ratnapura,2001,9,30,11.2,1
Cyclone,6,6001,6001036,Wariyapola,Kurunegala,2001,3,29,5.7,0
Cyclone,8,8001,8001039,Haputale,Badulla,2001,2,6,6.2,0
Cyclone,9,9001,9001015,Imbulpe,Ratnapura,2001,5,12,10.1,1
Cyclone,9,9001,9001009,Kiriella,Ratnapura,2001,2,6,5.0,1
Cyclone,9,9001,9001009,Kiriella,Ratnapura,2001,3,25,4.1,1
Cyclone,9,9001,9001009,Kiriella,Ratnapura,2001,5,18,10.1,1
Cyclone,7,7001,7001015,Ilandagahawewa(Gn),Anuradhapura,2001,6,4,15.7,1
Cyclone,7,7001,7001015,Parasangahawewa(Gn),Anuradhapura,2001,4,26,6.6,1
Cyclone,6,6001,6001036,Wariyapola,Kurunegala,2001,6,2,14.4,0
Cyclone,8,8001,8001039,Haputale,Badulla,2001,5,14,8.4,0
Cyclone,9,9001,9001015,Imbulpe,Ratnapura,2001,9,30,11.2,1
Cyclone,9,9001,9001015,Imbulpe,Ratnapura,2001,9,29,11.2,1
Cyclone,9,9001,9001009,Kiriella,Ratnapura,2001,1,14,6.6,1
Cyclone,9,9001,9001018,Balangoda(Gn),Ratnapura,2001,2,11,5.0,1
Cyclone,8,8002,8002012,Manabharana(Gn),Monaragala,2001,8,10,10.9,1
Cyclone,9,9001,9001015,Imbulpe,Ratnapura,2001,9,29,11.2,0
Cyclone,3,3001,3001039,Galle Four Gravets,Galle,2001,7,22,15.2,1
Cyclone,9,9001,9001003,Eheliyagoda,Ratnapura,2001,4,14,5.5,1
Cyclone,9,9001,9001009,Kiriella(Gn),Ratnapura,2001,5,18,10.1,0
Cyclone,9,9001,9001009,Kanuggalla(Gn),Ratnapura,2001,3,25,4.1,0
Cyclone,9,9001,9001009,Matuwagala(Gn),Ratnapura,2001,1,14,6.6,0
Cyclone,9,9001,9001009,Epitawala(Gn),Ratnapura,2001,6,2,12.6,0
Cyclone,9,9001,9001009,Ellawala(Gn),Ratnapura,2001,2,8,5.0,0
Cyclone,9,9001,9001009,Hadukanda(Gn),Ratnapura,2001,7,15,12.5,0
Cyclone,9,9001,9001015,Seelagama(Gn),Ratnapura,2001,12,5,6.7,0
Cyclone,9,9001,9001015,Kumburutheniwela(Gn),Ratnapura,2001,5,7,10.1,0
Cyclone,9,9001,9001015,Halpe(Gn),Ratnapura,2001,9,29,11.2,0
Cyclone,9,9001,9001015,Pandeniya(Gn),Ratnapura,2001,9,30,11.2,0
Cyclone,3,3003,3003015,Ambalantota,Hambantota,2001,7,30,16.3,1
Cyclone,3,3001,3001039,Galle Four Gravets,Galle,2001,7,23,15.2,1
Cyclone,6,6002,6002003,Kalpitiya,Puttalam,2001,7,14,16.9,1
Cyclone,3,3001,3001036,Hikkaduwa,Galle,2001,7,28,15.2,1
Cyclone,3,3002,3002039,Weligama,Matara,2001,11,7,8.6,1
Cyclone,3,3001,3001054,Habaraduwa,Galle,2001,11,7,8.5,1
Cyclone,1,1002,1002024,Gampaha,Gampaha,2001,6,2,13.3,1
Cyclone,9,9001,9001018,Balangoda(Gn),Ratnapura,2001,2,11,5.0,0
Cyclone,9,9001,9001018,Rassagala(Gn),Ratnapura,2001,6,7,12.6,0
Cyclone,9,9001,9001018,Thumbagoda(Gn),Ratnapura,2001,6,6,12.6,0
Cyclone,9,9001,9001018,Thumbagoda(Gn),Ratnapura,2001,6,7,12.6,0
Cyclone,9,9001,9001018,Ampitiyawatta(Gn),Ratnapura,2001,1,7,6.6,0
Cyclone,9,9001,9001018,Thanjanthenna(Gn),Ratnapura,2001,3,8,4.1,0
Cyclone,9,9001,9001018,Rajawaka(Gn),Ratnapura,2001,9,30,11.2,0
Cyclone,6,6002,6002045,Wennappuwa,Puttalam,2001,10,3,11.0,1
Cyclone,6,6002,6002042,Nattandiya,Puttalam,2001,1,10,12.8,1
Cyclone,6,6002,6002045,Wennappuwa,Puttalam,2001,1,10,12.8,1
Cyclone,6,6002,6002030,Arachchikattuwa,Puttalam,2001,1,10,12.8,1
Cyclone,9,9001,9001003,"Walavita(Gn), Getahetta(Gn)",Ratnapura,2001,4,14,5.5,0
Cyclone,9,9001,9001006,"Parakaduwa(Gn),Pohorabawa(Gn)",Ratnapura,2001,4,14,5.5,0
Cyclone,3,3001,3001039,Weliwatta(Gn),Galle,2001,7,23,15.2,0
Cyclone,6,6002,6002045,"Kadawatha,Ulhitiyawa,Kolinjadiya(Gn3)",Puttalam,2001,3,10,8.0,0
Cyclone,3,3001,3001036,"Thotagamuwa (Gn),Kahawa(Gn),Godagama(Gn)",Galle,2001,7,28,15.2,0
Cyclone,3,3002,3002039,"Weligama(Gn),Midigama(Gn)",Matara,2001,7,11,15.6,0
Cyclone,3,3001,3001054,Ahangama(Gn),Galle,2001,7,11,15.2,0
Cyclone,8,8002,8002012,Perakumpura(Gn),Monaragala,2001,3,10,5.7,1
Cyclone,1,1002,1002024,Henarathgoda(Gn),Gampaha,2001,2,6,7.7,0
Cyclone,2,2002,2002003,Wetakoluwewa(Gn),Matale,2001,3,25,3.8,0
Cyclone,6,6002,6002015,"Puttalam North(Gn),Thiladiya(Gn)",Puttalam,2001,10,1,11.0,0
Cyclone,9,9001,9001006,"Bodhimaluwa(Gn),Meneripitiya(Gn),Thalavitiya(Gn)",Ratnapura,2001,4,14,5.5,0
Cyclone,3,3003,3003030,Aranwala(Gn),Hambantota,2001,7,11,16.3,0
Cyclone,6,6002,6002042,"Pahala Katuneriya,Katuneriya(Gn2)",Puttalam,2001,10,1,11.0,0
Cyclone,7,7001,7001015,Ilandagahawewa(Gn),Anuradhapura,2001,6,4,15.7,0
Cyclone,7,7001,7001015,Parasangahawewa(Gn),Anuradhapura,2001,4,26,6.6,0
Cyclone,6,6002,6002030,"Wijayakatupatha Elen M(Gn),Ambakele(Gn)",Puttalam,2001,10,1,11.0,0
Cyclone,6,6002,6002030,Periya Kurukupane,Puttalam,2001,1,10,12.8,0
Cyclone,6,6001,6001036,Horombuwa(Gn),Kurunegala,2001,1,29,9.9,0
Cyclone,8,8001,8001039,"Bingethenna(Gn),Kahagolla(Gn)",Badulla,2001,3,12,4.7,0
Cyclone,8,8001,8001039,Ranjallawa(Gn),Badulla,2001,11,27,5.7,0
Cyclone,8,8001,8001039,Kahattewela(Gn),Badulla,2001,8,10,11.0,0
Cyclone,8,8001,8001039,Viharakele(Gn),Badulla,2001,5,14,8.4,0
Cyclone,8,8001,8001039,Kahagolla(Gn),Badulla,2001,6,2,11.5,0
Cyclone,6,6001,6001036,"Muwanwellegedara(Gn),Medagama(Gn)",Kurunegala,2001,3,29,5.7,0
Cyclone,6,6002,6002030,Arachchikattuwa,Puttalam,2001,10,1,11.0,1
Cyclone,6,6001,6001036,"Ebawalapitiya (Gn), Horombuwa (Gn), Wanduressa-Welgala (Gn)",Kurunegala,2001,2,6,8.1,0
Cyclone,2,2002,2002003,Galewela,Matale,2001,3,25,3.8,1
Cyclone,9,9001,9001015,Imbulpe,Ratnapura,2001,5,12,10.1,0
Cyclone,7,7001,7001015,Nuwaragam Palatha Central,Anuradhapura,2001,1,1,10.0,1
Cyclone,9,9001,9001006,Kuruvita,Ratnapura,2001,4,14,5.5,1
Cyclone,8,8001,8001039,Haputale,Badulla,2001,5,14,8.4,1
Cyclone,8,8001,8001039,Haputale,Badulla,2001,2,6,6.2,1
Cyclone,6,6001,6001036,Wariyapola,Kurunegala,2001,3,29,5.7,1
Cyclone,6,6001,6001036,Wariyapola,Kurunegala,2001,6,2,14.4,1
Cyclone,9,9001,9001009,Kiriella(Gn),Ratnapura,2001,5,18,10.1,1
Cyclone,9,9001,9001009,Kanuggalla(Gn),Ratnapura,2001,3,25,4.1,1
Cyclone,9,9001,9001009,Matuwagala(Gn),Ratnapura,2001,1,14,6.6,1
Cyclone,9,9001,9001009,Epitawala(Gn),Ratnapura,2001,6,2,12.6,1
Cyclone,9,9001,9001009,Ellawala(Gn),Ratnapura,2001,2,8,5.0,1
Cyclone,9,9001,9001009,Hadukanda(Gn),Ratnapura,2001,7,15,12.5,1
Cyclone,9,9001,9001018,Balangoda,Ratnapura,2001,9,30,11.2,0
Cyclone,6,6001,6001036,"Muwanwellegedara(Gn),Medagama(Gn)",Kurunegala,2001,3,29,5.7,1
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2001,1,29,8.3,0
Cyclone,8,8001,8001039,Kahagolla(Gn),Badulla,2001,6,2,11.5,1
Cyclone,8,8001,8001039,Kahattewela(Gn),Badulla,2001,8,10,11.0,1
Cyclone,8,8001,8001039,"Bingethenna(Gn),Kahagolla(Gn)",Badulla,2001,3,12,4.7,1
Cyclone,9,9001,9001018,Balangoda,Ratnapura,2001,8,3,12.1,0
Cyclone,9,9001,9001018,Balangoda,Ratnapura,2001,7,6,12.5,0
Cyclone,9,9001,9001018,Balangoda,Ratnapura,2001,6,6,12.6,0
Cyclone,9,9001,9001018,Balangoda,Ratnapura,2001,11,2,6.1,0
Cyclone,6,6001,6001036,Horombuwa(Gn),Kurunegala,2001,1,29,9.9,1
Cyclone,9,9001,9001015,Seelagama(Gn),Ratnapura,2001,12,5,6.7,1
Cyclone,9,9001,9001015,Kumburutheniwela(Gn),Ratnapura,2001,5,7,10.1,1
Cyclone,9,9001,9001015,Halpe(Gn),Ratnapura,2001,9,29,11.2,1
Cyclone,9,9001,9001015,Pandeniya(Gn),Ratnapura,2001,9,30,11.2,1
Cyclone,9,9001,9001015,Imbulpe,Ratnapura,2001,9,30,11.2,0
Cyclone,8,8001,8001039,Viharakele(Gn),Badulla,2001,5,14,8.4,1
Cyclone,8,8001,8001039,Haputale,Badulla,2001,10,8,6.6,1
Cyclone,8,8001,8001039,Haputale,Badulla,2001,11,27,5.7,1
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2001,2,17,7.2,0
Cyclone,3,3003,3003030,Beliatta,Hambantota,2001,11,7,7.3,1
Cyclone,7,7001,7001015,Nuwaragam Palatha Central,Anuradhapura,2001,4,6,6.6,1
Cyclone,7,7001,7001015,Nuwaragam Palatha Central,Anuradhapura,2001,4,26,6.6,1
Cyclone,8,8002,8002012,Siyambalanduwa(Gn),Monaragala,2001,1,29,8.3,0
Cyclone,8,8002,8002012,Perakumpura(Gn),Monaragala,2001,2,17,7.2,0
Cyclone,8,8002,8002012,Madugama(Gn),Monaragala,2001,4,30,5.3,0
Cyclone,8,8002,8002012,Samanala Badda(Gn),Monaragala,2001,4,30,5.3,0
Cyclone,8,8002,8002012,Gurugahahela(Gn),Monaragala,2001,10,7,6.9,0
Cyclone,8,8002,8002012,Pallegama(Gn),Monaragala,2001,8,29,10.9,0
Cyclone,8,8002,8002012,Perakumpura(Gn),Monaragala,2001,10,9,6.9,0
Cyclone,8,8002,8002012,Perakumpura(Gn),Monaragala,2001,3,10,5.7,0
Cyclone,8,8002,8002012,Manabharana(Gn),Monaragala,2001,8,10,10.9,0
Cyclone,8,8002,8002012,Dombagahawela(Gn),Monaragala,2001,8,10,10.9,0
Cyclone,8,8002,8002012,Indigasella(Gn),Monaragala,2001,10,17,6.9,0
Cyclone,8,8002,8002012,Kivuleyaya(Gn),Monaragala,2001,5,11,8.8,0
Cyclone,8,8002,8002012,Buddama(Gn),Monaragala,2001,3,12,5.7,0
Cyclone,8,8002,8002012,Buddama(Gn),Monaragala,2001,1,18,8.3,0
Cyclone,6,6001,6001036,"Ebawalapitiya (Gn), Horombuwa (Gn), Wanduressa-Welgala (Gn)",Kurunegala,2001,2,6,8.1,1
Cyclone,6,6001,6001036,Wariyapola,Kurunegala,2001,1,29,9.9,1
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2001,1,18,8.3,0
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2001,12,3,7.7,0
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2001,11,5,6.1,0
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2001,10,3,6.9,0
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2001,9,10,9.8,0
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2001,7,10,11.2,0
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2001,4,30,5.3,0
Cyclone,8,8001,8001039,Haputale,Badulla,2001,12,3,7.1,1
Cyclone,6,6002,6002015,Puttalam,Puttalam,2001,1,10,12.8,1
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2001,8,29,10.9,0
Cyclone,8,8001,8001039,Ranjallawa(Gn),Badulla,2001,11,27,5.7,1
Cyclone,3,3001,3001054,Ahangama(Gn),Galle,2001,7,11,15.2,1
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2001,11,5,6.1,1
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2001,10,17,6.9,1
Cyclone,6,6002,6002015,"Puttalam North(Gn),Thiladiya(Gn)",Puttalam,2001,10,1,11.0,1
Cyclone,6,6002,6002015,Puttalam,Puttalam,2001,1,10,12.8,0
Cyclone,7,7001,7001015,Nuwaragam Palatha Central,Anuradhapura,2001,1,1,10.0,0
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2001,10,8,6.9,1
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2001,10,3,6.9,1
Cyclone,2,2002,2002003,Galewela,Matale,2001,3,25,3.8,0
Cyclone,9,9001,9001003,Eheliyagoda,Ratnapura,2001,4,14,5.5,0
Cyclone,7,7001,7001015,Pethispura(Gn),Anuradhapura,2001,1,1,10.0,1
Cyclone,2,2002,2002003,Wetakoluwewa(Gn),Matale,2001,3,25,3.8,1
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2001,8,29,10.9,1
Cyclone,6,6002,6002030,"Wijayakatupatha Elen M(Gn),Ambakele(Gn)",Puttalam,2001,10,1,11.0,1
Cyclone,6,6002,6002045,Wennappuwa (Gn),Puttalam,2001,10,1,11.0,1
Cyclone,6,6002,6002042,"Pahala Katuneriya,Katuneriya(Gn2)",Puttalam,2001,10,1,11.0,1
Cyclone,3,3001,3001039,Galle Four Gravets,Galle,2001,7,23,15.2,0
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2001,7,10,11.2,1
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2001,12,3,7.7,1
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2001,4,30,5.3,1
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2001,1,18,8.3,1
Cyclone,3,3003,3003015,Ambalantota,Hambantota,2001,7,30,16.3,0
Cyclone,8,8002,8002012,Samanala Badda(Gn),Monaragala,2001,4,30,5.3,1
Cyclone,1,1002,1002024,Henarathgoda(Gn),Gampaha,2001,2,6,7.7,1
Cyclone,9,9001,9001018,Balangoda,Ratnapura,2001,7,1,12.5,1
Cyclone,9,9001,9001018,Balangoda,Ratnapura,2001,8,3,12.1,1
Cyclone,9,9001,9001018,Balangoda,Ratnapura,2001,9,30,11.2,1
Cyclone,9,9001,9001006,"Parakaduwa(Gn),Pohorabawa(Gn)",Ratnapura,2001,4,14,5.5,1
Cyclone,9,9001,9001003,"Walavita(Gn), Getahetta(Gn)",Ratnapura,2001,4,14,5.5,1
Cyclone,8,8002,8002012,Meeyagala(Gn),Monaragala,2001,4,30,5.3,1
Cyclone,8,8002,8002012,Gurugahahela(Gn),Monaragala,2001,10,7,6.9,1
Cyclone,9,9001,9001018,Balangoda,Ratnapura,2001,7,6,12.5,1
Cyclone,8,8002,8002012,Pallegama(Gn),Monaragala,2001,8,29,10.9,1
Cyclone,8,8002,8002012,Perakumpura(Gn),Monaragala,2001,10,9,6.9,1
Cyclone,8,8002,8002012,Perakumpura(Gn),Monaragala,2001,2,17,7.2,1
Cyclone,9,9001,9001018,Balangoda,Ratnapura,2001,6,6,12.6,1
Cyclone,9,9001,9001018,Balangoda,Ratnapura,2001,7,14,12.5,1
Cyclone,7,7001,7001015,Nuwaragam Palatha Central,Anuradhapura,2001,4,26,6.6,0
Cyclone,7,7001,7001015,Nuwaragam Palatha Central,Anuradhapura,2001,4,6,6.6,0
Cyclone,9,9001,9001018,Balangoda,Ratnapura,2001,11,2,6.1,1
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2001,2,17,7.2,1
Cyclone,8,8002,8002012,Siyambalanduwa,Monaragala,2001,9,10,9.8,1
Cyclone,8,8002,8002012,Buddama(Gn),Monaragala,2001,1,18,8.3,1
Cyclone,6,6002,6002003,Kalpitiya,Puttalam,2001,7,14,16.9,0
Cyclone,8,8002,8002012,Madugama(Gn),Monaragala,2001,4,30,5.3,1
Cyclone,8,8002,8002012,Buddama(Gn),Monaragala,2001,3,12,5.7,1
Cyclone,6,6002,6002030,Periya Kurukupane,Puttalam,2001,1,10,12.8,1
Cyclone,8,8002,8002012,Dombagahawela(Gn),Monaragala,2001,8,10,10.9,1
Cyclone,9,9001,9001006,Kuruvita,Ratnapura,2001,4,14,5.5,0
Cyclone,3,3003,3003015,Kalametiya(Gn),Hambantota,2001,7,30,16.3,1
Cyclone,3,3001,3001054,Habaraduwa,Galle,2001,11,7,8.5,0
