Serial,Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month,Rainfall(mm),Wind Speed(mph),Cyclone
GA2004,GALE,lka001,lka001001,lka001001031,Vihara(GN),Colombo,2004-06-25,2004,6,186.0,13.9,1
GA2004,STRONG WIND,lka001,lka001001,lka001001031,Ratmalana,Colombo,2004-06-25,2004,6,186.0,13.9,1
GA2004,GALE,lka001,lka001001,lka001001018,,Colombo,2004-06-26,2004,6,186.0,13.9,1
GA2004,STRONG WIND,lka001,lka001001,lka001001018,Padukka,Colombo,2004-06-26,2004,6,186.0,13.9,1
GA2004,STRONG WIND,lka001,lka001001,lka001001018,Padukka,Colombo,2004-06-27,2004,6,186.0,13.9,1
GA2004,GALE,lka001,lka001001,lka001001018,,Colombo,2004-06-27,2004,6,186.0,13.9,1
GA2004,STRONG WIND,lka001,lka001001,lka001001018,Padukka,Colombo,2004-06-29,2004,6,186.0,13.9,1
GA2004,GALE,lka001,lka001001,lka001001018,,Colombo,2004-06-29,2004,6,186.0,13.9,1
GA2004,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2004-06-30,2004,6,82.0,11.3,1
GA2004,GALE,lka001,lka001001,lka001001033,Lakshapathiya South(GN),Colombo,2004-06-30,2004,6,186.0,13.9,1
GA2004,STRONG WIND,lka001,lka001001,lka001001033,Moratuwa,Colombo,2004-06-30,2004,6,186.0,13.9,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Yainna(GN),Ratnapura,2004-06-30,2004,6,300.3,12.6,1
GA2004,GALE,lka008,lka008002,lka008002012,Buddama(GN),Monaragala,2004-06-30,2004,6,82.0,11.3,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2004-06-30,2004,6,300.3,12.6,1
ST2004,STRONG WIND,lka008,lka008001,lka008001030,Welimada,Badulla,2004-07-04,2004,7,52.0,11.5,1
ST2004,STRONG WIND,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2004-07-04,2004,7,291.0,12.5,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2004-07-04,2004,7,291.0,12.5,1
ST2004,STRONG WIND,lka008,lka008001,lka008001030,Welimada,Badulla,2004-07-05,2004,7,52.0,11.5,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2004-07-08,2004,7,291.0,12.5,1
GA2004,STRONG WIND,lka001,lka001001,lka001001027,Thimbirigasyaya,Colombo,2004-07-09,2004,7,125.0,13.4,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Pahamunupanna(GN),Ratnapura,2004-07-10,2004,7,291.0,12.5,1
GA2004,GALE,lka001,lka001001,lka001001030,,Colombo,2004-07-10,2004,7,125.0,13.4,1
ST2004,STRONG WIND,lka009,lka009001,lka009001018,Pallekanda(GN),Ratnapura,2004-07-15,2004,7,291.0,12.5,1
ST2004,STRONG WIND,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2004-07-15,2004,7,291.0,12.5,1
GA2004,GALE,lka009,lka009001,lka009001009,Hadukanda(GN),Ratnapura,2004-07-18,2004,7,291.0,12.5,1
GA2004,GALE,lka009,lka009001,lka009001009,Kiriella,Ratnapura,2004-07-18,2004,7,291.0,12.5,1
GA2004,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2004-07-26,2004,7,113.0,11.2,1
GA2004,GALE,lka008,lka008002,lka008002012,Minipura(GN),Monaragala,2004-07-26,2004,7,113.0,11.2,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Pahamunupanna(GN),Ratnapura,2004-07-28,2004,7,291.0,12.5,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2004-07-28,2004,7,291.0,12.5,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Uda Hawpe(GN),Ratnapura,2004-07-29,2004,7,291.0,12.5,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2004-07-29,2004,7,291.0,12.5,1
ST2004,STRONG WIND,lka009,lka009001,lka009001015,Imbulpe,Ratnapura,2004-08-03,2004,8,300.6,12.1,1
ST2004,STRONG WIND,lka001,lka001002,lka001002039,Biyagama,Gampaha,2004-08-04,2004,8,210.0,12.7,1
ST2004,STRONG WIND,lka006,lka006002,lka006002033,Chilaw,Puttalam,2004-08-04,2004,8,109.4,16.4,1
ST2004,STRONG WIND,lka007,lka007002,lka007002003,"Sinhagama (GN), Ulpathwewa (GN)",Polannaruwa,2004-08-04,2004,8,62.3,14.0,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2004-08-04,2004,8,300.6,12.1,1
GA2004,GALE,lka003,lka003001,lka003001015,"Polpelaketiya(GN),Niyagama(GN),Boraluwahena(GN)",Galle,2004-08-06,2004,8,218.0,14.9,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Gabbela(GN),Ratnapura,2004-08-07,2004,8,300.6,12.1,1
GA2004,GALE,lka001,lka001001,lka001001018,,Colombo,2004-08-11,2004,8,114.0,13.2,1
GA2004,GALE,lka009,lka009001,lka009001048,Miriswelpatha(GN),Ratnapura,2004-08-11,2004,8,300.6,12.1,1
GA2004,GALE,lka003,lka003001,lka003001015,Niyagama West(GN),Galle,2004-08-18,2004,8,218.0,14.9,1
GA2004,STRONG WIND,lka003,lka003001,lka003001015,Niyagama,Galle,2004-08-18,2004,8,218.0,14.9,1
ST2004,STRONG WIND,lka009,lka009001,lka009001018,Bulathgama(GN),Ratnapura,2004-08-23,2004,8,300.6,12.1,1
ST2004,STRONG WIND,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2004-08-23,2004,8,300.6,12.1,1
GA2004,STRONG WIND,lka001,lka001001,lka001001018,Padukka,Colombo,2004-08-27,2004,8,114.0,13.2,1
GA2004,GALE,lka001,lka001001,lka001001018,,Colombo,2004-08-27,2004,8,114.0,13.2,1
ST2004,STRONG WIND,lka009,lka009001,lka009001018,Neluyaya(GN),Ratnapura,2004-08-31,2004,8,300.6,12.1,1
ST2004,STRONG WIND,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2004-08-31,2004,8,300.6,12.1,1
ST2004,STRONG WIND,lka008,lka008002,lka008002027,Katharagama,Monaragala,2004-09-01,2004,9,135.0,9.8,1
GA2004,STRONG WIND,lka001,lka001001,lka001001027,Thimbirigasyaya,Colombo,2004-09-02,2004,9,236.0,12.5,1
GA2004,GALE,lka009,lka009001,lka009001009,Kiriella,Ratnapura,2004-09-06,2004,9,353.5,11.2,1
ST2004,STRONG WIND,lka003,lka003003,lka003003033,Tangalle,Hambantota,2004-09-06,2004,9,97.0,14.6,1
ST2004,STRONG WIND,lka003,lka003003,lka003003027,,Hambantota,2004-09-06,2004,9,97.0,14.6,1
ST2004,STRONG WIND,lka003,lka003003,lka003003030,Beliatta,Hambantota,2004-09-06,2004,9,97.0,14.6,1
ST2004,STRONG WIND,lka003,lka003003,lka003003021,"Mandaduwa(GN),Keppetiyawa(GN), Kapugampotha",Hambantota,2004-09-06,2004,9,97.0,14.6,1
ST2004,STRONG WIND,lka001,lka001003,lka001003036,,Kaluthara,2004-09-06,2004,9,111.8,12.2,1
GA2004,GALE,lka009,lka009001,lka009001036,Nivithigala,Ratnapura,2004-09-06,2004,9,353.5,11.2,1
GA2004,GALE,lka001,lka001001,lka001001027,Wanathamulla (GN),Colombo,2004-09-07,2004,9,236.0,12.5,1
GA2004,GALE,lka008,lka008002,lka008002012,Wijayapura(GN),Monaragala,2004-09-09,2004,9,135.0,9.8,1
GA2004,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2004-09-09,2004,9,135.0,9.8,1
GA2004,STRONG WIND,lka001,lka001001,lka001001018,Padukka,Colombo,2004-09-12,2004,9,236.0,12.5,1
GA2004,STRONG WIND,lka001,lka001001,lka001001018,Padukka,Colombo,2004-09-14,2004,9,236.0,12.5,1
GA2004,GALE,lka001,lka001001,lka001001018,,Colombo,2004-09-14,2004,9,236.0,12.5,1
GA2004,STRONG WIND,lka001,lka001001,lka001001033,Moratuwa,Colombo,2004-09-15,2004,9,236.0,12.5,1
GA2004,GALE,lka001,lka001001,lka001001033,Egoda Uyana,Colombo,2004-09-15,2004,9,236.0,12.5,1
ST2004,STRONG WIND,lka003,lka003001,lka003001015,"Godamuna(GN),",Galle,2004-09-16,2004,9,246.0,14.2,1
ST2004,STRONG WIND,lka003,lka003001,lka003001015,Niyagama,Galle,2004-09-16,2004,9,246.0,14.2,1
CE2004,COASTLINE,lka001,lka001003,lka001003024,payagala beach area,Kaluthara,2004-09-17,2004,9,111.8,12.2,1
CE2004,COASTLINE,lka001,lka001003,lka001003024,Beruwala,Kaluthara,2004-09-17,2004,9,111.8,12.2,1
GA2004,GALE,lka009,lka009001,lka009001009,Ellagawa Pahalagama(GN),Ratnapura,2004-09-18,2004,9,353.5,11.2,1
GA2004,GALE,lka009,lka009001,lka009001009,Kiriella,Ratnapura,2004-09-18,2004,9,353.5,11.2,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Udahawpe(GN),Ratnapura,2004-09-20,2004,9,353.5,11.2,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2004-09-20,2004,9,353.5,11.2,1
GA2004,GALE,lka001,lka001003,lka001003036,,Kaluthara,2004-09-21,2004,9,111.8,12.2,1
GA2004,STRONG WIND,lka001,lka001003,lka001003036,Palindanuwara,Kaluthara,2004-09-21,2004,9,111.8,12.2,1
ST2004,STRONG WIND,lka008,lka008002,lka008002012,Ethimale(GN),Monaragala,2004-09-22,2004,9,135.0,9.8,1
ST2004,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2004-09-22,2004,9,135.0,9.8,1
GA2004,GALE,lka001,lka001001,lka001001033,Egoda Uyana Central(GN),Colombo,2004-09-24,2004,9,236.0,12.5,1
GA2004,STRONG WIND,lka001,lka001001,lka001001018,Padukka,Colombo,2004-09-24,2004,9,236.0,12.5,1
GA2004,GALE,lka001,lka001001,lka001001018,,Colombo,2004-09-24,2004,9,236.0,12.5,1
GA2004,STRONG WIND,lka001,lka001001,lka001001033,Moratuwa,Colombo,2004-09-24,2004,9,236.0,12.5,1
GA2004,GALE,lka001,lka001001,lka001001033,Lakshapathiya South (GN),Colombo,2004-09-25,2004,9,236.0,12.5,1
GA2004,STRONG WIND,lka001,lka001001,lka001001018,Padukka,Colombo,2004-09-25,2004,9,236.0,12.5,1
GA2004,GALE,lka001,lka001001,lka001001018,,Colombo,2004-09-25,2004,9,236.0,12.5,1
GA2004,STRONG WIND,lka001,lka001001,lka001001033,Moratuwa,Colombo,2004-09-25,2004,9,236.0,12.5,1
GA2004,GALE,lka001,lka001001,lka001001033,Villorawatta West(GN),Colombo,2004-09-26,2004,9,236.0,12.5,1
GA2004,STRONG WIND,lka001,lka001001,lka001001033,Moratuwa,Colombo,2004-09-26,2004,9,236.0,12.5,1
GA2004,GALE,lka001,lka001001,lka001001031,Attidiya South(GN),Colombo,2004-09-26,2004,9,236.0,12.5,1
GA2004,STRONG WIND,lka001,lka001001,lka001001018,Padukka,Colombo,2004-09-26,2004,9,236.0,12.5,1
GA2004,GALE,lka001,lka001001,lka001001018,,Colombo,2004-09-26,2004,9,236.0,12.5,1
GA2004,STRONG WIND,lka001,lka001001,lka001001031,Ratmalana,Colombo,2004-09-26,2004,9,236.0,12.5,1
GA2004,GALE,lka001,lka001001,lka001001033,Moratumulla East (GN),Colombo,2004-09-26,2004,9,236.0,12.5,1
ST2004,STRONG WIND,lka007,lka007001,lka007001045,Thambuttegama,Anuradhapura,2004-09-30,2004,9,106.8,13.6,1
ST2004,STRONG WIND,lka005,lka005002,lka005002036,Akkaraipattu(Karunkoditivu),Ampara,2004-09-30,2004,9,172.5,7.7,1
ST2004,STRONG WIND,lka007,lka007001,lka007001045,Kongollewa(GN),Anuradhapura,2004-09-30,2004,9,106.8,13.6,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Pahamunupanna(GN),Ratnapura,2004-09-30,2004,9,353.5,11.2,1
ST2004,STRONG WIND,lka005,lka005002,lka005002036,Alim Nagar(GN),Ampara,2004-09-30,2004,9,172.5,7.7,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2004-09-30,2004,9,353.5,11.2,1
GA2004,STRONG WIND,lka001,lka001001,lka001001018,Padukka,Colombo,2004-10-02,2004,10,369.0,9.8,1
ST2004,STRONG WIND,lka009,lka009001,lka009001018,Balangoda(GN),Ratnapura,2004-10-04,2004,10,561.4,8.2,1
GA2004,STRONG WIND,lka004,lka004001,lka004001036,Jaffna,Jaffna,2004-10-04,2004,10,335.8,11.4,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2004-10-05,2004,10,561.4,8.2,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Yainna(GN),Ratnapura,2004-10-06,2004,10,561.4,8.2,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2004-10-07,2004,10,561.4,8.2,1
GA2004,STRONG WIND,lka001,lka001001,lka001001030,Dehiwala,Colombo,2004-10-07,2004,10,369.0,9.8,1
GA2004,GALE,lka001,lka001001,lka001001018,,Colombo,2004-10-11,2004,10,369.0,9.8,1
GA2004,GALE,lka005,lka005002,lka005002036,Alim Nagar(GN),Ampara,2004-10-12,2004,10,304.5,6.2,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2004-10-13,2004,10,561.4,8.2,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Gabbela(GN),Ratnapura,2004-10-13,2004,10,561.4,8.2,1
GA2004,GALE,lka001,lka001001,lka001001031,Watarappala(GN),Colombo,2004-10-17,2004,10,369.0,9.8,1
GA2004,STRONG WIND,lka001,lka001001,lka001001031,Ratmalana,Colombo,2004-10-17,2004,10,369.0,9.8,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Pahamunupanna(GN),Ratnapura,2004-10-18,2004,10,561.4,8.2,1
GA2004,GALE,lka001,lka001001,lka001001027,Kirulapone(GN),Colombo,2004-10-18,2004,10,369.0,9.8,1
GA2004,STRONG WIND,lka001,lka001001,lka001001027,Thimbirigasyaya,Colombo,2004-10-18,2004,10,369.0,9.8,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2004-10-18,2004,10,561.4,8.2,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2004-10-19,2004,10,561.4,8.2,1
GA2004,GALE,lka004,lka004001,lka004001018,Neervely North (GN),Jaffna,2004-10-19,2004,10,335.8,11.4,1
GA2004,STRONG WIND,lka004,lka004001,lka004001018,Valikamam East (Kopay),Jaffna,2004-10-19,2004,10,335.8,11.4,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Weladura(GN),Ratnapura,2004-10-19,2004,10,561.4,8.2,1
ST2004,STRONG WIND,lka009,lka009001,lka009001009,Kiriella,Ratnapura,2004-10-20,2004,10,561.4,8.2,1
GA2004,GALE,lka001,lka001001,lka001001018,,Colombo,2004-10-20,2004,10,369.0,9.8,1
ST2004,STRONG WIND,lka009,lka009001,lka009001009,Yatipawwa(GN),Ratnapura,2004-10-20,2004,10,561.4,8.2,1
GA2004,STRONG WIND,lka001,lka001001,lka001001018,Padukka,Colombo,2004-10-20,2004,10,369.0,9.8,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2004-10-23,2004,10,561.4,8.2,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Nugawela East(GN),Ratnapura,2004-10-23,2004,10,561.4,8.2,1
GA2004,STRONG WIND,lka001,lka001001,lka001001033,Moratuwa,Colombo,2004-10-24,2004,10,369.0,9.8,1
GA2004,GALE,lka001,lka001001,lka001001033,Egoda Uyana Central(GN),Colombo,2004-10-24,2004,10,369.0,9.8,1
GA2004,GALE,lka001,lka001001,lka001001033,Egoda Uyana,Colombo,2004-10-24,2004,10,369.0,9.8,1
GA2004,GALE,lka001,lka001001,lka001001033,Moratumulla,Colombo,2004-10-24,2004,10,369.0,9.8,1
GA2004,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2004-10-29,2004,10,306.0,6.9,1
ST2004,STRONG WIND,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2004-10-29,2004,10,306.0,6.9,1
GA2004,GALE,lka008,lka008002,lka008002012,Kalugollayaya(GN),Monaragala,2004-10-29,2004,10,306.0,6.9,1
ST2004,STRONG WIND,lka008,lka008002,lka008002012,Thissapura(GN),Monaragala,2004-10-29,2004,10,306.0,6.9,1
GA2004,STRONG WIND,lka005,lka005002,lka005002012,Uhana,Ampara,2004-11-01,2004,11,406.8,7.1,1
GA2004,STRONG WIND,lka001,lka001001,lka001001018,Padukka,Colombo,2004-11-01,2004,11,310.0,8.7,1
GA2004,STRONG WIND,lka001,lka001001,lka001001033,Moratuwa,Colombo,2004-11-02,2004,11,310.0,8.7,1
ST2004,STRONG WIND,lka005,lka005002,lka005002034,Eragama,Ampara,2004-11-02,2004,11,406.8,7.1,1
GA2004,STRONG WIND,lka001,lka001001,lka001001018,Padukka,Colombo,2004-11-03,2004,11,310.0,8.7,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Atakalapanna(GN),Ratnapura,2004-11-05,2004,11,547.8,6.1,1
GA2004,STRONG WIND,lka001,lka001001,lka001001018,Padukka,Colombo,2004-11-08,2004,11,310.0,8.7,1
GA2004,GALE,lka009,lka009001,lka009001048,Embilipitiya,Ratnapura,2004-11-08,2004,11,547.8,6.1,1
GA2004,STRONG WIND,lka001,lka001001,lka001001018,Padukka,Colombo,2004-11-10,2004,11,310.0,8.7,1
GA2004,STRONG WIND,lka001,lka001001,lka001001018,Padukka,Colombo,2004-11-25,2004,11,310.0,8.7,1
GA2004,GALE,lka001,lka001001,lka001001018,,Colombo,2004-11-25,2004,11,310.0,8.7,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2004-12-03,2004,12,348.0,6.7,1
GA2004,STRONG WIND,lka008,lka008001,lka008001039,Haputale,Badulla,2004-12-05,2004,12,223.0,7.1,1
ST2004,STRONG WIND,lka009,lka009001,lka009001018,Horaketiya(GN),Ratnapura,2004-12-06,2004,12,348.0,6.7,1
ST2004,STRONG WIND,lka006,lka006002,lka006002033,"Puliyankadawara(GN),Wattakkaliya(GN)",Puttalam,2004-12-06,2004,12,265.9,12.3,1
GA2004,GALE,lka001,lka001001,lka001001018,,Colombo,2004-12-09,2004,12,168.0,10.4,1
GA2004,STRONG WIND,lka005,lka005002,lka005002036,Akkaraipattu(Karunkoditivu),Ampara,2004-12-10,2004,12,553.1,9.1,1
GA2004,GALE,lka007,lka007001,lka007001060,Puliyankulama(GN),Anuradhapura,2004-12-12,2004,12,191.9,9.7,1
GA2004,STRONG WIND,lka007,lka007001,lka007001060,Ipalogama,Anuradhapura,2004-12-12,2004,12,191.9,9.7,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Pahamunupanna(GN),Ratnapura,2004-12-12,2004,12,348.0,6.7,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2004-12-12,2004,12,348.0,6.7,1
GA2004,STRONG WIND,lka008,lka008001,lka008001030,Welimada,Badulla,2004-12-14,2004,12,223.0,7.1,1
GA2004,GALE,lka008,lka008001,lka008001030,,Badulla,2004-12-14,2004,12,223.0,7.1,1
GA2004,STRONG WIND,lka008,lka008001,lka008001015,Soranathota,Badulla,2004-12-14,2004,12,223.0,7.1,1
GA2004,GALE,lka008,lka008001,lka008001015,Pathanegedara(GN),Badulla,2004-12-14,2004,12,223.0,7.1,1
GA2004,GALE,lka008,lka008001,lka008001030,Kapuruwatta,Badulla,2004-12-14,2004,12,223.0,7.1,1
GA2004,STRONG WIND,lka008,lka008001,lka008001030,Welimada,Badulla,2004-12-15,2004,12,223.0,7.1,1
ST2004,STRONG WIND,lka008,lka008001,lka008001030,Welimada,Badulla,2004-12-15,2004,12,223.0,7.1,1
GA2004,GALE,lka008,lka008001,lka008001030,Vidurupola(GN),Badulla,2004-12-15,2004,12,223.0,7.1,1
ST2004,STRONG WIND,lka008,lka008001,lka008001030,Vidurupola(GN),Badulla,2004-12-15,2004,12,223.0,7.1,1
GA2004,GALE,lka008,lka008001,lka008001030,Ambewela(GN),Badulla,2004-12-15,2004,12,223.0,7.1,1
GA2004,GALE,lka004,lka004001,lka004001009,Periyavillan(GN),Jaffna,2004-12-23,2004,12,293.6,14.2,1
GA2004,STRONG WIND,lka004,lka004001,lka004001009,Valikamam South -West (Sandili,Jaffna,2004-12-23,2004,12,293.6,14.2,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Bungiriya(GN),Ratnapura,2004-12-23,2004,12,348.0,6.7,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2004-12-23,2004,12,348.0,6.7,1
GA2004,GALE,lka004,lka004001,lka004001009,Maresankoodal(GN),Jaffna,2004-12-23,2004,12,293.6,14.2,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2004-12-24,2004,12,348.0,6.7,1
ST2004,STRONG WIND,lka009,lka009001,lka009001039,Madalagama Colony(GN),Ratnapura,2004-12-24,2004,12,348.0,6.7,1
GA2004,GALE,lka009,lka009001,lka009001036,Watapatha(GN),Ratnapura,2004-12-29,2004,12,348.0,6.7,1
GA2004,GALE,lka009,lka009001,lka009001036,Doloswala(GN),Ratnapura,2004-12-29,2004,12,348.0,6.7,1
GA2004,GALE,lka009,lka009001,lka009001036,Yakdehiwatta(GN),Ratnapura,2004-12-29,2004,12,348.0,6.7,1
GA2004,GALE,lka009,lka009001,lka009001036,Nivithigala,Ratnapura,2004-12-29,2004,12,348.0,6.7,1
GA2004,GALE,lka009,lka009001,lka009001036,Horanekarakanda(GN),Ratnapura,2004-12-29,2004,12,348.0,6.7,1
GA2004,GALE,lka009,lka009001,lka009001036,Delwala(GN),Ratnapura,2004-12-29,2004,12,348.0,6.7,1
GA2004,GALE,lka009,lka009001,lka009001036,Thuttiripitiya(GN),Ratnapura,2004-12-29,2004,12,348.0,6.7,1
GA2005,STRONG WIND,lka005,lka005002,lka005002034,Eragama,Ampara,2005-01-02,2005,1,271.1,9.6,1
ST2005,STRONG WIND,lka007,lka007001,lka007001018,,Anuradhapura,2005-01-05,2005,1,72.6,10.0,1
GA2005,GALE,lka001,lka001001,lka001001033,Egoda Uyana South(GN),Colombo,2005-01-05,2005,1,62.0,10.7,1
ST2005,STRONG WIND,lka007,lka007001,lka007001060,Wedinigama(GN),Anuradhapura,2005-01-05,2005,1,72.6,10.0,1
ST2005,STRONG WIND,lka009,lka009001,lka009001045,Ranwala(GN),Ratnapura,2005-01-06,2005,1,195.0,6.6,1
GA2005,STRONG WIND,lka008,lka008002,lka008002009,Medagama,Monaragala,2005-01-07,2005,1,137.0,8.3,1
GA2005,GALE,lka009,lka009001,lka009001036,Uda Karavita(GN),Ratnapura,2005-01-08,2005,1,195.0,6.6,1
ST2005,STRONG WIND,lka006,lka006002,lka006002036,Madamape,Puttalam,2005-01-08,2005,1,81.3,12.8,1
GA2005,STRONG WIND,lka001,lka001001,lka001001036,Kesbewa,Colombo,2005-01-08,2005,1,62.0,10.7,1
GA2005,GALE,lka001,lka001003,lka001003039,"Yagirala(GN),Walallavita",Kaluthara,2005-01-09,2005,1,58.4,7.7,1
ST2005,STRONG WIND,lka008,lka008002,lka008002024,"Muwangala(GN),Karalewa(GN),Kumana(GN)",Monaragala,2005-01-09,2005,1,137.0,8.3,1
CE2005,COASTLINE,lka006,lka006002,lka006002042,"pahala Katuneriya,katuneriya(GN2)",Puttalam,2005-01-12,2005,1,81.3,12.8,1
GA2005,STRONG WIND,lka008,lka008002,lka008002009,Medagama,Monaragala,2005-01-12,2005,1,137.0,8.3,1
GA2005,GALE,lka009,lka009001,lka009001036,Nivithigala,Ratnapura,2005-01-12,2005,1,195.0,6.6,1
GA2005,GALE,lka005,lka005002,lka005002034,Viripathanchenai(GN),Ampara,2005-01-14,2005,1,271.1,9.6,1
GA2005,GALE,lka005,lka005002,lka005002034,Eragama,Ampara,2005-01-14,2005,1,271.1,9.6,1
ST2005,STRONG WIND,lka009,lka009001,lka009001039,Madalagama Colony(GN),Ratnapura,2005-01-20,2005,1,195.0,6.6,1
ST2005,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2005-01-20,2005,1,195.0,6.6,1
GA2005,STRONG WIND,lka006,lka006001,lka006001078,Pannala,Kurunegala,2005-01-20,2005,1,62.0,9.9,1
GA2005,GALE,lka006,lka006001,lka006001078,Meddepola Pahala(GN),Kurunegala,2005-01-20,2005,1,62.0,9.9,1
ST2005,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2005-01-25,2005,1,195.0,6.6,1
ST2005,STRONG WIND,lka009,lka009001,lka009001039,Yainna(GN),Ratnapura,2005-01-25,2005,1,195.0,6.6,1
ST2005,STRONG WIND,lka006,lka006001,lka006001087,Kureepotta(GN),Kurunegala,2005-01-30,2005,1,62.0,9.9,1
ST2005,STRONG WIND,lka006,lka006001,lka006001087,Polgahawela,Kurunegala,2005-01-30,2005,1,62.0,9.9,1
GA2005,GALE,lka005,lka005002,lka005002034,Varipathanchenai 03 (GN),Ampara,2005-02-01,2005,2,207.6,8.2,1
ST2005,STRONG WIND,lka009,lka009001,lka009001045,Weligepola,Ratnapura,2005-02-02,2005,2,241.0,5.0,1
ST2005,STRONG WIND,lka009,lka009001,lka009001045,Bopitigoda(GN),Ratnapura,2005-02-02,2005,2,241.0,5.0,1
GA2005,GALE,lka009,lka009001,lka009001036,Uda Karavita(GN),Ratnapura,2005-02-05,2005,2,241.0,5.0,1
GA2005,GALE,lka009,lka009001,lka009001036,Doloswalakanda(GN),Ratnapura,2005-02-05,2005,2,241.0,5.0,1
GA2005,GALE,lka009,lka009001,lka009001036,Delwala(GN),Ratnapura,2005-02-05,2005,2,241.0,5.0,1
ST2005,STRONG WIND,lka005,lka005002,lka005002003,Mruthagaspitiya(GN),Ampara,2005-02-05,2005,2,207.6,8.2,1
ST2005,STRONG WIND,lka006,lka006001,lka006001024,Panwewa(GN),Kurunegala,2005-02-05,2005,2,92.0,8.1,1
GA2005,GALE,lka001,lka001001,lka001001033,Indibedda East(GN),Colombo,2005-02-06,2005,2,69.0,7.8,1
ST2005,STRONG WIND,lka006,lka006001,lka006001033,Ganewatta,Kurunegala,2005-02-08,2005,2,92.0,8.1,1
ST2005,STRONG WIND,lka006,lka006001,lka006001049,Bamunukotuwa,Kurunegala,2005-02-11,2005,2,92.0,8.1,1
GA2005,GALE,lka006,lka006001,lka006001078,Labbala(GN),Kurunegala,2005-02-11,2005,2,92.0,8.1,1
GA2005,GALE,lka009,lka009001,lka009001036,Doloswalakanda(GN),Ratnapura,2005-02-12,2005,2,241.0,5.0,1
GA2005,GALE,lka009,lka009001,lka009001036,Uda Karavita(GN),Ratnapura,2005-02-12,2005,2,241.0,5.0,1
GA2005,GALE,lka009,lka009001,lka009001036,Pinkanda(GN),Ratnapura,2005-02-12,2005,2,241.0,5.0,1
ST2005,STRONG WIND,lka009,lka009001,lka009001039,Kahawatta,Ratnapura,2005-02-12,2005,2,241.0,5.0,1
ST2005,STRONG WIND,lka006,lka006001,lka006001060,Mawathagama,Kurunegala,2005-02-13,2005,2,92.0,8.1,1
