Serial,Disaster,Code Region,Code District,Code Commune,Location,District,Date,Year,Month,Flood
RA2006,HEAVY RAINS,lka002,lka002001,lka002001018,Udadumbara,Kandy,2006-12-10,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001072,,Kurunegala,2006-12-10,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001024,Medadumbara,Kandy,2006-12-10,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001081,Marandagolla(GN),Kurunegala,2006-12-11,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001051,Udapalatha,Kandy,2006-12-11,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001081,"Maravita(GN),Yakkavita(GN),Kottapitiya(GN)",Kurunegala,2006-12-11,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001051,Udapalatha,Kandy,2006-12-12,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001030,Kandy Four Gravets & Gangawata,Kandy,2006-12-13,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001009,Akurana,Kandy,2006-12-14,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001033,Harispattuwa,Kandy,2006-12-14,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001051,Udapalatha,Kandy,2006-12-14,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001045,Pathahewaheta,Kandy,2006-12-14,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002002,lka002002030,Rattota,Matale,2006-12-15,2006,12,1
FL2006,FLOOD,lka005,lka005003,lka005003006,Pulmoddai - 02(GN),Trincolmalee,2006-12-15,2006,12,1
FL2006,FLOOD,lka008,lka008001,lka008001019,Lunugala,Badulla,2006-12-15,2006,12,1
FL2006,FLOOD,lka005,lka005003,lka005003006,Kuchchaveli,Trincolmalee,2006-12-15,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002002,lka002002009,Naula,Matale,2006-12-15,2006,12,1
FL2006,FLOOD,lka008,lka008001,lka008001006,,Badulla,2006-12-15,2006,12,1
FL2006,FLOOD,lka008,lka008001,lka008001019,Panama(GN),Badulla,2006-12-15,2006,12,1
FL2006,FLOOD,lka008,lka008001,lka008001019,Lahugala(GN),Badulla,2006-12-15,2006,12,1
FL2006,FLOOD,lka008,lka008001,lka008001006,Rideemaliyadda,Badulla,2006-12-15,2006,12,1
FL2006,FLOOD,lka008,lka008001,lka008001019,sooriyagoda(GN),Badulla,2006-12-15,2006,12,1
FL2006,FLOOD,lka008,lka008002,,,Monaragala,2006-12-16,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001027,Kundasale,Kandy,2006-12-16,2006,12,1
FL2006,FLOOD,lka008,lka008002,lka008002012,Siyambalanduwa Town (GN),Monaragala,2006-12-16,2006,12,1
FL2006,FLOOD,lka008,lka008002,,,Monaragala,2006-12-16,2006,12,1
FL2006,FLOOD,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2006-12-16,2006,12,1
FL2006,FLOOD,lka003,lka003003,lka003003009,Thissamaharama,Hmabantota,2006-12-17,2006,12,1
FL2006,FLOOD,lka003,lka003003,lka003003018,Angunakolapelessa,Hmabantota,2006-12-17,2006,12,1
FL2006,FLOOD,lka005,lka005002,lka005002051,Lahugala,Ampara,2006-12-17,2006,12,1
FL2006,FLOOD,lka003,lka003003,lka003003018,,Hmabantota,2006-12-17,2006,12,1
FL2006,FLOOD,lka003,lka003003,lka003003006,Weeravila(GN),Hmabantota,2006-12-17,2006,12,1
RA2006,HEAVY RAINS,lka008,lka008002,lka008002033,Sevanagala,Monaragala,2006-12-17,2006,12,1
FL2006,FLOOD,lka003,lka003003,lka003003006,Lunugamvehera,Hmabantota,2006-12-17,2006,12,1
FL2006,FLOOD,lka005,lka005002,lka005002051,Panama (GN),Ampara,2006-12-17,2006,12,1
FL2006,FLOOD,lka003,lka003003,lka003003009,"Magama (GN), Debarawewa (GN)",Hmabantota,2006-12-17,2006,12,1
FL2006,FLOOD,lka005,lka005002,lka005002051,,Ampara,2006-12-17,2006,12,1
FL2006,FLOOD,lka005,lka005002,,,Ampara,2006-12-17,2006,12,1
FL2006,FLOOD,lka005,lka005002,lka005002051,Hulannuga (GN),Ampara,2006-12-17,2006,12,1
FL2006,FLOOD,lka005,lka005002,lka005002051,Lahugala(GN),Ampara,2006-12-17,2006,12,1
FL2006,FLOOD,lka005,lka005002,lka005002048,Pothuvil,Ampara,2006-12-17,2006,12,1
FL2006,FLOOD,lka005,lka005002,,,Ampara,2006-12-17,2006,12,1
FL2006,FLOOD,lka005,lka005002,lka005002048,"Pakkiyawatta 1(GN),Pakkiyawatta 2(GN).",Ampara,2006-12-17,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002002,lka002002030,Rattota,Matale,2006-12-18,2006,12,1
FL2006,FLOOD,lka003,lka003001,lka003001009,Karandeniya,Galle,2006-12-18,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001051,Udapalatha,Kandy,2006-12-18,2006,12,1
FL2006,FLOOD,lka003,lka003001,lka003001009,Siripura(GN),Galle,2006-12-18,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002002,lka002002009,Naula,Matale,2006-12-18,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001057,Pasbage Korale,Kandy,2006-12-18,2006,12,1
FL2006,FLOOD,lka005,lka005002,lka005002030,Ninthavur,Ampara,2006-12-18,2006,12,1
RA2006,HEAVY RAINS,lka005,lka005002,lka005002034,Eragama,Ampara,2006-12-18,2006,12,1
FL2006,FLOOD,lka005,lka005002,lka005002030,,Ampara,2006-12-18,2006,12,1
FL2006,FLOOD,lka002,lka002002,lka002002009,Naula,Matale,2006-12-19,2006,12,1
FL2006,FLOOD,lka002,lka002002,lka002002024,Dammanthenna(GN),Matale,2006-12-19,2006,12,1
FL2006,FLOOD,lka009,lka009001,lka009001018,Kiridigala(GN),Ratnapura,2006-12-19,2006,12,1
FL2006,FLOOD,lka002,lka002002,lka002002027,Perakanatta(GN),Matale,2006-12-19,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001012,Pathadumbara,Kandy,2006-12-19,2006,12,1
FL2006,FLOOD,lka009,lka009001,lka009001018,Welekumbura(GN),Ratnapura,2006-12-19,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001024,Medadumbara,Kandy,2006-12-19,2006,12,1
FL2006,FLOOD,lka002,lka002002,lka002002009,"Opalagala(GN),Ambana(GN),Galboda(GN)",Matale,2006-12-19,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002002,lka002002030,Rattota,Matale,2006-12-19,2006,12,1
FL2006,FLOOD,lka002,lka002002,lka002002027,Wilgamuwa,Matale,2006-12-19,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002002,lka002002009,Naula,Matale,2006-12-19,2006,12,1
FL2006,FLOOD,lka002,lka002002,lka002002024,Laggala-Pallegama,Matale,2006-12-19,2006,12,1
FL2006,FLOOD,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2006-12-19,2006,12,1
FL2006,FLOOD,lka005,lka005002,lka005002003,Dehiattakandiya,Ampara,2006-12-20,2006,12,1
FL2006,FLOOD,lka004,lka004001,lka004001009,Periyavillan(GN),Jaffna,2006-12-20,2006,12,1
FL2006,FLOOD,lka004,lka004001,lka004001009,Pandatheruppu(GN),Jaffna,2006-12-20,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001024,Medadumbara,Kandy,2006-12-20,2006,12,1
FL2006,FLOOD,lka004,lka004001,lka004001009,Mathagal South(GN),Jaffna,2006-12-20,2006,12,1
FL2006,FLOOD,lka007,lka007002,lka007002015,Thamankaduwa,Polannaruwa,2006-12-20,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001051,Udapalatha,Kandy,2006-12-20,2006,12,1
FL2006,FLOOD,lka003,lka003003,lka003003012,Hambantota,Hmabantota,2006-12-20,2006,12,1
FL2006,FLOOD,lka003,lka003003,lka003003012,,Hmabantota,2006-12-20,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002002,lka002002018,Matale,Matale,2006-12-20,2006,12,1
FL2006,FLOOD,lka004,lka004001,lka004001009,Aththai(GN),Jaffna,2006-12-20,2006,12,1
FL2006,FLOOD,lka004,lka004001,lka004001021,Mathagal East(GN),Jaffna,2006-12-20,2006,12,1
FL2006,FLOOD,lka005,lka005002,lka005002003,"Sandunpura(GN),Wewmedagama(GN),Mawanagama(GN)",Ampara,2006-12-20,2006,12,1
FL2006,FLOOD,lka004,lka004001,lka004001009,Mullanai(GN),Jaffna,2006-12-20,2006,12,1
FL2006,FLOOD,lka004,lka004001,lka004001009,Vadaliadaippu(GN),Jaffna,2006-12-20,2006,12,1
FL2006,FLOOD,lka007,lka007002,lka007002012,Manampitiya (GN),Polannaruwa,2006-12-20,2006,12,1
FL2006,FLOOD,lka004,lka004001,lka004001021,Vadamaradchi South-west (Karav,Jaffna,2006-12-20,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001012,Pathadumbara,Kandy,2006-12-20,2006,12,1
FL2006,FLOOD,lka004,lka004001,lka004001009,Valikamam South -West (Sandili,Jaffna,2006-12-20,2006,12,1
FL2006,FLOOD,lka007,lka007002,lka007002015,"Gallella (GN), Gallella (GN), Kalinga Eal (GN), Kotaleeya(GN",Polannaruwa,2006-12-20,2006,12,1
FL2006,FLOOD,lka004,lka004001,lka004001009,Sillalai(GN),Jaffna,2006-12-20,2006,12,1
FL2006,FLOOD,lka007,lka007002,lka007002012,Dimbulagala,Polannaruwa,2006-12-20,2006,12,1
FL2006,FLOOD,lka004,lka004001,lka004001009,Anaikoddai(GN),Jaffna,2006-12-20,2006,12,1
FL2006,FLOOD,lka004,lka004001,lka004001009,Sandilipay North(GN),Jaffna,2006-12-20,2006,12,1
FL2006,FLOOD,lka002,lka002003,lka002003012,Nuwara Eliya,Nuwara Eliya,2006-12-21,2006,12,1
FL2006,FLOOD,lka002,lka002003,lka002003012,Kandapola (GN),Nuwara Eliya,2006-12-21,2006,12,1
RA2006,HEAVY RAINS,lka003,lka003003,lka003003030,Beliatta,Hmabantota,2006-12-21,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001012,Pathadumbara,Kandy,2006-12-21,2006,12,1
RA2006,HEAVY RAINS,lka005,lka005002,lka005002006,Padiyathalawa,Ampara,2006-12-21,2006,12,1
RA2006,HEAVY RAINS,lka005,lka005002,lka005002051,Lahugala,Ampara,2006-12-21,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001051,Udapalatha,Kandy,2006-12-21,2006,12,1
FL2006,FLOOD,lka002,lka002001,lka002001003,Ethamulla(GN),Kandy,2006-12-22,2006,12,1
FL2006,FLOOD,lka002,lka002001,lka002001003,Thumpane,Kandy,2006-12-22,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001033,Harispattuwa,Kandy,2006-12-22,2006,12,1
FL2006,FLOOD,lka002,lka002001,lka002001024,Medadumbara,Kandy,2006-12-22,2006,12,1
FL2006,FLOOD,lka002,lka002001,lka002001024,,Kandy,2006-12-22,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001045,Pathahewaheta,Kandy,2006-12-23,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001012,Pathadumbara,Kandy,2006-12-23,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001051,Udapalatha,Kandy,2006-12-23,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002002,lka002002009,Naula,Matale,2006-12-24,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002002,lka002002030,Rattota,Matale,2006-12-24,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001030,Kandy Four Gravets & Gangawata,Kandy,2006-12-24,2006,12,1
RA2006,HEAVY RAINS,lka003,lka003003,lka003003021,Weeraketiya,Hmabantota,2006-12-25,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002002,lka002002030,Rattota,Matale,2006-12-25,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001018,Udadumbara,Kandy,2006-12-25,2006,12,1
RA2006,HEAVY RAINS,lka003,lka003003,lka003003021,Weeraketiya,Hmabantota,2006-12-26,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001030,Ibbagamuwa(GN),Kurunegala,2006-12-26,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001048,,Kurunegala,2006-12-26,2006,12,1
FL2006,FLOOD,lka001,lka001001,lka001001036,Bokundara(GN),Colombo,2006-12-26,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001030,Neketta(GN),Kurunegala,2006-12-26,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001030,Periyakadu Nelawa(GN),Kurunegala,2006-12-26,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001030,Wewalagama(GN),Kurunegala,2006-12-26,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001030,Dehelgamuwa(GN),Kurunegala,2006-12-26,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001030,Deeyawa(GN),Kurunegala,2006-12-26,2006,12,1
FL2006,FLOOD,lka001,lka001001,lka001001036,Kesbewa,Colombo,2006-12-26,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001030,Kandulawa(GN),Kurunegala,2006-12-26,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001048,Katupotha,Kurunegala,2006-12-26,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001018,Udadumbara,Kandy,2006-12-26,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001030,Doluwa(GN),Kurunegala,2006-12-26,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001030,Thammita(GN),Kurunegala,2006-12-26,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001030,Udawela(GN),Kurunegala,2006-12-26,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001030,Madigedethilianga(GN),Kurunegala,2006-12-26,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002002,lka002002018,Matale,Matale,2006-12-26,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001030,Polgolla(GN),Kurunegala,2006-12-26,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001030,Ibbagamuwa,Kurunegala,2006-12-26,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001030,Kandy Four Gravets & Gangawata,Kandy,2006-12-26,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001024,Medadumbara,Kandy,2006-12-27,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002002,lka002002030,Rattota,Matale,2006-12-27,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001063,Mahawela (GN),Kurunegala,2006-12-28,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002002,lka002002030,Rattota,Matale,2006-12-28,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002002,lka002002027,Wilgamuwa,Matale,2006-12-28,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001024,Medadumbara,Kandy,2006-12-28,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001063,Rideegama,Kurunegala,2006-12-28,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002002,lka002002006,Dambulla,Matale,2006-12-28,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001063,Katiyawa(GN),Kurunegala,2006-12-28,2006,12,1
RA2006,HEAVY RAINS,lka003,lka003003,lka003003033,Tangalle,Hmabantota,2006-12-28,2006,12,1
FL2006,FLOOD,lka006,lka006001,lka006001063,Udahena(GN),Kurunegala,2006-12-28,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002001,lka002001012,Pathadumbara,Kandy,2006-12-29,2006,12,1
FL2006,FLOOD,lka005,lka005001,lka005001030,"Munaikkadu(GN),Kuluvinamadu(GN),",Batticaloa,2006-12-30,2006,12,1
FL2006,FLOOD,lka005,lka005001,lka005001006,Koralai Pattu West (Oddamavadi,Batticaloa,2006-12-30,2006,12,1
FL2006,FLOOD,lka005,lka005001,lka005001006,Koralai Pattu West,Batticaloa,2006-12-30,2006,12,1
RA2006,HEAVY RAINS,lka002,lka002002,lka002002030,Rattota,Matale,2006-12-30,2006,12,1
FL2006,FLOOD,lka005,lka005001,lka005001030,Manmunai South - West (Peddipe,Batticaloa,2006-12-30,2006,12,1
RA2007,HEAVY RAINS,lka002,lka002002,lka002002024,Laggala-Pallegama,Matale,2007-01-02,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002002,lka002002030,Rattota,Matale,2007-01-02,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002002,lka002002030,Rattota,Matale,2007-01-03,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002001,lka002001045,Pathahewaheta,Kandy,2007-01-05,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002002,lka002002030,Rattota,Matale,2007-01-05,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002002,lka002002027,Wilgamuwa,Matale,2007-01-05,2007,1,1
RA2007,HEAVY RAINS,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2007-01-05,2007,1,1
RA2007,HEAVY RAINS,lka003,lka003003,lka003003021,Weeraketiya,Hmabantota,2007-01-07,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002002,lka002002006,Dambulla,Matale,2007-01-08,2007,1,1
RA2007,HEAVY RAINS,lka003,lka003003,lka003003033,Tangalle,Hmabantota,2007-01-08,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002002,lka002002027,Wilgamuwa,Matale,2007-01-08,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002002,lka002002030,Rattota,Matale,2007-01-09,2007,1,1
FL2007,FLOOD,lka008,lka008002,lka008002027,Katharagama,Monaragala,2007-01-09,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002002,lka002002006,Dambulla,Matale,2007-01-09,2007,1,1
FL2007,FLOOD,lka008,lka008002,lka008002030,Thanamalvila,Monaragala,2007-01-09,2007,1,1
FL2007,FLOOD,lka003,lka003003,lka003003012,Hambantota,Hmabantota,2007-01-10,2007,1,1
FL2007,FLOOD,lka003,lka003003,lka003003009,Thissamaharama,Hmabantota,2007-01-10,2007,1,1
FL2007,FLOOD,lka003,lka003003,lka003003033,Tangalle,Hmabantota,2007-01-10,2007,1,1
FL2007,FLOOD,lka003,lka003003,lka003003021,Weeraketiya,Hmabantota,2007-01-10,2007,1,1
FL2007,FLOOD,lka003,lka003003,lka003003003,Sooriyawewa,Hmabantota,2007-01-10,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002001,lka002001018,Udadumbara,Kandy,2007-01-10,2007,1,1
FL2007,FLOOD,lka003,lka003003,lka003003030,Beliatta,Hmabantota,2007-01-10,2007,1,1
FL2007,FLOOD,lka003,lka003003,lka003003006,Lunugamvehera,Hmabantota,2007-01-10,2007,1,1
FL2007,FLOOD,lka003,lka003003,lka003003015,Ambalantota,Hmabantota,2007-01-10,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002002,lka002002009,Naula,Matale,2007-01-10,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002002,lka002002030,Rattota,Matale,2007-01-10,2007,1,1
RA2007,HEAVY RAINS,lka003,lka003003,lka003003030,Beliatta,Hmabantota,2007-01-11,2007,1,1
FL2007,FLOOD,lka002,lka002003,lka002003012,Nuwara Eliya,Nuwara Eliya,2007-01-11,2007,1,1
FL2007,FLOOD,lka002,lka002001,lka002001021,Minipe,Kandy,2007-01-12,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002002,lka002002030,Rattota,Matale,2007-01-13,2007,1,1
FL2007,FLOOD,lka005,lka005001,lka005001024,Kattankudy,Batticaloa,2007-01-13,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002001,lka002001045,Pathahewaheta,Kandy,2007-01-13,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002001,lka002001027,Kundasale,Kandy,2007-01-13,2007,1,1
FL2007,FLOOD,lka005,lka005001,lka005001024,New Kattankudy Division West (GN),Batticaloa,2007-01-13,2007,1,1
FL2007,FLOOD,lka005,lka005002,lka005002051,,Ampara,2007-01-14,2007,1,1
FL2007,FLOOD,lka005,lka005002,lka005002051,Panama South (GN),Ampara,2007-01-14,2007,1,1
FL2007,FLOOD,lka005,lka005002,lka005002051,lahugala (GN),Ampara,2007-01-14,2007,1,1
FL2007,FLOOD,lka005,lka005002,lka005002048,Komarie (GN),Ampara,2007-01-14,2007,1,1
FL2007,FLOOD,lka005,lka005002,lka005002048,Kalappukaddu (GN),Ampara,2007-01-14,2007,1,1
FL2007,FLOOD,lka005,lka005002,lka005002051,Hulannuge(GN),Ampara,2007-01-14,2007,1,1
FL2007,FLOOD,lka005,lka005002,lka005002051,Panama West (GN),Ampara,2007-01-14,2007,1,1
FL2007,FLOOD,lka005,lka005002,lka005002048,jaladeen square(GN) hidayapuram(GN),Ampara,2007-01-14,2007,1,1
FL2007,FLOOD,lka005,lka005002,lka005002051,Lahugala,Ampara,2007-01-14,2007,1,1
FL2007,FLOOD,lka005,lka005002,lka005002051,Shasthrawela (GN),Ampara,2007-01-14,2007,1,1
FL2007,FLOOD,lka005,lka005002,lka005002048,Pothuvil,Ampara,2007-01-14,2007,1,1
FL2007,FLOOD,lka005,lka005002,lka005002051,Panama North (GN),Ampara,2007-01-14,2007,1,1
RA2007,HEAVY RAINS,lka008,lka008002,lka008002006,Madulla,Monaragala,2007-01-14,2007,1,1
FL2007,FLOOD,lka005,lka005002,lka005002051,Dewalagoda (GN),Ampara,2007-01-14,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002002,lka002002030,Rattota,Matale,2007-01-14,2007,1,1
FL2007,FLOOD,lka005,lka005002,lka005002051,Pansalgoda (GN),Ampara,2007-01-14,2007,1,1
FL2007,FLOOD,lka005,lka005002,lka005002051,Perani Lahugala (GN),Ampara,2007-01-14,2007,1,1
RA2007,HEAVY RAINS,lka003,lka003003,lka003003030,Beliatta,Hmabantota,2007-01-15,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002001,lka002001051,Udapalatha,Kandy,2007-01-15,2007,1,1
FL2007,FLOOD,lka008,lka008001,lka008001003,Mahiyanganaya,Badulla,2007-01-15,2007,1,1
FL2007,FLOOD,lka008,lka008001,lka008001003,"Dambagolla(GN),Rotalawela(GN),Poojanagaraya(GN",Badulla,2007-01-15,2007,1,1
RA2007,HEAVY RAINS,lka009,lka009001,lka009001036,Nivithigala,Ratnapura,2007-01-17,2007,1,1
RA2007,HEAVY RAINS,lka008,lka008002,lka008002006,Madulla,Monaragala,2007-01-17,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002001,lka002001018,Udadumbara,Kandy,2007-01-17,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002002,lka002002027,Wilgamuwa,Matale,2007-01-19,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002002,lka002002009,Naula,Matale,2007-01-20,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002001,lka002001024,Medadumbara,Kandy,2007-01-20,2007,1,1
RA2007,HEAVY RAINS,lka009,lka009001,lka009001018,Balangoda,Ratnapura,2007-01-20,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002001,lka002001024,Medadumbara,Kandy,2007-01-23,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002001,lka002001012,Pathadumbara,Kandy,2007-01-27,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002002,lka002002030,Rattota,Matale,2007-01-27,2007,1,1
RA2007,HEAVY RAINS,lka003,lka003003,lka003003003,Sooriyawewa,Hmabantota,2007-01-27,2007,1,1
RA2007,HEAVY RAINS,lka005,lka005002,lka005002034,Eragama,Ampara,2007-01-28,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002001,lka002001024,Medadumbara,Kandy,2007-01-28,2007,1,1
RA2007,HEAVY RAINS,lka002,lka002001,lka002001024,Medadumbara,Kandy,2007-02-02,2007,2,1
RA2007,HEAVY RAINS,lka007,lka007002,lka007002012,Dimbulagala,Polannaruwa,2007-02-03,2007,2,1
RA2007,HEAVY RAINS,lka006,lka006002,lka006002048,Dankotuwa,Puttalam,2007-02-03,2007,2,1
RA2007,HEAVY RAINS,lka002,lka002002,lka002002009,Naula,Matale,2007-02-05,2007,2,1
RA2007,HEAVY RAINS,lka008,lka008001,lka008001009,Meegahakivula,Badulla,2007-02-07,2007,2,1
RA2007,HEAVY RAINS,lka002,lka002001,lka002001018,Udadumbara,Kandy,2007-02-07,2007,2,1
RA2007,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2007-02-07,2007,2,1
RA2007,HEAVY RAINS,lka002,lka002002,lka002002009,Naula,Matale,2007-02-10,2007,2,1
UF2007,URBAN FLOOD,lka003,lka003002,lka003002042,Matara Four Gravets,Matara,2007-02-12,2007,2,1
RA2007,HEAVY RAINS,lka008,lka008001,lka008001009,Meegahakivula,Badulla,2007-02-13,2007,2,1
RA2007,HEAVY RAINS,lka002,lka002002,lka002002027,Wilgamuwa,Matale,2007-02-14,2007,2,1
RA2007,HEAVY RAINS,lka008,lka008001,lka008001009,Meegahakivula,Badulla,2007-02-14,2007,2,1
RA2007,HEAVY RAINS,lka002,lka002001,lka002001003,Thumpane,Kandy,2007-02-20,2007,2,1
RA2007,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2007-02-26,2007,2,1
RA2007,HEAVY RAINS,lka008,lka008002,lka008002012,Siyambalanduwa,Monaragala,2007-02-27,2007,2,1
RA2007,HEAVY RAINS,lka002,lka002001,lka002001018,Udadumbara,Kandy,2007-02-28,2007,2,1
FL2007,FLOOD,lka001,lka001003,lka001003036,,Kaluthara,2007-03-05,2007,3,1
FL2007,FLOOD,lka001,lka001003,,,Kaluthara,2007-03-05,2007,3,1
FL2007,FLOOD,lka001,lka001003,lka001003006,,Kaluthara,2007-03-05,2007,3,1
FL2007,FLOOD,lka001,lka001003,lka001003024,"Akkaragoda (GN), Kankanamgoda (GN)",Kaluthara,2007-03-05,2007,3,1
FL2007,FLOOD,lka001,lka001003,lka001003030,"Pelawatta galmatta(GN) thotaha, maragahadeniya",Kaluthara,2007-03-05,2007,3,1
FL2007,FLOOD,lka001,lka001001,lka001001027,"Wijerama Mw, colombo 7/Cinaman Grand",Colombo,2007-03-05,2007,3,1
FL2007,FLOOD,lka001,lka001003,lka001003033,Polgampala (GN),Kaluthara,2007-03-05,2007,3,1
FL2007,FLOOD,lka001,lka001003,lka001003033,,Kaluthara,2007-03-05,2007,3,1
FL2007,FLOOD,lka001,lka001002,lka001002036,Kiribathgoda (GN),Gampaha,2007-03-05,2007,3,1
FL2007,FLOOD,lka001,lka001003,lka001003036,Batahen (GN),Kaluthara,2007-03-05,2007,3,1
FL2007,FLOOD,lka001,lka001003,lka001003027,Gamagoda East (GN),Kaluthara,2007-03-05,2007,3,1
FL2007,FLOOD,lka001,lka001003,lka001003039,Pelawatta (GN),Kaluthara,2007-03-05,2007,3,1
FL2007,FLOOD,lka001,lka001002,lka001002039,,Gampaha,2007-03-05,2007,3,1
FL2007,FLOOD,lka001,lka001002,lka001002036,,Gampaha,2007-03-05,2007,3,1
FL2007,FLOOD,lka001,lka001003,lka001003012,Weyangalla (GN),Kaluthara,2007-03-05,2007,3,1
FL2007,FLOOD,lka001,lka001003,lka001003030,"Walipanne (GN),Lewanduwa(GN), Aluthgama",Kaluthara,2007-03-05,2007,3,1
FL2007,FLOOD,lka001,lka001003,lka001003039,"Ittapana South (GN), Ittapana North (GN)",Kaluthara,2007-03-05,2007,3,1
