Disaster,Location,District,Month,Day,Rainfall(mm),Flood
Flood,Sangamam,Ampara,12,3,17.84,1
Flood,Sammanthurai,Ampara,12,3,17.84,1
Flood,Komarie,Ampara,12,3,17.84,1
Flood,Addalachchenai,Ampara,12,10,17.84,1
Flood,Karativu,Ampara,12,3,17.84,1
Flood,Eragama,Ampara,12,20,17.84,1
Flood,Padiyathalawa,Ampara,12,20,17.84,1
Flood,Akkaraipattukarunkoditivu,Ampara,2,2,7.41,0
Flood,Thirukkovil,Ampara,2,27,7.41,0
Flood,Pothuvil,Ampara,2,29,7.41,0
Flood,Lahugala,Ampara,3,1,7.41,0
Flood,Thirukkovil,Ampara,11,12,13.56,0
Flood,Akkaraipattukarunkoditivu,Ampara,11,24,13.56,0
Flood,Kalmunai,Ampara,11,11,13.56,0
Flood,Mahaoya,Ampara,12,20,17.84,1
Flood,Dehiattakandiya,Ampara,12,20,17.84,1
Flood,Kalmunai,Ampara,12,9,17.84,0
Flood,Karativu,Ampara,12,2,17.84,0
Flood,Thirukkovil,Ampara,12,8,17.84,0
Flood,Ninthavur,Ampara,12,18,17.84,0
Flood,Akkaraipattukarunkoditivu,Ampara,12,1,17.84,0
Flood,Alayadiwembu,Ampara,12,13,17.84,0
Flood,Lahugala,Ampara,12,23,17.84,0
Flood,Lahugala,Ampara,12,20,17.84,1
Flood,Ninthavur,Ampara,12,20,17.84,1
Flood,Ampara,Ampara,12,20,17.84,1
Flood,Damana,Ampara,12,20,17.84,1
Flood,Uhana,Ampara,12,20,17.84,1
Flood,Kalmunai,Ampara,12,20,17.84,1
Flood,Samanthurai,Ampara,12,25,17.84,1
Flood,Panama,Ampara,12,22,17.84,0
Flood,Karativu,Ampara,10,19,9.82,0
Flood,Mahaoya,Ampara,12,20,17.84,0
Flood,Kolavil,Ampara,1,25,8.75,1
Flood,Sammanthurai,Ampara,1,25,8.75,1
Flood,Samanthurai,Ampara,12,13,17.84,0
Flood,Thirukkovil,Ampara,12,26,17.84,1
Flood,Uhana,Ampara,11,10,13.56,0
Flood,Alayadiwembu,Ampara,11,1,13.56,0
Flood,Karativu,Ampara,11,7,13.56,0
Flood,Damana,Ampara,12,26,17.84,0
Flood,Addalachchenai,Ampara,12,1,17.84,0
Flood,All District,Ampara,9,3,5.75,0
Flood,Ninthavur,Ampara,10,6,9.82,0
Flood,Sayinthamarathu,Ampara,12,6,17.84,0
Flood,Ampara,Ampara,12,28,17.84,0
Flood,Ninthavur,Ampara,12,10,17.84,0
Flood,Thirukkovil,Ampara,11,17,13.56,0
Flood,Sammanthurai,Ampara,12,25,17.84,1
Flood,Sammanthurai,Ampara,5,13,5.32,1
Flood,All District,Ampara,8,18,3.66,0
Flood,Pothuvil,Ampara,12,29,17.84,0
Flood,Sainthamarathu,Ampara,12,16,17.84,1
Flood,Mawanagama,Ampara,12,5,17.84,0
Flood,Dehiattakandiya,Ampara,11,24,13.56,0
Flood,Sainthamarathu,Ampara,1,25,8.75,1
Flood,Galkanda,Ampara,12,19,17.84,0
Flood,Dehiattakandiya,Ampara,11,18,13.56,1
Flood,Ampara,Ampara,11,18,13.56,1
Flood,Ampara,Ampara,2,4,7.41,1
Flood,Panama,Ampara,6,24,2.32,0
Flood,Thurendimadu,Ampara,8,6,3.66,0
Flood,Kolavil,Ampara,6,4,2.32,0
Flood,Hulannuga,Ampara,12,17,17.84,1
Flood,Panama,Ampara,1,14,8.75,1
Flood,Senanayakapura,Ampara,12,1,17.84,0
Flood,Pulungasmulla,Ampara,12,20,17.84,1
Flood,Komarie,Ampara,12,23,17.84,0
Flood,Thirukkovil,Ampara,1,5,8.75,1
Flood,Samanthurai,Ampara,11,9,13.56,0
Flood,Senagama,Ampara,1,25,8.75,1
Flood,Senanayakapura,Ampara,1,25,8.75,1
Flood,Karativu,Ampara,1,25,8.75,1
Flood,Thikkanagar,Ampara,1,25,8.75,1
Flood,Sangamam,Ampara,12,10,17.84,0
Flood,Ninthavur,Ampara,1,25,8.75,1
Flood,Ninthavur,Ampara,10,12,9.82,1
Flood,Akkaraipattu,Ampara,1,25,8.75,1
Flood,Senagama,Ampara,12,4,17.84,0
Flood,Ampara,Ampara,11,2,13.56,0
Flood,Sayinthamarathu,Ampara,12,2,17.84,0
Flood,Ampara,Ampara,3,1,7.41,0
Flood,Galkanda,Ampara,10,12,9.82,1
Flood,Mawanagama,Ampara,10,12,9.82,1
Flood,Kalmunai,Ampara,12,18,17.84,0
Flood,Akkaraipattukarunkoditivu,Ampara,12,3,17.84,0
Flood,Thirukkovil,Ampara,11,9,13.56,0
Flood,Pothuvil,Ampara,11,6,13.56,0
Flood,Samanthurai,Ampara,11,24,13.56,0
Flood,Uhana,Ampara,11,17,13.56,0
Flood,Senagama,Ampara,11,25,13.56,1
Flood,Kalmunai,Ampara,1,5,8.75,1
Flood,Mahaoya,Ampara,12,18,17.84,1
Flood,Mawanagama,Ampara,12,18,17.84,1
Flood,Senagama,Ampara,12,18,17.84,1
Flood,Galmaduwa,Ampara,5,1,5.32,1
Flood,Navithanveli,Ampara,1,24,8.75,1
Flood,Panama,Ampara,11,25,13.56,1
Flood,Navithanveli,Ampara,12,10,17.84,1
Flood,Pothuvil,Ampara,12,10,17.84,1
Flood,Sangamam,Ampara,12,18,17.84,1
Flood,Varipathanchenai,Ampara,11,25,13.56,1
Flood,Samanthurai,Ampara,11,5,13.56,1
Flood,Komarie,Ampara,12,18,17.84,1
Flood,Alayadiwembu,Ampara,4,19,3.86,1
Flood,Komarie,Ampara,11,25,13.56,1
Flood,Karativu,Ampara,11,25,13.56,1
Flood,Senanayakapura,Ampara,12,18,17.84,1
Flood,Senanayakapura,Ampara,11,25,13.56,1
Flood,Sammanthurai,Ampara,12,20,17.84,0
Flood,Galkanda,Ampara,12,18,17.84,1
Flood,Alayadiwembu,Ampara,6,1,2.32,1
Flood,Alayadiwembu,Ampara,11,26,13.56,0
Flood,Miriswatta,Ampara,6,1,2.32,1
Flood,Addalachchenai,Ampara,11,12,13.56,0
Flood,Ninthavur,Ampara,11,5,13.56,1
Flood,Kalmunai Tamil,Ampara,11,22,13.56,0
Flood,Sangamam,Ampara,12,15,17.84,0
Flood,Ninthavur,Ampara,11,6,13.56,0
Flood,Kolavil,Ampara,4,19,3.86,1
Flood,Sayinthamarathu,Ampara,11,5,13.56,1
Flood,Akkaraipattukarunkoditivu,Ampara,11,6,13.56,0
Flood,Karativu,Ampara,11,1,13.56,0
Flood,Ipalogama,Anuradhapura,12,23,6.19,1
Flood,Ipalogama,Anuradhapura,4,27,7.26,1
Flood,Ipalogama,Anuradhapura,1,22,2.34,1
Flood,Ipalogama,Anuradhapura,12,12,6.19,1
Flood,Nochchiyagama,Anuradhapura,3,10,2.75,1
Flood,Ipalogama,Anuradhapura,12,16,6.19,1
Flood,Nochchiyagama,Anuradhapura,11,29,7.92,1
Flood,Ipalogama,Anuradhapura,5,2,4.04,1
Flood,Horowpothana,Anuradhapura,12,10,6.19,1
Flood,Medawachchiya,Anuradhapura,12,19,6.19,1
Flood,Thirappane,Anuradhapura,12,28,6.19,1
Flood,Mahavilachchiya,Anuradhapura,12,24,6.19,0
Flood,Handungamuwa,Anuradhapura,3,29,2.75,0
Flood,Nochchiyagama,Anuradhapura,12,25,6.19,0
Flood,Palugaswewa,Anuradhapura,12,16,6.19,0
Flood,Palagala,Anuradhapura,12,20,6.19,0
Flood,Rajanganaya,Anuradhapura,12,6,6.19,0
Flood,Thambuttegama,Anuradhapura,6,18,1.04,1
Flood,Thalawa,Anuradhapura,11,4,7.92,1
Flood,All District,Anuradhapura,1,2,2.34,0
Flood,Nuwaragam Palatha Central,Anuradhapura,12,23,6.19,1
Flood,Nuwaragam Palatha Central,Anuradhapura,10,23,9.48,1
Flood,Nuwaragam Palatha Central,Anuradhapura,12,12,6.19,1
Flood,Kekirawa,Anuradhapura,12,18,6.19,1
Flood,Kekirawa,Anuradhapura,12,23,6.19,1
Flood,Thirappane,Anuradhapura,9,10,3.56,1
Flood,Ipalogama,Anuradhapura,4,20,7.26,1
Flood,Medawachchiya,Anuradhapura,9,10,3.56,1
Flood,Galenbindunuwewa,Anuradhapura,12,29,6.19,0
Flood,Thambuttegama,Anuradhapura,12,24,6.19,1
Flood,Thambuttegama,Anuradhapura,12,27,6.19,1
Flood,Medawachchiya,Anuradhapura,12,17,6.19,1
Flood,Medawachchiya,Anuradhapura,1,25,2.34,1
Flood,Medawachchiya,Anuradhapura,12,20,6.19,1
Flood,Nuwaragam Palatha Central,Anuradhapura,12,6,6.19,0
Flood,Medawachchiya,Anuradhapura,12,14,6.19,0
Flood,Thambuttegama,Anuradhapura,12,26,6.19,1
Flood,Thambuttegama,Anuradhapura,11,19,7.92,1
Flood,Thambuttegama,Anuradhapura,11,5,7.92,1
Flood,Mihinthale,Anuradhapura,12,4,6.19,0
Flood,Thirappane,Anuradhapura,12,4,6.19,0
Flood,Kekirawa,Anuradhapura,12,6,6.19,0
Flood,Kahatagasdigiliya,Anuradhapura,12,11,6.19,0
Flood,Medawachchiya,Anuradhapura,1,18,2.34,1
Flood,Medawachchiya,Anuradhapura,11,15,7.92,1
Flood,Medawachchiya,Anuradhapura,12,1,6.19,1
Flood,Rambewa,Anuradhapura,12,26,6.19,0
Flood,Thambuttegama,Anuradhapura,4,29,7.26,0
Flood,Thambuttegama,Anuradhapura,1,8,2.34,1
Flood,Medawachchiya,Anuradhapura,5,3,4.04,1
Flood,Thambuttegama,Anuradhapura,11,6,7.92,1
Flood,Thambuttegama,Anuradhapura,12,23,6.19,1
Flood,Nachchadoowa,Anuradhapura,12,5,6.19,0
Flood,Horowpothana,Anuradhapura,12,8,6.19,0
Flood,Thambuttegama,Anuradhapura,12,6,6.19,0
Flood,Thalawa,Anuradhapura,12,12,6.19,0
Flood,All District,Anuradhapura,6,1,1.04,0
Flood,Medawachchiya,Anuradhapura,8,27,1.82,1
Flood,Thambuttegama,Anuradhapura,1,2,2.34,1
Flood,Kalugala,Anuradhapura,12,4,6.19,0
Flood,Thirappane,Anuradhapura,3,23,2.75,1
Flood,Nuwaragam Palatha Central,Anuradhapura,11,20,7.92,0
Flood,Nachchadoowa,Anuradhapura,11,28,7.92,0
Flood,Nuwaragam Palatha East,Anuradhapura,5,20,4.04,0
Flood,Thambuttegama,Anuradhapura,11,4,7.92,1
Flood,Thalawa,Anuradhapura,12,23,6.19,1
Flood,Nachchadoowa,Anuradhapura,12,23,6.19,1
Flood,Nuwaragam Palatha East,Anuradhapura,12,23,6.19,1
Flood,Palagala,Anuradhapura,12,23,6.19,1
Flood,Thirappane,Anuradhapura,12,23,6.19,1
Flood,Thirappane,Anuradhapura,5,8,4.04,0
Flood,Medawachchiya,Anuradhapura,5,3,4.04,0
Flood,Rajanganaya,Anuradhapura,5,9,4.04,0
Flood,Nuwaragam Palatha Central,Anuradhapura,1,8,2.34,1
Flood,Kithulhitiyawa Udagama Colaniya,Anuradhapura,11,17,7.92,1
Flood,Konketiyawa,Anuradhapura,12,26,6.19,1
Flood,Bandara Ulpatha,Anuradhapura,12,26,6.19,1
Flood,Galnewa,Anuradhapura,12,23,6.19,1
Flood,Thalawa,Anuradhapura,5,6,4.04,0
Flood,Thambuttegama,Anuradhapura,5,30,4.04,0
Flood,Palagala,Anuradhapura,5,12,4.04,0
Flood,Anakatawewa,Anuradhapura,12,11,6.19,0
Flood,Hinguruwelpitiya,Anuradhapura,12,27,6.19,0
Flood,Pelbendiyawa,Anuradhapura,12,11,6.19,0
Flood,Rajjallegama,Anuradhapura,12,5,6.19,0
Flood,Kaluvila,Anuradhapura,12,5,6.19,0
Flood,Nochchiyagama,Anuradhapura,1,24,2.34,0
Flood,Kudanelukulama,Anuradhapura,12,11,6.19,0
Flood,Rajanganaya,Anuradhapura,3,24,2.75,1
Flood,Meewellewa,Anuradhapura,12,18,6.19,0
Flood,Medawachchiya Junction,Anuradhapura,10,9,9.48,0
Flood,Galnewa,Anuradhapura,12,24,6.19,0
Flood,Kebithigollewa,Anuradhapura,12,25,6.19,0
Flood,Nachchadoowa,Anuradhapura,12,24,6.19,0
Flood,Ipalogama,Anuradhapura,12,28,6.19,0
Flood,Thalawa,Anuradhapura,12,8,6.19,0
Flood,Nuwaragam Palatha Central,Anuradhapura,5,9,4.04,0
Flood,Nachchadoowa,Anuradhapura,5,21,4.04,0
Flood,Medawachchiya Junction,Anuradhapura,12,26,6.19,1
Flood,Kahatagasdigiliya,Anuradhapura,12,26,6.19,1
Flood,Annasiwewa,Anuradhapura,12,26,6.19,1
Flood,Horivila,Anuradhapura,12,26,6.19,1
Flood,Rambewa,Anuradhapura,1,17,2.34,0
Flood,Parawahagama,Anuradhapura,12,28,6.19,0
Flood,Padaviya,Anuradhapura,12,26,6.19,1
Flood,Kebithigollewa,Anuradhapura,12,26,6.19,1
Flood,Horowpothana,Anuradhapura,12,26,6.19,1
Flood,Kekirawa,Anuradhapura,12,26,6.19,1
Flood,Palugaswewa,Anuradhapura,12,26,6.19,1
Flood,Galnewa,Anuradhapura,12,26,6.19,1
Flood,Nachchadoowa,Anuradhapura,1,3,2.34,0
Flood,Nuwaragam Palatha Central,Anuradhapura,11,16,7.92,0
Flood,Ipalogama,Anuradhapura,11,10,7.92,0
Flood,Nuwaragam Palatha East,Anuradhapura,1,23,2.34,0
Flood,Thalawa,Anuradhapura,1,13,2.34,0
Flood,Medawachchiya,Anuradhapura,12,26,6.19,1
Flood,Thambuttegama,Anuradhapura,1,23,2.34,0
Flood,Rajanganaya,Anuradhapura,12,10,6.19,0
Flood,Ipalogama,Anuradhapura,10,6,9.48,0
Flood,Palagala,Anuradhapura,1,24,2.34,0
Flood,Nuwaragam Palatha Central,Anuradhapura,3,23,2.75,1
Flood,Palugaswewa,Anuradhapura,1,5,2.34,0
Flood,Kahatagasdigiliya,Anuradhapura,1,14,2.34,0
Flood,Handungamuwa,Anuradhapura,12,26,6.19,1
Flood,Moragoda,Anuradhapura,12,26,6.19,1
Flood,Pethispura,Anuradhapura,8,15,1.82,0
Flood,Thambuttegama,Anuradhapura,12,5,6.19,0
Flood,Thantirimale,Anuradhapura,9,29,3.56,1
Flood,Kudanelukulama,Anuradhapura,9,29,3.56,1
Flood,Padaviya,Anuradhapura,11,25,7.92,0
Flood,Rambewa,Anuradhapura,11,15,7.92,0
Flood,Pethispura,Anuradhapura,9,29,3.56,1
Flood,Nuwaragam Palatha East,Anuradhapura,11,5,7.92,0
Flood,Ipalogama,Anuradhapura,3,21,2.75,1
Flood,Palagala,Anuradhapura,3,21,2.75,1
Flood,Thambuttegama,Anuradhapura,10,10,9.48,1
Flood,Deveni Polwatta,Anuradhapura,4,6,7.26,0
Flood,Budugehinna,Anuradhapura,12,6,6.19,0
Flood,Handungamuwa,Anuradhapura,12,17,6.19,0
Flood,Horowpothana,Anuradhapura,1,8,2.34,0
Flood,Galenbindunuwewa,Anuradhapura,1,25,2.34,0
Flood,Nuwaragam Palatha East,Anuradhapura,12,9,6.19,0
Flood,Maliyadewapura,Anuradhapura,10,10,9.48,1
Flood,Galnewa,Anuradhapura,3,19,2.75,0
Flood,Thambuttegama,Anuradhapura,1,13,2.34,0
Flood,Thambuttegama,Anuradhapura,11,10,7.92,0
Flood,Thambuttegama,Anuradhapura,12,25,6.19,0
Flood,Nuwaragam Palatha Central,Anuradhapura,11,21,7.92,0
Flood,Nuwaragam Palatha East,Anuradhapura,11,19,7.92,0
Flood,Nochchiyagama,Anuradhapura,3,28,2.75,0
Flood,Nochchiyagama,Anuradhapura,11,22,7.92,0
Flood,Thambuttegama,Anuradhapura,11,16,7.92,0
Flood,Nuwaragam Palatha Central,Anuradhapura,5,17,4.04,1
Flood,Palagala,Anuradhapura,5,17,4.04,1
Flood,Thalawa,Anuradhapura,11,20,7.92,0
Flood,Thambuttegama,Anuradhapura,1,4,2.34,0
Flood,Nuwaragam Palatha Central,Anuradhapura,3,3,2.75,0
Flood,Thirappane,Anuradhapura,3,6,2.75,0
Flood,Thambuttegama,Anuradhapura,5,17,4.04,1
Flood,Thalawa,Anuradhapura,5,17,4.04,1
Flood,Nachchadoowa,Anuradhapura,5,17,4.04,1
Flood,Nuwaragam Palatha East,Anuradhapura,5,17,4.04,1
Flood,Thambuttegama,Anuradhapura,12,2,6.19,0
Flood,Medawachchiya,Anuradhapura,12,12,6.19,0
Flood,Palugaswewa Farm,Anuradhapura,12,10,6.19,0
Flood,Ipalogama,Anuradhapura,4,10,7.26,0
Flood,Ipalogama,Anuradhapura,5,10,4.04,0
Flood,Ipalogama,Anuradhapura,1,23,2.34,0
Flood,Ipalogama,Anuradhapura,12,11,6.19,0
Flood,Ipalogama,Anuradhapura,12,9,6.19,0
Flood,Ipalogama,Anuradhapura,4,2,7.26,0
Flood,Medawachchiya,Anuradhapura,12,7,6.19,0
Flood,Medawachchiya,Anuradhapura,9,16,3.56,0
Flood,Medawachchiya,Anuradhapura,5,11,4.04,0
Flood,Medawachchiya,Anuradhapura,12,30,6.19,0
Flood,Rajjallegama,Anuradhapura,12,19,6.19,0
Flood,Medawachchiya,Anuradhapura,11,1,7.92,0
Flood,Medawachchiya,Anuradhapura,1,13,2.34,0
Flood,Medawachchiya,Anuradhapura,12,22,6.19,0
Flood,Medawachchiya,Anuradhapura,1,21,2.34,0
Flood,Medawachchiya,Anuradhapura,8,20,1.82,0
Flood,Ipalogama,Anuradhapura,4,9,7.26,0
Flood,Thirappane,Anuradhapura,5,17,4.04,1
Flood,Rajanganaya,Anuradhapura,5,17,4.04,1
Flood,Rajanganaya,Anuradhapura,12,21,6.19,1
Flood,Galenbindunuwewa,Anuradhapura,12,21,6.19,1
Flood,Thalawa,Anuradhapura,12,21,6.19,1
Flood,Thambuttegama,Anuradhapura,12,21,6.19,1
Flood,Horowpothana,Anuradhapura,12,21,6.19,1
Flood,Nachchadoowa,Anuradhapura,12,21,6.19,1
Flood,Nuwaragam Palatha East,Anuradhapura,12,21,6.19,1
Flood,Palagala,Anuradhapura,12,21,6.19,1
Flood,Rambewa,Anuradhapura,12,21,6.19,1
Flood,Ipalogama,Anuradhapura,3,10,2.75,0
Flood,Thirappane,Anuradhapura,12,21,6.19,1
Flood,Thambuttegama,Anuradhapura,11,1,7.92,0
Flood,Palagala,Anuradhapura,12,21,6.19,0
Flood,Meewellewa,Anuradhapura,3,10,2.75,0
Flood,Pethispura,Anuradhapura,3,25,2.75,0
Flood,Thambuttegama,Anuradhapura,2,23,2.86,0
Flood,Palagala,Anuradhapura,3,23,2.75,0
Flood,Medawachchiya,Anuradhapura,5,17,4.04,1
Flood,All District,Anuradhapura,1,1,2.34,1
Flood,Nochchiyagama,Anuradhapura,12,21,6.19,1
Flood,Ipalogama,Anuradhapura,11,17,7.92,1
Flood,Nuwaragam Palatha Central,Anuradhapura,11,17,7.92,1
Flood,Nuwaragam Palatha East,Anuradhapura,11,17,7.92,1
Flood,Rambewa,Anuradhapura,11,17,7.92,1
Flood,Padaviya,Anuradhapura,11,17,7.92,1
Flood,Nachchadoowa,Anuradhapura,11,4,7.92,1
Flood,Nuwaragam Palatha Central,Anuradhapura,11,4,7.92,1
Flood,Palugaswewa,Anuradhapura,12,21,6.19,1
Flood,Handungamuwa,Anuradhapura,3,30,2.75,1
Flood,All District,Anuradhapura,6,2,1.04,1
Flood,Nuwaragam Palatha Central,Anuradhapura,12,21,6.19,1
Flood,Medawachchiya,Anuradhapura,12,21,6.19,1
Flood,Mihinthale,Anuradhapura,12,21,6.19,1
Flood,Kekirawa,Anuradhapura,12,21,6.19,1
Flood,Kahatagasdigiliya,Anuradhapura,12,21,6.19,1
Flood,Mahavilachchiya,Anuradhapura,12,21,6.19,1
Flood,Nachchadoowa,Anuradhapura,10,22,9.48,0
Flood,Rajjallegama,Anuradhapura,4,3,7.26,0
Flood,Ipalogama,Anuradhapura,12,24,6.19,0
Flood,Thirappane,Anuradhapura,9,13,3.56,0
Flood,Parawahagama,Anuradhapura,12,23,6.19,1
Flood,Nachchadoowa,Anuradhapura,10,7,9.48,1
Flood,Nochchiyagama,Anuradhapura,12,15,6.19,0
Flood,Galnewa,Anuradhapura,12,16,6.19,0
Flood,Ipalogama,Anuradhapura,12,4,6.19,0
Flood,Thalawa,Anuradhapura,12,27,6.19,0
Flood,Thambuttegama,Anuradhapura,12,14,6.19,0
Flood,Nuwaragam Palatha East,Anuradhapura,11,7,7.92,1
Flood,Nuwaragam Palatha Central,Anuradhapura,12,27,6.19,0
Flood,Palagala,Anuradhapura,12,13,6.19,0
Flood,Rajanganaya,Anuradhapura,12,5,6.19,0
Flood,Meewellewa,Anuradhapura,3,23,2.75,1
Flood,Pethispura,Anuradhapura,3,23,2.75,1
Flood,Thambuttegama,Anuradhapura,2,1,2.86,1
Flood,Ambagahawewa,Anuradhapura,7,1,1.49,1
Flood,Thambuttegama,Anuradhapura,12,19,6.19,1
Flood,Palugaswewa,Anuradhapura,12,15,6.19,0
Flood,Siyambalagaswewa,Anuradhapura,12,19,6.19,1
Flood,Nuwaragam Palatha Central,Anuradhapura,11,7,7.92,1
Flood,Rajanganaya,Anuradhapura,3,21,2.75,0
Flood,Andiyagala,Anuradhapura,3,21,2.75,1
Flood,Kalawewa,Anuradhapura,3,21,2.75,1
Flood,Thalawa,Anuradhapura,12,9,6.19,0
Flood,Nachchadoowa,Anuradhapura,12,9,6.19,0
Flood,Nuwaragam Palatha East,Anuradhapura,12,11,6.19,0
Flood,Thirappane,Anuradhapura,12,21,6.19,0
Flood,Galnewa,Anuradhapura,12,1,6.19,0
Flood,Deveni Polwatta,Anuradhapura,4,11,7.26,1
Flood,Horowpothana,Anuradhapura,12,22,6.19,0
Flood,Palagala,Anuradhapura,12,19,6.19,1
Flood,Palugaswewa,Anuradhapura,12,19,6.19,1
Flood,Nuwaragam Palatha Central,Anuradhapura,12,19,6.19,1
Flood,Thalawa,Anuradhapura,12,19,6.19,1
Flood,Ipalogama,Anuradhapura,12,19,6.19,1
Flood,Galnewa,Anuradhapura,12,19,6.19,1
Flood,Nochchiyagama,Anuradhapura,12,19,6.19,1
Flood,Nuwaragam Palatha Central,Anuradhapura,1,3,2.34,0
Flood,Thirappane,Anuradhapura,12,22,6.19,0
Flood,Handungamuwa,Anuradhapura,12,19,6.19,1
Flood,Bandara Ulpatha,Anuradhapura,12,19,6.19,1
Flood,Palugaswewa,Anuradhapura,12,28,6.19,0
Flood,Galnewa,Anuradhapura,12,8,6.19,0
Flood,Medawachchiya,Anuradhapura,12,8,6.19,0
Flood,Bandara Ulpatha,Anuradhapura,8,5,1.82,0
Flood,Thambuttegama,Anuradhapura,6,16,1.04,0
Flood,Nuwaragam Palatha Central,Anuradhapura,10,22,9.48,0
Flood,Ambagahawewa,Anuradhapura,7,30,1.49,0
Flood,Kekirawa,Anuradhapura,12,14,6.19,0
Flood,Nuwaragam Palatha Central,Anuradhapura,12,8,6.19,0
Flood,Siyambalagaswewa,Anuradhapura,12,11,6.19,0
Flood,Handungamuwa,Anuradhapura,12,16,6.19,0
Flood,Kekirawa,Anuradhapura,12,16,6.19,0
Flood,Rajanganaya,Anuradhapura,12,13,6.19,0
Flood,Bandara Ulpatha,Anuradhapura,12,6,6.19,0
Flood,Kaluvila,Anuradhapura,12,3,6.19,0
Flood,Kekirawa,Anuradhapura,12,28,6.19,0
Flood,Thambuttegama,Anuradhapura,12,30,6.19,0
Flood,Rajanganaya,Anuradhapura,12,19,6.19,1
Flood,Horowpothana,Anuradhapura,12,16,6.19,0
Flood,Padaviya,Anuradhapura,12,9,6.19,0
Flood,Kaluvila,Anuradhapura,12,19,6.19,1
Flood,Pelbendiyawa,Anuradhapura,12,23,6.19,1
Flood,Hinguruwelpitiya,Anuradhapura,12,23,6.19,1
Flood,Palugaswewa Farm,Anuradhapura,12,19,6.19,1
Flood,Rajjallegama,Anuradhapura,12,18,6.19,1
Flood,Kalugala,Anuradhapura,12,23,6.19,1
Flood,Budugehinna,Anuradhapura,12,23,6.19,1
Flood,Kebithigollewa,Anuradhapura,12,23,6.19,0
Flood,Anakatawewa,Anuradhapura,12,23,6.19,1
Flood,Kaluvila,Anuradhapura,12,23,6.19,1
Flood,Kudanelukulama,Anuradhapura,12,23,6.19,1
Flood,Meewellewa,Anuradhapura,12,23,6.19,1
Flood,Handungamuwa,Anuradhapura,12,23,6.19,1
Flood,Rajanganaya,Anuradhapura,12,23,6.19,1
Flood,Rajjallegama,Anuradhapura,4,11,7.26,1
Flood,Maha Bellankadawala,Anuradhapura,4,11,7.26,1
Flood,Rajjallegama,Anuradhapura,12,23,6.19,1
Flood,Maha Bellankadawala,Anuradhapura,4,7,7.26,0
Flood,Thambuttegama,Anuradhapura,10,1,9.48,0
Flood,Wessagiriya,Anuradhapura,12,23,6.19,1
Flood,Palugaswewa Farm,Anuradhapura,12,23,6.19,1
Flood,Nuwaragam Palatha East,Anuradhapura,9,20,3.56,0
Flood,Nuwaragam Palatha Central,Anuradhapura,9,29,3.56,1
Flood,Rambewa,Anuradhapura,1,9,2.34,1
Flood,Nuwaragam Palatha Central,Anuradhapura,9,21,3.56,0
Flood,Nachchadoowa,Anuradhapura,1,9,2.34,1
Flood,Nuwaragam Palatha East,Anuradhapura,1,9,2.34,1
Flood,Kalawewa,Anuradhapura,3,29,2.75,0
Flood,Thalawa,Anuradhapura,1,9,2.34,1
Flood,Andiyagala,Anuradhapura,3,30,2.75,0
Flood,Thambuttegama,Anuradhapura,1,9,2.34,1
Flood,Ipalogama,Anuradhapura,10,9,9.48,1
Flood,Palugaswewa Farm,Anuradhapura,12,8,6.19,0
Flood,Annasiwewa,Anuradhapura,12,23,6.19,1
Flood,Saliya Mawatha,Anuradhapura,12,12,6.19,1
Flood,Kithulhitiyawa Udagama Colaniya,Anuradhapura,11,11,7.92,0
Flood,Bandara Ulpatha,Anuradhapura,8,1,1.82,1
Flood,Thambuttegama,Anuradhapura,12,1,6.19,0
Flood,Thambuttegama,Anuradhapura,4,22,7.26,1
Flood,Thalawa,Anuradhapura,12,18,6.19,1
Flood,Palugaswewa,Anuradhapura,1,9,2.34,1
Flood,Nochchiyagama,Anuradhapura,1,7,2.34,1
Flood,Thambuttegama,Anuradhapura,12,18,6.19,1
Flood,Nachchadoowa,Anuradhapura,12,19,6.19,1
Flood,Thantirimale,Anuradhapura,9,21,3.56,0
Flood,Kudanelukulama,Anuradhapura,9,16,3.56,0
Flood,Pethispura,Anuradhapura,9,5,3.56,0
Flood,Pethispura,Anuradhapura,8,1,1.82,1
Flood,Wessagiriya,Anuradhapura,12,22,6.19,0
Flood,Elayapattuwa,Anuradhapura,12,22,6.19,0
Flood,Saliya Mawatha,Anuradhapura,12,1,6.19,0
Flood,Mahavilachchiya,Anuradhapura,9,15,3.56,0
Flood,Annasiwewa,Anuradhapura,12,24,6.19,0
Flood,Horowpothana,Anuradhapura,1,9,2.34,1
Flood,Kahatagasdigiliya,Anuradhapura,1,9,2.34,1
Flood,Kekirawa,Anuradhapura,11,1,7.92,0
Flood,Galenbindunuwewa,Anuradhapura,1,9,2.34,1
Flood,Rajanganaya,Anuradhapura,12,19,6.19,0
Flood,Palagala,Anuradhapura,1,9,2.34,1
Flood,Katukeliyawa,Anuradhapura,12,8,6.19,0
Flood,Elayapattuwa,Anuradhapura,12,12,6.19,1
Flood,Maliyadewapura,Anuradhapura,10,7,9.48,0
Flood,Veheragala,Anuradhapura,12,27,6.19,1
Flood,Hureegaswewa,Anuradhapura,12,9,6.19,0
Flood,Sudaragahagama,Anuradhapura,11,19,7.92,1
Flood,Lunuwewa,Anuradhapura,5,11,4.04,1
Flood,Siyambalagaswewa,Anuradhapura,8,1,1.82,1
Flood,Siyambalagaswewa,Anuradhapura,6,11,1.04,1
Flood,Mudungoda,Anuradhapura,12,3,6.19,0
