Disaster,Location,District,Year,Month,Day,Wind Speed(mph),Cyclone
Cyclone,Akkaraipattukarunkoditivu,Ampara,2007,6,27,0.32,1
Cyclone,Thirukkovil,Ampara,2005,7,4,0.31,1
Cyclone,Thirukkovil,Ampara,2006,8,20,0.29,1
Cyclone,Padiyathalawa,Ampara,2008,5,13,0.24,1
Cyclone,Kalmunai,Ampara,2000,12,26,0.29,1
Cyclone,Thirukkovil,Ampara,2002,9,20,0.26,1
Cyclone,Akkaraipattukarunkoditivu,Ampara,2006,1,8,0.31,1
Cyclone,Viripathanchenai,Ampara,2006,5,1,0.24,0
Cyclone,Alim Nagar,Ampara,2004,10,15,0.2,0
Cyclone,Eragama,Ampara,2006,5,19,0.24,0
Cyclone,Damana,Ampara,2010,8,29,0.29,0
Cyclone,Damana,Ampara,2010,9,23,0.26,0
Cyclone,Akkaraipattukarunkoditivu,Ampara,2007,11,11,0.24,0
Cyclone,Akkaraipattukarunkoditivu,Ampara,2004,12,19,0.29,0
Cyclone,Akkaraipattukarunkoditivu,Ampara,2004,9,22,0.26,0
Cyclone,Damana,Ampara,2011,10,14,0.2,0
Cyclone,Damana,Ampara,2011,10,16,0.2,0
Cyclone,Paragahagala West,Ampara,2010,8,28,0.29,0
Cyclone,Vavinna South,Ampara,2010,8,29,0.29,0
Cyclone,Deviyagala,Ampara,2010,8,11,0.29,0
Cyclone,Pahalalantha,Ampara,2010,8,14,0.29,0
Cyclone,Damana,Ampara,2012,8,1,0.29,0
Cyclone,Dehiattakandiya,Ampara,2012,8,14,0.29,0
Cyclone,Kithsirigama,Ampara,2010,9,11,0.26,0
Cyclone,Ampara,Ampara,2010,8,4,0.29,0
Cyclone,Damana,Ampara,2008,1,25,0.31,1
Cyclone,Damana,Ampara,2007,7,26,0.31,1
Cyclone,Damana,Ampara,2007,8,11,0.29,1
Cyclone,Alim Nagar,Ampara,2004,10,12,0.2,1
Cyclone,Alim Nagar,Ampara,2004,9,30,0.26,1
Cyclone,Eragama,Ampara,2008,11,25,0.24,1
Cyclone,Eragama,Ampara,2009,6,13,0.32,1
Cyclone,Moragahapallama,Ampara,2011,3,10,0.21,1
Cyclone,Rajagama North South,Ampara,2011,3,10,0.21,1
Cyclone,Eragama,Ampara,2006,11,19,0.24,1
Cyclone,Thimbirigolla,Ampara,2011,11,10,0.24,1
Cyclone,Eragama,Ampara,2005,1,14,0.31,1
Cyclone,Eragama,Ampara,2005,9,25,0.26,1
Cyclone,Eragama,Ampara,2005,10,10,0.2,1
Cyclone,Eragama,Ampara,2007,9,4,0.26,1
Cyclone,Eragama,Ampara,2007,10,24,0.2,1
Cyclone,Eragama,Ampara,2007,7,11,0.31,1
Cyclone,Akkaraipattu,Ampara,2007,11,14,0.24,1
Cyclone,Eragama,Ampara,2007,5,8,0.24,1
Cyclone,Eragama,Ampara,2007,4,15,0.19,1
Cyclone,Eragama,Ampara,2007,12,16,0.29,1
Cyclone,Eragama,Ampara,2005,12,16,0.29,1
Cyclone,Eragama,Ampara,2007,10,27,0.2,1
Cyclone,Eragama,Ampara,2007,7,18,0.31,1
Cyclone,Eragama,Ampara,2007,6,21,0.32,1
Cyclone,Kolavil,Ampara,2013,5,18,0.24,0
Cyclone,Thikkanagar,Ampara,2013,5,4,0.24,0
Cyclone,Akkaraipattu,Ampara,2013,5,21,0.24,0
Cyclone,Damana,Ampara,2014,10,25,0.2,0
Cyclone,Galkanda,Ampara,2012,8,13,0.29,1
Cyclone,Vijayapura,Ampara,2012,8,22,0.29,1
Cyclone,Thirukkovil,Ampara,2015,7,24,0.31,0
Cyclone,Kolavil,Ampara,2013,5,13,0.24,1
Cyclone,Eragama,Ampara,2007,4,7,0.19,1
Cyclone,Eragama,Ampara,2008,9,15,0.26,1
Cyclone,Eragama,Ampara,2008,10,27,0.2,1
Cyclone,Eragama,Ampara,2008,5,29,0.24,1
Cyclone,Damana,Ampara,2007,7,11,0.31,1
Cyclone,Mahaoya,Ampara,2013,8,22,0.29,0
Cyclone,Damana,Ampara,2007,6,25,0.32,1
Cyclone,Damana,Ampara,2006,12,27,0.29,1
Cyclone,Damana,Ampara,2006,5,27,0.24,1
Cyclone,Damana,Ampara,2006,5,24,0.24,1
Cyclone,Damana,Ampara,2006,4,3,0.19,1
Cyclone,Damana,Ampara,2006,2,11,0.29,1
Cyclone,Uhana,Ampara,2011,7,15,0.31,0
Cyclone,Uhana,Ampara,2011,10,20,0.2,0
Cyclone,Damana,Ampara,2006,1,4,0.31,1
Cyclone,Damana,Ampara,2005,9,29,0.26,1
Cyclone,Damana,Ampara,2005,8,23,0.29,1
Cyclone,Galkanda,Ampara,2012,8,22,0.29,0
Cyclone,Vijayapura,Ampara,2012,8,9,0.29,0
Cyclone,Mahaoya,Ampara,2000,10,4,0.2,1
Cyclone,Mahaoya,Ampara,2008,5,13,0.24,1
Cyclone,Eragama,Ampara,2008,7,14,0.31,1
Cyclone,Eragama,Ampara,2008,8,15,0.29,1
Cyclone,Kithsirigama,Ampara,2010,9,13,0.26,1
Cyclone,Pahalalantha,Ampara,2010,8,19,0.29,1
Cyclone,Deviyagala,Ampara,2010,8,19,0.29,1
Cyclone,Vavinna South,Ampara,2010,8,19,0.29,1
Cyclone,Akkaraipattu,Ampara,2013,5,13,0.24,1
Cyclone,Paragahagala West,Ampara,2010,8,19,0.29,1
Cyclone,Eragama,Ampara,2006,6,10,0.32,1
Cyclone,Eragama,Ampara,2006,12,20,0.29,1
Cyclone,Eragama,Ampara,2009,10,27,0.2,1
Cyclone,Viripathanchenai,Ampara,2006,5,25,0.24,1
Cyclone,Mahaoya,Ampara,2006,6,8,0.32,1
Cyclone,Mahaoya,Ampara,2008,1,7,0.31,1
Cyclone,Ninthavur,Ampara,2009,11,15,0.24,1
Cyclone,Irakkamam,Ampara,2009,10,8,0.2,0
Cyclone,Samanthurai,Ampara,2018,8,12,0.29,0
Cyclone,Bakmitiyawa,Ampara,2008,2,11,0.29,0
Cyclone,Thimbirigolla,Ampara,2009,11,15,0.24,0
Cyclone,Eragama,Ampara,2005,1,24,0.31,0
Cyclone,Irakkamam,Ampara,2006,10,4,0.2,1
Cyclone,Padiyathalawa,Ampara,2000,12,16,0.29,0
Cyclone,Eragama,Ampara,2006,4,8,0.19,0
Cyclone,Annamalai,Ampara,2008,3,30,0.21,0
Cyclone,Mahaoya,Ampara,2006,8,27,0.29,0
Cyclone,Dorakumbura,Ampara,2000,12,26,0.29,1
Cyclone,Keenawatta,Ampara,2008,9,25,0.26,0
Cyclone,Varipathanchenai,Ampara,2005,2,1,0.29,1
Cyclone,Tempitiya,Ampara,2008,7,27,0.31,0
Cyclone,Ambalanoya,Ampara,2008,1,17,0.31,0
Cyclone,Damana,Ampara,2006,9,24,0.26,0
Cyclone,Galkanda,Ampara,2007,11,24,0.24,0
Cyclone,Sorikalmunai Central Camp,Ampara,2009,10,8,0.2,0
Cyclone,Galmaduwa,Ampara,2008,8,6,0.29,0
Cyclone,Kudagama,Ampara,2008,7,22,0.31,0
Cyclone,Damana,Ampara,2005,9,22,0.26,0
Cyclone,Oluvil,Ampara,2009,11,2,0.24,0
Cyclone,Galkanda,Ampara,2005,9,24,0.26,1
Cyclone,Helagampura,Ampara,2000,12,4,0.29,1
Cyclone,Annamalai,Ampara,2005,5,3,0.24,0
Cyclone,Eragama,Ampara,2004,11,3,0.24,0
Cyclone,Dorakumbura,Ampara,2003,5,12,0.24,1
Cyclone,Pannalgama,Ampara,2009,7,7,0.31,0
Cyclone,A Janapadaya,Ampara,2007,11,2,0.24,0
Cyclone,Pannalgama,Ampara,2005,9,21,0.26,0
Cyclone,Thimbirigolla,Ampara,2009,9,28,0.26,0
Cyclone,Panama North,Ampara,2009,6,11,0.32,0
Cyclone,Diviyagala,Ampara,2008,9,23,0.26,0
Cyclone,Senanayakapura,Ampara,2003,6,9,0.32,1
Cyclone,Uksiripura,Ampara,2009,2,18,0.29,0
Cyclone,Unapana,Ampara,2008,5,28,0.24,0
Cyclone,Kelagama,Ampara,2004,4,29,0.19,1
Cyclone,A Janapadaya,Ampara,2006,4,21,0.19,0
Cyclone,Eragama,Ampara,2005,9,7,0.26,0
Cyclone,Galkanda,Ampara,2007,7,23,0.31,0
Cyclone,Iddapola,Ampara,2008,5,19,0.24,0
Cyclone,A Janapadaya,Ampara,2009,8,30,0.29,0
Cyclone,Damana,Ampara,2000,12,26,0.29,1
Cyclone,Pansalgoda,Ampara,2008,1,14,0.31,0
Cyclone,Helagampura,Ampara,2008,9,30,0.26,0
Cyclone,Helagampura,Ampara,2008,8,2,0.29,0
Cyclone,Madawalalanda,Ampara,2005,8,17,0.29,0
Cyclone,Moragahapallama,Ampara,2006,12,16,0.29,0
Cyclone,Madana,Ampara,2008,6,17,0.32,0
Cyclone,Aranthalawa,Ampara,2008,7,21,0.31,0
Cyclone,Kehel Ulla,Ampara,2005,9,24,0.26,1
Cyclone,Muwangala,Ampara,2008,8,25,0.29,0
Cyclone,Nawa Medagama,Ampara,2007,4,16,0.19,1
Cyclone,Ambalanoya,Ampara,2008,8,28,0.29,0
Cyclone,Henanigala South,Ampara,2006,2,9,0.29,1
Cyclone,Malayadikiramam,Ampara,2000,12,4,0.29,1
Cyclone,Mahaoya,Ampara,2000,4,27,0.19,0
Cyclone,Akkaraipattu,Ampara,2005,10,10,0.2,1
Cyclone,Addalachchenai,Ampara,2009,11,7,0.24,0
Cyclone,Lahugala,Ampara,2003,3,9,0.21,1
Cyclone,Tempitiya,Ampara,2008,4,8,0.19,0
Cyclone,Kallarichchel,Ampara,2006,10,1,0.2,1
Cyclone,Namal Oya,Ampara,2008,8,3,0.29,0
Cyclone,Varipathanchenai,Ampara,2006,10,1,0.2,1
Cyclone,Galahitiyagoda,Ampara,2009,8,5,0.29,0
Cyclone,Ambamalthalawa,Ampara,2008,8,9,0.29,0
Cyclone,Rajagalathenna North,Ampara,2008,4,3,0.19,0
Cyclone,Gonagolla,Ampara,2008,8,30,0.29,0
Cyclone,Pallikudiyiruppu,Ampara,2007,6,27,0.32,1
Cyclone,Muwapetikewela,Ampara,2007,4,29,0.19,0
Cyclone,Senagama,Ampara,2006,2,9,0.29,1
Cyclone,Irakkamam,Ampara,2005,9,23,0.26,1
Cyclone,Ellegoda,Ampara,2003,5,9,0.24,1
Cyclone,Komana,Ampara,2003,5,9,0.24,1
Cyclone,Komarie,Ampara,2003,5,9,0.24,1
Cyclone,A Janapadaya,Ampara,2006,3,14,0.21,0
Cyclone,Galkanda,Ampara,2007,11,3,0.24,0
Cyclone,Helagampura,Ampara,2006,5,3,0.24,0
Cyclone,Mahanagapura,Ampara,2006,11,15,0.24,0
Cyclone,Thottama,Ampara,2006,2,9,0.29,1
Cyclone,Padiyathalawa,Ampara,2003,12,3,0.29,0
Cyclone,Galgamuwa,Ampara,2006,5,18,0.24,0
Cyclone,Galkanda,Ampara,2007,6,15,0.32,0
Cyclone,Varipathanchenai,Ampara,2004,2,11,0.29,1
Cyclone,Eragama,Ampara,2006,1,12,0.31,0
Cyclone,Uhana,Ampara,2006,9,28,0.26,0
Cyclone,Thikkanagar,Ampara,2000,12,26,0.29,1
Cyclone,Senagama,Ampara,2004,1,11,0.31,1
Cyclone,Uhana,Ampara,2006,1,12,0.31,1
Cyclone,Ampara,Ampara,2003,9,7,0.26,0
Cyclone,Padagoda,Ampara,2005,7,20,0.31,1
Cyclone,Akkaraipattu,Ampara,2005,4,7,0.19,1
Cyclone,Sadamadulla,Ampara,2000,5,1,0.24,1
Cyclone,Kekirihena,Ampara,2008,3,23,0.21,0
Cyclone,Mruthagaspitiya,Ampara,2005,2,5,0.29,1
Cyclone,Rambewa,Anuradhapura,2003,12,26,0.31,1
Cyclone,Thambuttegama,Anuradhapura,2004,3,18,0.22,0
Cyclone,Thirappane,Anuradhapura,2006,11,12,0.27,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2007,4,21,0.22,1
Cyclone,Mihinthale,Anuradhapura,2002,8,26,0.48,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2007,1,26,0.32,1
Cyclone,Horivila,Anuradhapura,2000,12,26,0.31,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2002,11,26,0.27,1
Cyclone,Medawachchiya Junction,Anuradhapura,2000,12,14,0.31,0
Cyclone,Keliyawa,Anuradhapura,2002,12,11,0.31,0
Cyclone,Thambuttegama,Anuradhapura,2007,4,3,0.22,0
Cyclone,Walawwegama,Anuradhapura,2002,12,17,0.31,1
Cyclone,Palugaswewa Farm,Anuradhapura,2002,12,21,0.31,0
Cyclone,Mihinthale,Anuradhapura,2012,3,30,0.22,1
Cyclone,Konketiyawa,Anuradhapura,2007,4,21,0.22,0
Cyclone,Thambuttegama,Anuradhapura,2000,12,22,0.31,0
Cyclone,Padaviya,Anuradhapura,2017,12,21,0.31,0
Cyclone,Thalawa,Anuradhapura,2016,5,3,0.39,1
Cyclone,Thambuttegama,Anuradhapura,2007,4,24,0.22,0
Cyclone,Mahavilachchiya,Anuradhapura,2018,4,27,0.22,1
Cyclone,Gonewa,Anuradhapura,2005,1,5,0.32,1
Cyclone,Galnewa,Anuradhapura,2013,3,27,0.22,0
Cyclone,Mahavilachchiya,Anuradhapura,2018,4,22,0.22,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2001,4,26,0.22,1
Cyclone,Thambuttegama,Anuradhapura,2002,9,29,0.45,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2007,5,12,0.39,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2018,4,6,0.22,1
Cyclone,Rambewa,Anuradhapura,2018,4,26,0.22,1
Cyclone,Keliyawa,Anuradhapura,2002,12,17,0.31,1
Cyclone,Rambewa,Anuradhapura,2005,5,1,0.39,1
Cyclone,Nochchiyagama,Anuradhapura,2013,10,21,0.3,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2013,10,23,0.3,0
Cyclone,Thirappane,Anuradhapura,2016,5,3,0.39,1
Cyclone,Thambuttegama,Anuradhapura,2005,11,6,0.27,1
Cyclone,Thambuttegama,Anuradhapura,2009,8,17,0.48,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2007,5,16,0.39,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2007,4,30,0.22,1
Cyclone,Palugaswewa Farm,Anuradhapura,2002,12,17,0.31,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2001,4,6,0.22,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2006,9,3,0.45,1
Cyclone,Pethispura,Anuradhapura,2009,8,18,0.48,0
Cyclone,Ipalogama,Anuradhapura,2002,4,25,0.22,1
Cyclone,Ipalogama,Anuradhapura,2002,12,8,0.31,0
Cyclone,Narangalle Gama,Anuradhapura,2002,12,28,0.31,0
Cyclone,Akkara,Anuradhapura,2002,12,14,0.31,0
Cyclone,Kahatagasdigiliya,Anuradhapura,2013,4,20,0.22,0
Cyclone,Senapura Gama,Anuradhapura,2002,12,6,0.31,0
Cyclone,Konapathirawa,Anuradhapura,2002,12,22,0.31,0
Cyclone,Thambuttegama,Anuradhapura,2002,12,5,0.31,0
Cyclone,Handungamuwa,Anuradhapura,2000,12,28,0.31,1
Cyclone,Thambuttegama,Anuradhapura,2002,4,30,0.22,0
Cyclone,Galnewa,Anuradhapura,2000,12,3,0.31,0
Cyclone,Kekirawa,Anuradhapura,2000,12,21,0.31,0
Cyclone,Thambuttegama,Anuradhapura,2006,7,13,0.5,0
Cyclone,Galnewa,Anuradhapura,2018,5,16,0.39,0
Cyclone,Handungamuwa,Anuradhapura,2013,3,17,0.22,0
Cyclone,Settikulama,Anuradhapura,2002,12,24,0.31,0
Cyclone,Kebithigollewa,Anuradhapura,2010,5,29,0.39,0
Cyclone,Ilandagahawewa,Anuradhapura,2005,10,16,0.3,1
Cyclone,Ipalogama,Anuradhapura,2005,5,1,0.39,1
Cyclone,Palugaswewa,Anuradhapura,2000,12,3,0.31,0
Cyclone,Medawachchiya,Anuradhapura,2000,12,25,0.31,0
Cyclone,Kebithigollewa,Anuradhapura,2000,12,11,0.31,0
Cyclone,Padaviya,Anuradhapura,2000,12,22,0.31,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2001,1,14,0.32,0
Cyclone,Medawachchiya,Anuradhapura,2007,6,22,0.52,1
Cyclone,Medawachchiya,Anuradhapura,2002,4,11,0.22,1
Cyclone,Horowpothana,Anuradhapura,2010,5,7,0.39,0
Cyclone,Galenbindunuwewa,Anuradhapura,2010,4,20,0.22,0
Cyclone,Pethispura,Anuradhapura,2001,1,19,0.32,0
Cyclone,Thantirimale,Anuradhapura,2009,8,14,0.48,0
Cyclone,Palagala,Anuradhapura,2010,4,6,0.22,0
Cyclone,Kahatagasdigiliya,Anuradhapura,2000,12,26,0.31,1
Cyclone,Ikiriwewa,Anuradhapura,2004,2,4,0.31,1
Cyclone,Kusalana Gama,Anuradhapura,2002,12,3,0.31,0
Cyclone,Pahala Wembuwa,Anuradhapura,2002,12,9,0.31,0
Cyclone,Galadivulwewa,Anuradhapura,2007,4,29,0.22,1
Cyclone,Walawwegama,Anuradhapura,2002,12,30,0.31,0
Cyclone,Ikiriwewa,Anuradhapura,2000,12,12,0.31,1
Cyclone,Kekirawa,Anuradhapura,2007,4,4,0.22,0
Cyclone,Ipalogama,Anuradhapura,2004,12,12,0.31,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2018,4,25,0.22,1
Cyclone,Thalawa,Anuradhapura,2018,4,27,0.22,1
Cyclone,Thambuttegama,Anuradhapura,2004,4,3,0.22,0
Cyclone,Kallanchiya Gama,Anuradhapura,2002,12,10,0.31,0
Cyclone,Kebithigollewa,Anuradhapura,2019,7,22,0.5,0
Cyclone,Nachchadoowa,Anuradhapura,2015,4,26,0.22,0
Cyclone,Gonewa,Anuradhapura,2005,1,21,0.32,0
Cyclone,Puliyankulama,Anuradhapura,2002,12,15,0.31,0
Cyclone,Ambagahawewa,Anuradhapura,2013,10,18,0.3,1
Cyclone,Mihinthale,Anuradhapura,2014,4,9,0.22,0
Cyclone,Horowpothana,Anuradhapura,2018,5,2,0.39,1
Cyclone,Galnewa,Anuradhapura,2018,5,9,0.39,1
Cyclone,Thambuttegama,Anuradhapura,2004,4,20,0.22,0
Cyclone,Annasiwewa,Anuradhapura,2007,4,25,0.22,1
Cyclone,Kunchikulama,Anuradhapura,2002,12,30,0.31,0
Cyclone,Thambuttegama,Anuradhapura,2005,4,21,0.22,0
Cyclone,Ipalogama,Anuradhapura,2016,5,3,0.39,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2014,4,17,0.22,0
Cyclone,Galenbindunuwewa,Anuradhapura,2012,7,10,0.5,1
Cyclone,Manewa,Anuradhapura,2002,12,9,0.31,0
Cyclone,Horowpothana,Anuradhapura,2006,9,9,0.45,0
Cyclone,Kalawewa,Anuradhapura,2002,12,20,0.31,0
Cyclone,Vijithapura,Anuradhapura,2002,12,7,0.31,0
Cyclone,Ela Kagama,Anuradhapura,2002,12,4,0.31,0
Cyclone,Horowpothana,Anuradhapura,2010,4,28,0.22,0
Cyclone,Thambuttegama,Anuradhapura,2006,8,8,0.48,0
Cyclone,Thambuttegama,Anuradhapura,2006,7,6,0.5,1
Cyclone,Medawachchiya,Anuradhapura,2002,4,18,0.22,0
Cyclone,Puliyankulama,Anuradhapura,2002,12,17,0.31,1
Cyclone,Kaluvila,Anuradhapura,2010,9,22,0.45,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2018,4,8,0.22,0
Cyclone,Kekirawa,Anuradhapura,2004,5,29,0.39,0
Cyclone,Horowpothana,Anuradhapura,2006,9,3,0.45,1
Cyclone,Kekirawa,Anuradhapura,2004,4,20,0.22,0
Cyclone,Pethispura,Anuradhapura,2013,10,18,0.3,1
Cyclone,Nochchiyagama,Anuradhapura,2013,10,18,0.3,1
Cyclone,Kebithigollewa,Anuradhapura,2019,7,19,0.5,0
Cyclone,Horowpothana,Anuradhapura,2019,4,29,0.22,1
Cyclone,Nochchiyagama,Anuradhapura,2005,11,11,0.27,1
Cyclone,Nochchiyagama,Anuradhapura,2006,11,18,0.27,1
Cyclone,Bandara Ulpatha,Anuradhapura,2000,12,26,0.31,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2001,4,4,0.22,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2001,4,29,0.22,0
Cyclone,Ipalogama,Anuradhapura,2019,4,19,0.22,1
Cyclone,Konketiyawa,Anuradhapura,2000,12,26,0.31,1
Cyclone,Kekirawa,Anuradhapura,2006,3,20,0.22,0
Cyclone,Thalawa,Anuradhapura,2019,4,19,0.22,1
Cyclone,Kahatagasdigiliya,Anuradhapura,2017,10,1,0.3,0
Cyclone,Palugaswewa,Anuradhapura,2007,10,15,0.3,0
Cyclone,Palugaswewa,Anuradhapura,2007,9,20,0.45,0
Cyclone,Palugaswewa,Anuradhapura,2006,5,15,0.39,0
Cyclone,Palugaswewa,Anuradhapura,2006,5,2,0.39,1
Cyclone,Yakawewa,Anuradhapura,2010,9,20,0.45,1
Cyclone,Medawachchiya Town,Anuradhapura,2010,9,12,0.45,0
Cyclone,Handungamuwa,Anuradhapura,2000,12,26,0.31,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2007,5,21,0.39,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2007,5,1,0.39,0
Cyclone,Rajanganaya,Anuradhapura,2019,4,13,0.22,1
Cyclone,Mihinthale,Anuradhapura,2017,9,16,0.45,0
Cyclone,Kekirawa,Anuradhapura,2019,4,19,0.22,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2019,4,19,0.22,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2007,4,9,0.22,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2002,11,12,0.27,0
Cyclone,Nochchiyagama,Anuradhapura,2002,4,3,0.22,1
Cyclone,Nachchadoowa,Anuradhapura,2017,5,17,0.39,0
Cyclone,Mihinthale,Anuradhapura,2019,4,23,0.22,1
Cyclone,Padaviya,Anuradhapura,2017,12,1,0.31,1
Cyclone,Konketiyawa,Anuradhapura,2000,12,10,0.31,0
Cyclone,Mihinthale,Anuradhapura,2012,3,15,0.22,0
Cyclone,Nuwaragam Palatha East,Anuradhapura,2019,4,22,0.22,1
Cyclone,Medawachchiya Junction,Anuradhapura,2006,3,9,0.22,1
Cyclone,Galnewa,Anuradhapura,2011,3,25,0.22,0
Cyclone,Nachchadoowa,Anuradhapura,2017,5,7,0.39,1
Cyclone,Nochchiyagama,Anuradhapura,2007,4,15,0.22,0
Cyclone,Thambuttegama,Anuradhapura,2004,4,6,0.22,0
Cyclone,Kaluvila,Anuradhapura,2010,9,20,0.45,1
Cyclone,Medawachchiya Town,Anuradhapura,2010,9,20,0.45,1
Cyclone,Kahatagasdigiliya,Anuradhapura,2018,9,23,0.45,1
Cyclone,Kekirawa,Anuradhapura,2006,3,29,0.22,1
Cyclone,Thambuttegama,Anuradhapura,2000,12,18,0.31,0
Cyclone,Palugollagama,Anuradhapura,2012,10,7,0.3,1
Cyclone,Bandara Ulpatha,Anuradhapura,2000,12,22,0.31,0
Cyclone,Ipalogama,Anuradhapura,2016,5,1,0.39,0
Cyclone,Nochchiyagama,Anuradhapura,2006,9,3,0.45,1
Cyclone,Nochchiyagama,Anuradhapura,2007,4,28,0.22,1
Cyclone,Kahatagasdigiliya,Anuradhapura,2017,4,4,0.22,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2007,1,25,0.32,0
Cyclone,Pethispura,Anuradhapura,2001,1,1,0.32,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2007,4,7,0.22,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2006,9,26,0.45,0
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2009,8,13,0.48,1
Cyclone,Mahavilachchiya,Anuradhapura,2009,8,13,0.48,1
Cyclone,Handungamuwa,Anuradhapura,2000,12,11,0.31,0
Cyclone,Galnewa,Anuradhapura,2011,3,22,0.22,1
Cyclone,Mihinthale,Anuradhapura,2017,4,11,0.22,1
Cyclone,Kahatagasdigiliya,Anuradhapura,2000,12,20,0.31,0
Cyclone,Horivila,Anuradhapura,2000,12,12,0.31,0
Cyclone,Moragoda,Anuradhapura,2000,12,9,0.31,0
Cyclone,Mihinthale,Anuradhapura,2002,8,10,0.48,0
Cyclone,Nochchiyagama,Anuradhapura,2006,11,20,0.27,1
Cyclone,Nochchiyagama,Anuradhapura,2006,11,14,0.27,1
Cyclone,Yakawewa,Anuradhapura,2010,9,2,0.45,0
Cyclone,Galnewa,Anuradhapura,2000,12,29,0.31,0
Cyclone,Medawachchiya,Anuradhapura,2007,11,29,0.27,0
Cyclone,Nochchiyagama,Anuradhapura,2019,8,7,0.48,1
Cyclone,Medawachchiya,Anuradhapura,2005,10,1,0.3,0
Cyclone,Medawachchiya,Anuradhapura,2002,4,7,0.22,0
Cyclone,Nuwaragam Palatha East,Anuradhapura,2010,3,14,0.22,0
Cyclone,Thambuttegama,Anuradhapura,2007,11,1,0.27,1
Cyclone,Horowpothana,Anuradhapura,2000,12,26,0.31,1
Cyclone,Medawachchiya,Anuradhapura,2007,6,7,0.52,0
Cyclone,Thantirimale,Anuradhapura,2009,8,13,0.48,1
Cyclone,Pethispura,Anuradhapura,2009,8,13,0.48,1
Cyclone,Nuwaragam Palatha Central,Anuradhapura,2005,10,15,0.3,0
Cyclone,Thambuttegama,Anuradhapura,2009,8,13,0.48,1
Cyclone,Rambewa,Anuradhapura,2019,8,7,0.48,1
Cyclone,Nochchiyagama,Anuradhapura,2019,8,4,0.48,0
Cyclone,Ilandagahawewa,Anuradhapura,2005,10,15,0.3,0
Cyclone,Thambuttegama,Anuradhapura,2005,4,1,0.22,0
Cyclone,Thambuttegama,Anuradhapura,2005,7,7,0.5,0
Cyclone,Kunchikulama,Anuradhapura,2002,12,17,0.31,1
Cyclone,Manewa,Anuradhapura,2002,12,17,0.31,1
Cyclone,Kalawewa,Anuradhapura,2002,12,17,0.31,1
Cyclone,Vijithapura,Anuradhapura,2002,12,17,0.31,1
Cyclone,Ela Kagama,Anuradhapura,2002,12,17,0.31,1
Cyclone,Pahala Wembuwa,Anuradhapura,2002,12,17,0.31,1
Cyclone,Kusalana Gama,Anuradhapura,2002,12,17,0.31,1
Cyclone,Settikulama,Anuradhapura,2002,12,17,0.31,1
Cyclone,Ipalogama,Anuradhapura,2002,12,17,0.31,1
Cyclone,Narangalle Gama,Anuradhapura,2002,12,17,0.31,1
Cyclone,Akkara,Anuradhapura,2002,12,17,0.31,1
Cyclone,Senapura Gama,Anuradhapura,2002,12,17,0.31,1
Cyclone,Konapathirawa,Anuradhapura,2002,12,17,0.31,1
Cyclone,Thambuttegama,Anuradhapura,2002,12,17,0.31,1
Cyclone,Thambuttegama,Anuradhapura,2004,9,10,0.45,0
Cyclone,Medawachchiya Junction,Anuradhapura,2000,12,26,0.31,1
Cyclone,Kallanchiya Gama,Anuradhapura,2002,12,17,0.31,1
Cyclone,Annasiwewa,Anuradhapura,2007,4,14,0.22,0
Cyclone,Ikiriwewa,Anuradhapura,2004,2,10,0.31,0
Cyclone,Kekirawa,Anuradhapura,2004,4,22,0.22,1
Cyclone,Kekirawa,Anuradhapura,2004,5,5,0.39,1
Cyclone,Nachchadoowa,Anuradhapura,2010,9,7,0.45,0
Cyclone,Moragoda,Anuradhapura,2000,12,26,0.31,1
Cyclone,Kuda Kumbukgollewa,Anuradhapura,2010,9,20,0.45,1
Cyclone,Kandulu Gamuwa,Anuradhapura,2011,3,22,0.22,1
Cyclone,Medawachchiya,Anuradhapura,2010,9,24,0.45,0
